z_20220803,z_20220804,z_20220805,z_20220806,z_20220807,z_20220808,z_20220809,z_20220810,z_20220811,z_20220812,z_20220813,z_20220814,z_20220815,z_20220816,z_20220817,z_20220818,z_20220819,z_20220820,z_20220821,z_20220822,z_20220823,z_20220824,z_20220825,z_20220826,z_20220827,z_20220828,z_20220829,z_20220830,z_20220831,z_20230801,z_20230802,z_20230803,z_20230804,z_20230805,z_20230806,z_20230807,z_20230808,z_20230809,z_20230810,z_20230811,z_20230813,z_20230814,z_20230815,z_20230816,z_20230817,z_20230818,z_20230819,z_20230820,z_20230821,z_20230822,z_20230823,z_20230824,z_20230825,z_20230826,z_20230827,z_20230828,z_20230829,z_20230830,z_20230831,z_20250801,z_20250802,z_20250803,z_20250804,z_20250805,z_20250806,z_20250807,z_20250808,z_20250809,z_20250810,z_20250811,z_20250812,z_20250813,z_20250814,z_20250815,z_20250816,z_20250817,z_20250818,z_20250819,z_20250820,z_20250821,z_20250822,z_20250823,z_20250824,z_20250825,z_20250826,z_20250827,z_20250828,z_20250829,z_20250830,z_20250831
-14.653177243046784,-16.29698988046903,-21.34815454733179,-27.820579562282866,-18.587442094183285,-19.131287008066515,-18.483299250258774,-12.993427440215745,-13.610844469326217,-18.090758184073696,-19.877744716378377,-16.99803170953369,-23.304952306107594,-13.016520804023356,-20.362139179624606,-21.35352166875509,-18.61897695531215,-90.82418180226226,-41.267500219962564,-49.18801060429564,-22.870945043565186,-27.365022004293515,-23.310385018667112,-23.59177429758435,-14.70266423138458,-13.95252725519411,-29.290313333982986,-31.111540669213394,-12.651881666938838,-12.599182024842998,-13.107631372617895,-23.90903674403262,-14.893609607973634,-15.82982945805385,-13.507706555379405,-14.705548329989352,-12.708157629919317,-80.78714201631706,-57.236030395847166,-13.133130203019013,-30.541719596400856,-23.505519487603195,-14.380232099892112,-25.38930907459816,-30.833458647483052,-32.7979052917493,-34.12634820213303,-22.25515794038934,-21.205719913994148,-12.618795902890463,-12.60515035166556,-12.60515035166556,-12.632083371750268,-13.577369539376686,-13.696572030565616,-14.984287576655284,-33.1140515707273,-40.26116997077487,-14.945381062896786,-18.80747278741187,-15.341292264088764,-15.524812170831282,-18.893912434017047,-14.647688928571112,-13.769440756773745,-16.733431949808292,-20.026264096009243,-14.786192485298763,-15.957884421578452,-15.556993728934277,-15.158779941019969,-15.306355003909985,-13.833565041953934,-84.71741857963266,-231.58780625286326,-21.709663221481343,-13.871881723142845,-13.752138397201563,-15.557046904055005,-14.025152140872168,-49.623049257569875,-14.604130201654012,-16.498672170316556,-21.711230469327894,-14.058248673605112,-15.076111254838635,-29.190409710827034,-28.8062555452086,-55.49921262399363,-21.78503478700755
-15.013213474940335,-16.605381355008046,-21.46446126096748,-27.678235326461156,-18.798411500011678,-19.312618356705492,-18.698751315520074,-13.425194635205763,-14.019723301389712,-18.32639347498874,-20.031650719165796,-17.270154241109882,-23.32222327583576,-13.448422375283792,-20.502129283557352,-21.441998632197276,-18.82259076300215,-88.67200293483491,-40.66910753944771,-48.25349561383146,-22.933775148979713,-27.265295408930506,-23.31862245998804,-23.626030230015616,-15.061690418664142,-14.345907115953647,-29.091378108733707,-30.780177736659944,-13.099717553139282,-13.049395732274677,-13.534481858458234,-23.898788863656986,-15.247735695088979,-16.15293197275906,-13.919189061097189,-15.068325426336031,-13.151982355795155,-78.75677054962449,-55.992932867406545,-13.557811686987533,-30.330640497269414,-23.55361528152128,-14.74955028311029,-25.332098237017558,-30.620858418369814,-32.46161194755462,-33.81854908342301,-22.358951332586233,-21.311257961491336,-13.068905005330523,-13.05610206596944,-13.05610206596944,-13.081676304899787,-13.988494821401286,-14.10274799703837,-15.337881175596175,-32.82364489215169,-39.692840121215355,-15.298932011133958,-19.076533955926855,-15.750059138246147,-15.933609572862963,-19.158489630527242,-15.092315328204899,-14.247219956561073,-17.094809812597646,-20.25632900256143,-15.220733845907466,-16.344954076543647,-15.960215794719828,-15.583338258043787,-15.720249999869186,-14.311602264244492,-82.39878330802011,-223.19571769090936,-21.880495049568086,-14.348148173835503,-14.233335564500818,-15.958095545899713,-14.493236779841585,-48.76710738162387,-15.045721256232861,-16.8663512198595,-21.86417683911238,-14.525610245873,-15.500122059423413,-29.05237685222159,-28.754388799190565,-54.428354097725425,-21.916473675311764
-15.271760891527958,-16.830856546261586,-21.54193398785017,-27.600376327302666,-18.952124341366023,-19.429741283732028,-18.86073040499487,-13.735741584848094,-14.311326600119365,-18.507812534585227,-20.14423721530691,-17.48467060789198,-23.33551000196248,-13.759572258927317,-20.598454841347582,-21.480785910959334,-18.96913900792619,-87.60695147262145,-40.35576174114661,-47.40364654780597,-22.974683630971096,-27.18742912009727,-23.277581020113487,-23.679647240302167,-15.321494723822758,-14.639103349646618,-28.916559955108276,-30.461033450461457,-13.422511168893104,-13.374231018989505,-13.844779234490083,-23.862780991841994,-15.507150328701268,-16.390903259595778,-14.217692414330223,-15.324949204766932,-13.474841760913773,-77.34304943278272,-55.15903721222547,-13.86631424018947,-30.113296645707557,-23.60759011129862,-15.02287802588946,-25.27428561097501,-30.42248211683711,-32.23368316621771,-33.78562767759893,-22.47076132960611,-21.366607090426477,-13.393225515487885,-13.381006939672698,-13.381006939672698,-13.405562423147519,-14.285115510783266,-14.393057544706659,-15.588527452286133,-32.62853339878616,-39.40073708097547,-15.556221909743172,-19.259505469350888,-16.04417024745341,-16.240898602148206,-19.336363773998855,-15.412583626134392,-14.590970811749184,-17.37199847527907,-20.425119686416842,-15.53586830244077,-16.617591325949636,-16.24949939355789,-15.901320117425684,-16.01661119787195,-14.653255828686852,-80.76365415147023,-216.69264694220115,-22.040510316190577,-14.68885000746604,-14.578054033367021,-16.243903318285017,-14.829850991199121,-48.30196305567824,-15.36180735465696,-17.146335786979698,-21.96035238569727,-14.858668062700588,-15.802206039282598,-28.921101052515283,-28.858096087165073,-53.83480454001698,-21.965398499409098
-15.153604129821794,-16.76591307843419,-21.586427308872025,-27.633385346379573,-18.867529697233152,-19.37157643268072,-18.775533225938382,-13.565442929401256,-14.148636363662778,-18.39739864525282,-20.066694609759285,-17.325014388488615,-23.355116986742594,-13.583031329534522,-20.590127794604136,-21.48844439852111,-18.90628969314736,-88.33213582800563,-40.27715519908648,-48.16136373349224,-22.966825342601474,-27.409365125292172,-23.339225031033035,-23.630433121262648,-15.183898730179283,-14.456053341932417,-29.1599461523973,-30.53579898249998,-13.240815098572826,-13.191320579010316,-13.669929297077674,-23.895522082945966,-15.376578536128813,-16.30503361187284,-14.047817857174621,-15.189357502594174,-13.289425392320034,-78.13726245195872,-55.52340054761035,-13.694732230128894,-30.377516520021114,-23.70387628225896,-14.861149767041534,-25.291988678711647,-30.691799856793512,-32.30342217395899,-33.52972518162668,-22.40728446829246,-21.39078774170256,-13.21064853615434,-13.198086503260365,-13.198086503260365,-13.223251535638436,-14.120182810054839,-14.229382314682528,-15.45122097673848,-32.604018471917016,-39.412473030924865,-15.450920072548698,-19.165146479917432,-15.874381311330305,-16.053709906500277,-19.216395342107084,-15.250575989404377,-14.39650793951634,-17.19833987559079,-20.379490315621382,-15.375982188116883,-16.481094640502167,-16.094663261722012,-15.700957047988288,-15.846220873323414,-14.459152422902214,-81.37578353673305,-220.46798366403897,-21.891383860585652,-14.499291742820336,-14.384634531516284,-16.086632383462643,-14.639478497148879,-48.42362445868524,-15.181835941264609,-16.95427458393887,-21.92317991486909,-14.670330022775481,-15.64432322990885,-29.079884283578764,-28.549584327856522,-54.12837440876339,-21.926601768655274
-15.042140684040405,-16.668734209143587,-21.426116065092287,-27.735356026599476,-18.823030668742344,-19.186664152873867,-18.75121378821016,-13.468416596591302,-14.036634261969368,-18.413037154287572,-20.03149851216351,-17.40192523474283,-23.23781140565999,-13.49312411565076,-20.452395106023488,-21.24124418411405,-18.826155605745445,-91.63368842702651,-41.38464827845304,-46.66861602900684,-22.843844940572602,-27.177200159199394,-22.898933502814224,-23.82364995659643,-15.094351943991489,-14.457217688729438,-28.756326295192146,-29.95787773830405,-13.152457466183906,-13.105691140946508,-13.60277106725615,-23.622914098990044,-15.314585476949699,-16.223676817293825,-13.974601283095183,-15.058623094104272,-13.226931725932701,-78.30162339519809,-56.049532706235446,-13.622084996851187,-29.734932054127746,-23.71396949596486,-14.835168852421871,-25.12484901967392,-30.185977973553122,-32.362423344969706,-35.14276695383037,-22.608402874113654,-21.121964997881786,-13.12153261155446,-13.108771571772472,-13.108771571772472,-13.133631740276911,-14.032175151659674,-14.1250601674785,-15.328719959934563,-32.854553405962406,-40.28498284527604,-15.358736205084128,-18.983921605121864,-15.77156888773579,-16.08295995650797,-19.064055601569244,-15.139241648358503,-14.293676775733989,-17.241432898448537,-20.29267811534471,-15.281755166731257,-16.32736512502857,-15.98391410719952,-15.725418734903888,-15.737928371277736,-14.338886847841412,-81.89552585189118,-216.66646981744537,-22.09794708654379,-14.378322646901827,-14.26832416469536,-15.964861298630641,-14.538705792033983,-49.57416402683514,-15.069674796537212,-17.003859528770082,-21.723874065300315,-14.542303750261462,-15.509632745797692,-28.693653422637112,-29.78689028984023,-55.76754844496471,-21.500641964623128
-15.658921724954928,-17.21004009078689,-21.69819426756495,-27.529357336622905,-19.184252432807924,-19.557806129605336,-19.11564932024931,-14.18242331215772,-14.72088139811652,-18.79287368842122,-20.304990085713595,-17.8127021878216,-23.35378100821338,-14.204110269667426,-20.75673368235237,-21.49113450135274,-19.196235570017546,-87.4962147994139,-40.08219133377464,-45.86505085257422,-23.018611179786554,-27.176363440251045,-23.106440634336913,-23.836114251181,-15.70040698250309,-15.077054659332472,-28.673804719616825,-29.680648779267777,-13.886294066592749,-13.842146015304948,-14.299058421463945,-23.737046737810335,-15.902190257731727,-16.77836388294992,-14.6500013347584,-15.682020221353078,-13.945680933700588,-75.2993184656686,-54.04110973489615,-14.317236073823663,-29.691329665732766,-23.83296582845282,-15.430113995402518,-25.127948475220457,-30.097598395548545,-31.879965394725502,-34.143919204130924,-22.735017073902014,-21.416309819571612,-13.858867397205195,-13.8474103064606,-13.8474103064606,-13.870354820592901,-14.711399122177308,-14.801897191619128,-15.935125813163591,-32.3129265554947,-39.16661018410536,-15.961635548668603,-19.490423248976345,-16.458005984227178,-16.715260243984964,-19.544118174876353,-15.882915376633918,-15.080687102029335,-17.8028519105628,-20.71526879224641,-16.00508709209459,-16.998872142068763,-16.664054892682078,-16.380926045234403,-16.43154483476146,-15.131726406118625,-78.25303250737781,-205.70380010737065,-22.317897934749645,-15.169519086929661,-15.06506905716132,-16.64425058377883,-15.309432485874458,-47.92343777914969,-15.805716639532536,-17.570204963231742,-22.067734982572418,-15.322497000166468,-16.22991335838592,-28.675200296755854,-29.263826668082068,-53.633217891356686,-21.886073032928174
-15.046452027160544,-16.650855316739104,-21.428780585498785,-27.711648178465772,-18.81562806577187,-19.242503380391895,-18.737176746558372,-13.474176273709535,-14.051484463191386,-18.39172085832779,-20.034037402457642,-17.37053633720072,-23.274786658031445,-13.499046717118352,-20.470306976357715,-21.307745779474516,-18.827343525902343,-90.38815534432858,-41.07324974544529,-47.172360353119124,-22.88033587062176,-27.179397348797707,-23.05155744176522,-23.738181495590858,-15.100947436714428,-14.43579536571997,-28.851697384626537,-30.262546658850418,-13.155565843697477,-13.10744920680812,-13.598540606187834,-23.71773740534132,-15.304571326518928,-16.2079123170004,-13.975313622982316,-15.081110566263883,-13.221288261696333,-78.41330932093246,-55.96014256458622,-13.61983581646714,-29.93045863359405,-23.629466269318186,-14.821982542056801,-25.195695082744486,-30.3174274619007,-32.39495930521921,-34.61331538245064,-22.51457843684686,-21.192603513861933,-13.124748430036112,-13.112021377138095,-13.112021377138095,-13.137102363938755,-14.037109595348333,-14.137390934808472,-15.351013215017923,-32.804313421638426,-40.05858619373934,-15.34887683450403,-19.033015746263544,-15.787568378475022,-16.042747329112217,-19.11094589419495,-15.143400275448304,-14.30212082628407,-17.20661815463478,-20.279860912974335,-15.279791441047859,-16.35309286398939,-15.99577241233828,-15.69090706835988,-15.754284403531784,-14.355096410879417,-81.97127186625639,-218.81688991904198,-22.03419490914633,-14.393011602073125,-14.281506920185304,-15.983698051747378,-14.54618043957524,-49.233204519839745,-15.08480714535075,-16.9719296505981,-21.780836132519443,-14.562098598758132,-15.528806956638368,-28.817625615392384,-29.38889270046034,-55.0883961244928,-21.669827471059637
-15.077501597302458,-16.70755036461462,-21.47549618768827,-27.704178575051223,-18.823380602046313,-19.23042121693088,-18.751373925685797,-13.495774774645037,-14.066507254657692,-18.40654596215783,-20.026925009916205,-17.37341944662778,-23.275353901527055,-13.517174319540645,-20.495408625428894,-21.289813156487334,-18.843569433841743,-90.8890978182561,-41.000848877716,-47.06724248175031,-22.875408250890814,-27.265332171591893,-23.009384137570244,-23.755044456622365,-15.121239243999323,-14.453202783222807,-28.881333835347164,-30.053443060366206,-13.176365550007,-13.128893955846824,-13.621768885840362,-23.677873797100446,-15.333251320385148,-16.25622665381065,-13.994758338567511,-15.094606381519172,-13.243137668787373,-78.28991284997032,-55.86518680531649,-13.643225359065621,-29.909473958163282,-23.726868685211848,-14.83991113909389,-25.148011963687825,-30.32613271274589,-32.33794966936035,-34.651174961889666,-22.55900926414145,-21.19693355444592,-13.145539938434819,-13.132863026917164,-13.132863026917164,-13.157811385929914,-14.05634821072196,-14.151894608119864,-15.361232025850313,-32.7046440536675,-40.04362546921597,-15.392750828648158,-19.0317744742567,-15.800997705577334,-16.067548815107592,-19.091493073842788,-15.17516907930325,-14.323083023907413,-17.2289208789949,-20.321909326299597,-15.312749155059706,-16.371146316691885,-16.015370085071687,-15.70937113682271,-15.767290296703544,-14.372560466582206,-81.61092282891835,-217.55628789271816,-22.033868834284807,-14.413261733963994,-14.301792958342592,-15.997888716782665,-14.566325924028913,-49.23366241633007,-15.100475388946016,-16.98435403214679,-21.773788253235356,-14.578214007250887,-15.550070263544534,-28.80108869250735,-29.387888638383668,-55.247378270547514,-21.60269086465409
-14.93210140933657,-16.594470962560298,-21.458780591419732,-27.747626496191543,-18.725267267320806,-19.16403191416564,-18.65187796520146,-13.31011111612009,-13.891516271048872,-18.292595401957904,-19.94790238692022,-17.2270029109931,-23.28374510472387,-13.32877494605696,-20.455357067974592,-21.27090359782813,-18.758694619011514,-91.57622856054263,-41.05473470903235,-47.70693141415792,-22.859612081826477,-27.380570327979072,-23.05399136886829,-23.703712943774597,-14.968564759995216,-14.266838468938124,-29.04674652523368,-30.2125543269744,-12.98112556482553,-12.932278715255066,-13.433732991636075,-23.70278302680068,-15.181306337040164,-16.130985522353857,-13.813817943723057,-14.94434123709991,-13.045616588684796,-79.1977968730342,-56.32106396766439,-13.457610722818591,-30.103415636163525,-23.735139924438165,-14.669973441926988,-25.174813507720913,-30.50979842946854,-32.46192462352264,-34.5198699945312,-22.488913994269666,-21.18806222822166,-12.9493477711616,-12.936334896821466,-12.936334896821466,-12.961938509597065,-13.878265840143385,-13.976522784436712,-15.212440050286347,-32.74390085989459,-40.164672571661484,-15.252518305491133,-18.927853552988157,-15.623991079719389,-15.870607601915975,-18.975095737320398,-14.990299029813013,-14.11624076145368,-17.053444494805717,-20.23640885655569,-15.129871936924026,-16.214697659959842,-15.844473633054244,-15.503725130856386,-15.588350716580674,-14.167312915290264,-82.4589960820745,-221.6712380360721,-21.914100702281957,-14.210193563123578,-14.095548701369184,-15.827739994054005,-14.363292011383406,-49.44859343993882,-14.910213441536602,-16.79912074649787,-21.72418928773383,-14.378782564714193,-15.3746993892132,-28.92018467599226,-29.18948145819361,-55.49720715165127,-21.577064499947138
-15.437374392621116,-17.050190103137023,-21.675606919224506,-27.58068944433755,-19.024460327907164,-19.429618082541317,-18.95786110264444,-13.89654244174357,-14.44689791045297,-18.617020855164647,-20.16788425832746,-17.584376502116353,-23.346591093158143,-13.912626634823457,-20.688763055615453,-21.42817359399281,-19.058527612493783,-88.88352600221405,-40.16451634046607,-46.695135081772165,-22.974060687139147,-27.364559871764353,-23.118771841044705,-23.762098269508318,-15.463395321411028,-14.792048050741094,-28.902579730610483,-29.781642485016334,-13.585935296445603,-13.540128578486396,-14.011428960220147,-23.72962492643182,-15.672078086599573,-16.596770118789433,-14.371122260360904,-15.443654994322467,-13.643430090219137,-76.58918911116467,-54.68496751432524,-14.03343317818833,-29.926598740016644,-23.88018118665306,-15.168957491302972,-25.12250079979204,-30.340822252077587,-32.0261829601588,-34.01435665708479,-22.64472849245889,-21.378893313572814,-13.557040229293941,-13.545091606446121,-13.545091606446121,-13.56895215296889,-14.436224026294974,-14.52738500947881,-15.697536761899539,-32.32383815310719,-39.365705318561254,-15.755121153881095,-19.310312382907775,-16.179598864032943,-16.418304229378688,-19.3387831052194,-15.601994349257174,-14.761322850025914,-17.538126627001606,-20.588877572661282,-15.728002551549334,-16.751282801229973,-16.397859881148232,-16.067917644041206,-16.150117359335102,-14.812383508850804,-79.35274389312032,-211.0488223300133,-22.1322309319848,-14.85484820926245,-14.745773626413683,-16.375667377025653,-14.995757437083634,-48.283993848736486,-15.508297464375746,-17.285152789235582,-21.96678090559591,-15.010843571193712,-15.956301445771006,-28.815115351770846,-29.008072061567212,-54.1426973740215,-21.780666661660973
-14.755362237199083,-16.434083015231575,-21.39620172004542,-27.811252641832855,-18.622882124439133,-19.08840406165334,-18.544704969126364,-13.101442466319584,-13.696446907732525,-18.174057993528876,-19.875803317103657,-17.091321042144934,-23.279391907759848,-13.120687198264825,-20.3856986280112,-21.24326416003796,-18.65882231088409,-92.29498585354553,-41.30612237813678,-48.24927081413885,-22.835820799970854,-27.41283444571268,-23.080771739210835,-23.67109133071164,-14.794426005412719,-14.072784621024645,-29.148206696052018,-30.453044823880315,-12.764657075230815,-12.714359713952181,-13.22547016784288,-23.72917445984627,-15.005732085321974,-15.965666840200857,-13.614220914279642,-14.772577658685309,-12.829409497761377,-80.19931351718161,-56.91365846874261,-13.250604792544639,-30.240755378563772,-23.68220571037039,-14.488484935131225,-25.22172593087443,-30.63122582906051,-32.63479304693119,-34.57300280182996,-22.41627623890662,-21.147982661394547,-12.731854563102427,-12.71844554238415,-12.71844554238415,-12.74474749332354,-13.679787748191112,-13.782525006554394,-15.04557195747563,-32.897405672800645,-40.398832360419405,-15.07421962338438,-18.80710102138101,-15.428710443878758,-15.665643422219919,-18.859742922900136,-14.773228395586141,-13.886169316206866,-16.871300921876465,-20.116304025777755,-14.916367524298751,-16.03110072555377,-15.650434624950151,-15.293419558641173,-15.391097087174654,-13.939053280526725,-83.63640708799299,-226.19476296716073,-21.821497245035864,-13.982011151742796,-13.864792219385498,-15.636993163726185,-14.137948108357929,-49.80110384262812,-14.699308519079496,-16.616293302873224,-21.65977793838861,-14.156312881204006,-15.171803131408115,-29.00686042411192,-29.153316157225035,-55.86893473111257,-21.551369705267632
-15.326642359956328,-16.874624430044925,-21.577625523961046,-27.569795575608275,-18.988852811922513,-19.482961422874777,-18.8911092176726,-13.798556085675852,-14.375059548000044,-18.53371283534895,-20.17526161806551,-17.50623900255167,-23.352020966732017,-13.821958694400713,-20.63492336404498,-21.53941431895354,-19.00710273293756,-86.77437747555422,-40.16140422002828,-47.55372700174092,-23.00376936035284,-27.1996015577613,-23.35628649417107,-23.66270366223134,-15.374168722180617,-14.684721883818797,-28.953142393466198,-30.55103460936787,-13.48636732102386,-13.437929040325075,-13.902810492504774,-23.916230393381973,-15.554967376442455,-16.433699829886017,-14.275081451261421,-15.385818718229432,-13.534431585681366,-77.08485738803179,-54.96678870159096,-13.924271443686582,-30.193295475032475,-23.60192838489226,-15.068833017032922,-25.3076100603732,-30.476637019184782,-32.19644576028972,-33.53197412534003,-22.45009412832252,-21.420370506081213,-13.457507696565422,-13.445418402646759,-13.445418402646759,-13.469865901403594,-14.344561802827824,-14.455724532345348,-15.64786006302011,-32.60132196270236,-39.20575786152907,-15.60572177063732,-19.319689981584737,-16.1056231942199,-16.28552938048848,-19.39922701351226,-15.477021312379343,-14.659962527665895,-17.40593392445245,-20.46257772873235,-15.596367397515689,-16.684030029292405,-16.31132259426421,-15.948766318948147,-16.080530472518678,-14.725403947933964,-80.499689966265,-216.43172316615784,-22.029285041764737,-14.760253056041511,-14.6494381388307,-16.307946319597267,-14.89800527568722,-48.03407077570604,-15.42892035844791,-17.1837229648296,-22.012740195816257,-14.930795643694779,-15.868888399797227,-28.964747135288082,-28.690862276208406,-53.51353161802696,-22.057546625024912
-14.77503273235342,-16.36473473547716,-21.34706868852424,-27.75420989067305,-18.677733644737877,-19.23565630404723,-18.560249604421024,-13.158992712197453,-13.776195223060206,-18.176316004961205,-19.965273399577303,-17.108838523073096,-23.306384373366186,-13.186409042469634,-20.40364673964662,-21.434203006800544,-18.694620692511634,-89.05752186721912,-41.08069845037997,-49.03516829753007,-22.911514239528397,-27.21320433641545,-23.40103904529837,-23.58844013364305,-14.836241903128142,-14.104152136600991,-29.19278649758307,-31.293543174946123,-12.82556513997016,-12.77308037519231,-13.268757899838084,-23.981848461978295,-15.0138300991452,-15.908601872723564,-13.666901360107659,-14.852109312593763,-12.877814454098926,-80.00903776957618,-56.813443110332855,-13.29201430738767,-30.502948282321903,-23.397640863162714,-14.519409140172026,-25.441864516889247,-30.748063142462968,-32.72669573340408,-33.91781373499233,-22.236900580160302,-21.25771108073519,-12.793534949209853,-12.78023106420059,-12.78023106420059,-12.806738414191699,-13.736113134923096,-13.861287875934268,-15.131064114701248,-33.13926367942275,-39.98364797794144,-15.048027472431624,-18.936535097893454,-15.507681600993724,-15.674665989690737,-19.053890255842518,-14.806548184128992,-13.956555664814287,-16.8606525781253,-20.08272893746841,-14.937428991553057,-16.109955717057517,-15.713127780582582,-15.321615399584871,-15.477339852349239,-14.02624526557428,-84.1733261795995,-229.6340409876671,-21.767741331186574,-14.059668809538339,-13.942050570004993,-15.719331720400545,-14.209606773206136,-49.173461074493545,-14.783073970942041,-16.64660485428232,-21.806791396454145,-14.248291876052239,-15.238633060107531,-29.16209319029047,-28.75104343741844,-54.890669230375366,-21.95996976959072
-14.967048354186975,-16.693068999930134,-21.565581000820547,-27.747129237432876,-18.719248292649205,-19.13742628337397,-18.65871093006283,-13.312517005137256,-13.884160872005388,-18.294538940739645,-19.91948984796321,-17.19152801664088,-23.305183861190475,-13.322777316035381,-20.512883309990404,-21.247480861524583,-18.775583429406428,-92.6732004050021,-40.84558351222925,-47.81870247193413,-22.862988779940547,-27.61777816287821,-23.018279291021724,-23.71761998860034,-14.977421813839976,-14.252655708217617,-29.20118888321345,-29.900115845169644,-12.978104389272223,-12.929868533567442,-13.435303769036791,-23.657793549391577,-15.20673948719303,-16.205903805925534,-13.811646551391,-14.942788580988317,-13.042040377382786,-79.21982911346348,-56.23827555212057,-13.461814692108481,-30.168730463136303,-23.9474287907075,-14.663474344692082,-25.100400525275038,-30.639841278218725,-32.38265986740359,-34.439340626748304,-22.548292470624784,-21.22010875800366,-12.946127549274566,-12.933125100854612,-12.933125100854612,-12.958696403744954,-13.877883379330532,-13.967331718635226,-15.203686033223445,-32.53834582515134,-40.12536703632059,-15.315065186547113,-18.912789869172023,-15.612975859308758,-15.86627155294806,-18.918901155602796,-15.017416784078057,-14.11174378071353,-17.051518194910933,-20.313623217425647,-15.157073449429868,-16.22219980280697,-15.849127374538831,-15.48572097504126,-15.576635568341036,-14.157794832841798,-81.94359968739602,-220.6537727478664,-21.87497769036828,-14.207083117799803,-14.09101540492206,-15.821171099992668,-14.358756150176566,-49.460221035944606,-14.900391037854137,-16.769866731930406,-21.72411883586107,-14.368699013717237,-15.381987292882362,-28.966862853961473,-29.04023090116768,-55.79924123357757,-21.470892554937592
-15.622741058927902,-17.21967227933332,-21.722482962610574,-27.549657735021004,-19.15342912242146,-19.489275845957117,-19.09231127908472,-14.122175391893306,-14.654474102283809,-18.770779226461073,-20.26736730932503,-17.7737575281671,-23.334384666337826,-14.139956390209512,-20.752085779483828,-21.42931541022403,-19.17346576989583,-88.86886952326054,-40.214108698773515,-45.763768127889044,-22.986558695816314,-27.281378464558742,-23.008069201788295,-23.875982265028497,-15.651612476443324,-15.02865769269535,-28.713351789088627,-29.419410358126793,-13.823019568856067,-13.779624484087538,-14.245060139549025,-23.663993645109564,-15.868986742895093,-16.773394306898606,-14.593131660787021,-15.619547019375755,-13.887327204712884,-75.48784334188096,-54.19611078064375,-14.262999823094834,-29.632440549247846,-23.95467450200964,-15.383240234654854,-25.059927582543757,-30.09544772380081,-31.86760464388479,-34.43071610474012,-22.792775164317717,-21.374235799529746,-13.795096405460177,-13.7835278315068,-13.7835278315068,-13.806503369164986,-14.652367713615662,-14.736199330528628,-15.87068521241044,-32.273015478372514,-39.327958362825164,-15.945886921419039,-19.420560310291435,-16.389918196054992,-16.677853355445386,-19.458283257344846,-15.83220479570187,-15.010239413515755,-17.769991312546658,-20.722563587125116,-15.959278224138108,-16.935287326802158,-16.604511958336868,-16.331126529004024,-16.361863120497922,-15.054758281697795,-78.26031506527728,-205.1439842670405,-22.30352713350472,-15.0963523860174,-14.991564763739799,-16.57641518878796,-15.24025176507645,-48.18621882237051,-15.734001832977405,-17.525339225999872,-22.014681844480833,-15.244875529027713,-16.165364622326656,-28.636411338451836,-29.403370013110163,-54.267010919838455,-21.7325275420002
-14.701780031901515,-16.464861046915654,-21.439490026889832,-27.856596706186444,-18.5725829546631,-18.960869430921118,-18.511866588734154,-13.009290525213455,-13.591200578425722,-18.151505419129023,-19.81086635540604,-17.04160328971585,-23.241793514388313,-13.021815676727416,-20.377261504271583,-21.11118854662246,-18.619977463981584,-95.01196664600305,-41.597863022804546,-47.927488886209666,-22.78107484258368,-27.591638966978913,-22.870246778877508,-23.76093355695076,-14.71970270212351,-14.005892609283553,-29.181770394386135,-29.91341660272002,-12.668435926986293,-12.619741971840835,-13.14592952367938,-23.573004169285007,-14.961215323945062,-15.971816112774318,-13.528902277011229,-14.671119520999932,-12.742987300366075,-80.52246455278777,-57.18621340966099,-13.170664656133885,-30.090886506581256,-23.913130173420498,-14.420638558918423,-25.081999289380782,-30.595726214961047,-32.60937894786607,-35.173998764432945,-22.54989711020474,-21.06177560350673,-12.634907891267254,-12.621391523836753,-12.621391523836753,-12.647670422839395,-13.590399286071525,-13.678766255487727,-14.94075264348707,-32.82137444306103,-40.755353230080104,-15.06048686671434,-18.68290260746457,-15.321272159831873,-15.62054442649712,-18.70635444280248,-14.701045397667995,-13.77884838587496,-16.837008141005555,-20.137332874374614,-14.852046198020595,-15.927775161104018,-15.558249658392906,-15.226937695190514,-15.281571435029909,-13.819522103852469,-83.54369402876456,-224.45420762358435,-21.823031324758205,-13.869263736913767,-13.751916929655618,-15.528638397409363,-14.032624450162253,-50.336546859955305,-14.586755445310702,-16.557655571302128,-21.55786948144597,-14.034192919777903,-15.071009967787582,-28.911245652196484,-29.49112678231703,-57.042236839255494,-21.247833789998904
