z_20250401,z_20250402,z_20250403,z_20250404,z_20250405,z_20250406,z_20250407,z_20250408,z_20250409,z_20250410,z_20250411,z_20250412,z_20250413,z_20250414,z_20250415,z_20250416,z_20250417,z_20250418,z_20250419,z_20250420,z_20250421,z_20250422,z_20250423,z_20250424,z_20250425,z_20250426,z_20250427,z_20250428,z_20250429,z_20250430
-20.457552796024245,-20.6291198572186,-20.516915917575464,-22.21730809943494,-32.24895315547579,-20.480114115056967,-22.08873041219175,-47.4431284491167,-54.20137819995561,-21.047324676539233,-20.493055114983083,-20.690865957718657,-20.576029740662577,-20.902528235369132,-35.27804309296084,-20.617729658777563,-20.539325086057755,-20.464179486134206,-21.62208651794626,-23.265864242055635,-27.115807552502105,-51.453644487616984,-227.1351714510696,-100.27136995465052,-22.006266267272206,-27.71728238637524,-22.949832504166004,-21.58767017158493,-20.551226403933097,-20.50564329066172
-21.220233357170915,-21.371068806062723,-21.28793586818556,-22.8928609320535,-32.22240176196067,-21.246988509711688,-22.737206799338306,-47.535197129480146,-52.96593442069414,-21.758073001076458,-21.2466671973239,-21.428460507199304,-21.309635921881988,-21.58472340787558,-34.36531913579714,-21.32339051266859,-21.28973524151416,-21.226647762639235,-22.270672057399057,-23.813773414015447,-27.528419790667414,-50.779143054880436,-218.99566255596844,-96.43970973385018,-22.575393402575028,-28.0388021482155,-23.53523074332924,-22.217427370528398,-21.311289221770615,-21.276039676884437
-20.90038432103866,-21.056426355826634,-20.971868553912437,-22.533529535104808,-32.34676481004611,-20.9299004207673,-22.39245491376574,-47.71153877562148,-53.912526316112036,-21.48198285920452,-20.920254551639577,-21.12099284106635,-20.990878829010736,-21.293248522693688,-35.39628244166632,-20.997554325312258,-20.962293103264663,-20.90284831781156,-21.988342315975775,-23.4935419855753,-27.26935833596473,-50.73254631273733,-220.34437231969937,-99.22609250268343,-22.34380077439749,-27.75773944963243,-23.22242963265056,-21.99331199831004,-20.99563598609237,-20.95960755947723
-20.55313915010275,-20.715965118329855,-20.621774514357522,-22.204810610685406,-32.38503212655062,-20.582279348335284,-22.07678658019148,-47.68929950439822,-54.948586007400905,-21.164468436392127,-20.574883732715527,-20.785984791295807,-20.655313040525176,-20.98272687497449,-35.98938750487477,-20.66948646100325,-20.617503359092645,-20.554104649483982,-21.688142428521346,-23.23523853196828,-27.082152040616513,-51.38754921162326,-223.4576279857063,-101.54333683323358,-22.089498146371948,-27.5624469674434,-22.938466843786287,-21.717382629987014,-20.650391264046625,-20.610019810047305
-21.185523728826556,-21.34818253489466,-21.266280156947715,-22.787501596775485,-32.75500361892894,-21.214452144612437,-22.645608829216528,-48.44188258055901,-51.858748321645436,-21.761219813911758,-21.199022882867688,-21.39400424697489,-21.256483462044557,-21.551481414394857,-35.62788987179626,-21.251582932639597,-21.242749296812377,-21.189819855323446,-22.250033344966877,-23.629914085917942,-27.373602268723797,-48.24409251203852,-220.03883100074725,-97.209952807296,-22.567380595838614,-27.951753017112615,-23.432710534396932,-22.272390501458858,-21.27996825047105,-21.25119962687242
-20.45802412137495,-20.632763134255637,-20.52612246474783,-22.14303623049535,-32.550581683254656,-20.48401055429051,-22.022153322719145,-47.870863732608385,-54.10552316941645,-21.076252287848735,-20.48275051399732,-20.693761294813417,-20.564827004123693,-20.90393003038395,-36.272508405506514,-20.58890669943504,-20.52770122111125,-20.46137469175334,-21.623271188591488,-23.155285576096432,-27.025012572957408,-50.26686688163588,-226.04258802153345,-101.3176449562376,-22.028852138659687,-27.59258198638677,-22.884065348698915,-21.65389417832046,-20.554930193779736,-20.51341704330537
-20.91473701408866,-21.086051604262035,-20.979365103807734,-22.688347191734902,-32.61353224941276,-20.934702910098803,-22.543460658803124,-48.13526755988545,-51.83470195582508,-21.468223249079884,-20.952197643557483,-21.1285238068047,-21.01540307867628,-21.31522943527416,-34.67961469269585,-21.055046945781353,-20.99923071352089,-20.925663496845207,-22.03318224204466,-23.619543770410125,-27.371576721405635,-49.50866809383649,-226.90505295747957,-96.74560981768184,-22.342972197087825,-28.07393974832192,-23.33951037202988,-21.96569428663312,-21.00514943288157,-20.966180341109524
-19.963139985011992,-20.159532686997874,-20.02065727000708,-21.784326017893108,-32.621098195760695,-19.98179703586651,-21.68210294721788,-47.925185534922996,-54.10681750478622,-20.59917562503184,-20.0038593547731,-20.212885173655824,-20.09725764127235,-20.468320291917006,-36.37338664369709,-20.15869684936306,-20.05327566802133,-19.971136694209978,-21.22183943466767,-22.884309426992232,-26.852675149035953,-50.44901934693347,-235.12303924724594,-102.7010370972196,-21.657609872028576,-27.579875601054283,-22.57613570572364,-21.217507443868058,-20.058791124495958,-20.008353830299534
-20.649650272137787,-20.827269235990055,-20.71964494503783,-22.345222548775567,-32.66726787926426,-20.673872354178013,-22.220776617576703,-48.12533945939852,-52.80815994753858,-21.25138420476994,-20.675259850059483,-20.87687654266811,-20.74952668833694,-21.078109524481082,-35.95020624031844,-20.77453660202102,-20.72129329995937,-20.65554894559986,-21.798957386561767,-23.300737592879607,-27.13439742334137,-49.16809902519398,-226.03117752182322,-99.47089677959181,-22.169580733440117,-27.77398421874069,-23.05544394407621,-21.810040827862903,-20.74453620541637,-20.70590334651803
-21.234356008337805,-21.42865111913723,-21.334456260786418,-22.70893423039562,-33.635367607560354,-21.267640236633955,-22.600357559901678,-50.09367467380562,-50.50268181122617,-21.88039391736563,-21.21940959601371,-21.43067692353282,-21.271940051609874,-21.6046991319852,-37.678873454102224,-21.209215782723422,-21.269133004327458,-21.231631621842496,-22.291769058401385,-23.42041295304267,-27.451851305404155,-45.07791071651077,-223.57869330863727,-98.12240648085414,-22.635138266924507,-27.93755530522766,-23.334930776250793,-22.499041548844993,-21.327845338476592,-21.31380581911985
-20.091179674469284,-20.327111087177204,-20.167169447141173,-21.76745188234285,-33.626063564564,-20.113465862831113,-21.712782089668412,-49.542400885782115,-52.37523468697686,-20.804447514675186,-20.104966639192405,-20.335749481892552,-20.198002059099785,-20.615086349266573,-38.71019085193727,-20.20988924733031,-20.15845415614381,-20.092752554324584,-21.359648837086453,-22.739740884567052,-26.977165129614157,-46.51593052219991,-237.18171770563634,-103.14700468684444,-21.827247026191756,-27.60971910142366,-22.551845849818964,-21.537126054439636,-20.186418658490812,-20.149603198818475
-20.989223290654575,-21.161427693885436,-21.06265174713415,-22.674101391482907,-32.754885450129755,-21.013288554426165,-22.53851042493819,-48.397150857704055,-51.68808893620931,-21.563480878153328,-21.013851013599737,-21.202552112879236,-21.07539539283501,-21.381049537631675,-35.36916021563038,-21.094302270118927,-21.05974028036863,-20.996896142640182,-22.094400740867144,-23.562747887888783,-27.328000022610755,-48.48643324151564,-224.30115900418977,-97.20921827777451,-22.41510655662498,-27.996462220665084,-23.333822575068478,-22.079961124573995,-21.08199090361651,-21.04809705361449
-20.133568079984602,-20.321580385724616,-20.190945149960484,-21.947266297158986,-32.48387410248664,-20.15278534781814,-21.83377661740251,-47.75215965026564,-53.982981469106264,-20.749499241109895,-20.174237959232183,-20.376970023766283,-20.26330006819084,-20.61730469196742,-35.87787588538577,-20.320967701420756,-20.222883942201797,-20.141860878690864,-21.360820003568524,-23.026897959038294,-26.94547397309146,-50.75501036777325,-232.72957984923192,-101.62136879699369,-21.773588899815532,-27.64888301223438,-22.714414216355497,-21.336938603414772,-20.228139318136222,-20.179004390216544
-21.192739663648744,-21.355424960975856,-21.271628986970068,-22.81330781590567,-32.72151547673322,-21.220592081178534,-22.67021425368239,-48.3866594068087,-51.77425384223932,-21.761981860045772,-21.209153116296093,-21.400719049551782,-21.26629213683457,-21.55895890159679,-35.41829769509604,-21.266789227080473,-21.253144936348534,-21.19810103010627,-22.25885174081078,-23.66186500441614,-27.394929276478926,-48.38260062676059,-220.44520799192514,-96.88741806643134,-22.569979425662027,-27.990107130892042,-23.455601829014032,-22.26475495340593,-21.286524558287102,-21.25678998036085
-20.230410929549468,-20.406194340534586,-20.287166004486696,-22.00895702885162,-32.22794763032059,-20.252505302614075,-21.889255229977326,-47.382644954492974,-54.90044289908187,-20.83668448795631,-20.267892067808923,-20.471539083722288,-20.357467082188638,-20.69884893932521,-35.548014841629126,-20.405497360722915,-20.3147707956918,-20.23642150274469,-21.426193893668806,-23.107597911655812,-27.005852601723422,-52.01936665801327,-229.35971000919562,-101.70803221274417,-21.83768870394331,-27.608669309236312,-22.77193291960759,-21.39931013249678,-20.325088494825042,-20.27633781768383
-21.170495032661446,-21.330758430050746,-21.235737186049242,-22.915629789666333,-32.46479053213962,-21.192213979467027,-22.758635586711947,-47.89099041451079,-51.90652801187187,-21.701818025821808,-21.20573583378335,-21.3770012933544,-21.264956188171695,-21.5441758539823,-34.24556828606959,-21.29541975693457,-21.251485377358744,-21.180971289266026,-22.245280576592652,-23.82100145252121,-27.52570362464708,-49.94957128510251,-223.1565456354176,-95.62640315808657,-22.53405953028526,-28.15272889248689,-23.540161860423854,-22.166980112466522,-21.26001375792172,-21.223074322367125
-21.01070645837107,-21.177082760306174,-21.07347912806354,-22.79469834881449,-32.525371393800754,-21.030375817532644,-22.641657752989925,-47.98008837621697,-51.88211825073154,-21.54924230113925,-21.05031278776951,-21.221085251169697,-21.112096603884453,-21.40128554086473,-34.330853274165825,-21.15222605965676,-21.09720186348101,-21.022188418270215,-22.112616642089698,-23.72291250217249,-27.45301470212856,-49.9394131089453,-225.98112132177476,-96.12520923331786,-22.410319182425116,-28.128358923450243,-23.43004244097836,-22.02896156400216,-21.100047522126033,-21.06082026905757
-19.89752252375269,-20.09626425027467,-19.955847150334943,-21.70722828201363,-32.67505017731969,-19.916759591966283,-21.610367785724854,-47.970309866015924,-54.33518454810941,-20.544949849554342,-19.936492428553645,-20.150521137668733,-20.032404259054445,-20.41124653873677,-36.69094124367573,-20.09206770568268,-19.985870938487242,-19.904603500466937,-21.16643629634486,-22.816331606253826,-26.80809997041512,-50.393358491621115,-235.47436614453568,-103.37249797098869,-21.616947757778547,-27.520922848913365,-22.5117115093138,-21.179518594719696,-19.994130539607657,-19.943424176842353
-20.846674024977183,-21.022229707396114,-20.923521912277465,-22.48659180008367,-32.82234807921898,-20.87333356446249,-22.360174203966515,-48.43522823507441,-52.25507574837504,-21.448854995701186,-20.864084246360378,-21.06684981177383,-20.931802433164066,-21.253404162090355,-36.16909423631758,-20.939538820291503,-20.909538888916877,-20.851068534134566,-21.966226751916714,-23.38305127586228,-27.204279506855027,-48.2795627083375,-223.87633628202417,-98.8183544974284,-22.322753023323067,-27.819069523680483,-23.17399626508393,-22.005343312121177,-20.941853805484598,-20.908580958731864
-20.741662412013483,-20.924528882459306,-20.818492244676378,-22.389073077015563,-32.928017321516,-20.767543224490733,-22.271066960823422,-48.58202732989125,-52.1808156541027,-21.356872573674142,-20.759031799248056,-20.964931892608764,-20.829423341975485,-21.16270347387221,-36.47970731581014,-20.83914178657875,-20.805527353901635,-20.74598869141959,-21.881363184533164,-23.293519500300434,-27.156458214056094,-47.96076583044613,-225.6382248998466,-99.31370600830019,-22.25072907690278,-27.791237510495087,-23.08929521651706,-21.93497899928029,-20.836940226261156,-20.803148439907243
-20.63160402330355,-20.80831734277458,-20.693767782984853,-22.412151027846313,-32.51809749140992,-20.651697317512916,-22.278459928361173,-47.91208149224221,-52.650889066112654,-21.20820271130592,-20.669251255231856,-20.8566090622099,-20.742690193380405,-21.061846419786548,-35.123999475444435,-20.78748808436652,-20.716651186936545,-20.64126112919089,-21.787408316225733,-23.395372035277084,-27.205529136674592,-49.95148805461168,-228.30618953640257,-98.51267413708783,-22.13643152592757,-27.9015780063362,-23.108212438561033,-21.73840377396098,-20.72365166671165,-20.681091187413344
-21.130485614272114,-21.28600280001821,-21.213436559344984,-22.689744793820605,-32.68708042838166,-21.163138511134786,-22.544267200588834,-48.311648406111175,-52.87931990377755,-21.718728373680776,-21.13871729832735,-21.34258951830733,-21.199284089937386,-21.4964648850158,-35.99099649434624,-21.182401188305544,-21.180173097129337,-21.131162541109056,-22.18618077416572,-23.55085654715464,-27.311197790679113,-48.908273996809626,-218.2122530530186,-98.60131126536487,-22.52703745196222,-27.79211370969665,-23.347550143827,-22.242683691518273,-21.227160682394846,-21.19894324164807
-20.6201238395049,-20.79766099471335,-20.68534643538168,-22.365489854438525,-32.568943234102896,-20.64190998561855,-22.236951336659793,-47.979363480727166,-52.76122211955625,-21.208666392020216,-20.652844835551576,-20.846947725976456,-20.727308832644233,-21.0517782256303,-35.485877563746406,-20.764743055817043,-20.69966157106057,-20.628221377359957,-21.77628351541181,-23.34152320214737,-27.163072856725563,-49.64624288544438,-227.42691569265494,-99.0107696456138,-22.13663451480738,-27.83859213634262,-23.071525766421036,-21.751976401690236,-20.713499483877925,-20.672266322498487
-21.386981896917458,-21.544903247243788,-21.472487119583782,-22.95363860105453,-32.82828659193391,-21.41770535869154,-22.80620233686048,-48.65182888378229,-51.43408776505104,-21.95429457786379,-21.395442355219256,-21.58777678532571,-21.445719030060904,-21.72889213610891,-35.547798917116836,-21.428660419138634,-21.438595688427235,-21.39071624418557,-22.42050849910689,-23.74962145079978,-27.466940650831425,-47.79388859723714,-218.24936391195953,-96.4000273213604,-22.716893302470396,-28.02905673626919,-23.573543486313763,-22.449407328000984,-21.481261944660258,-21.456674539526606
-20.128464765032327,-20.306340606055308,-20.17129395466973,-22.066605377547535,-31.969526003516755,-20.143413927900276,-21.929617604357766,-47.04275106424198,-54.69390772206279,-20.695881085372534,-20.184879249054227,-20.36486716284387,-20.27627284838233,-20.60482589464001,-34.32420432736391,-20.35180177543583,-20.236513800096233,-20.139805585678264,-21.33789259063774,-23.202498901712435,-27.138761791665118,-53.387978008810606,-234.37528004985737,-100.36983072626076,-21.722624826492662,-27.814374325232876,-22.803779049986755,-21.23143182831094,-20.216856549433793,-20.162015378991775
-19.92054796763172,-20.126352703675288,-19.98208377871999,-21.713408597419903,-32.87682772079376,-19.939845689472303,-21.623912079121475,-48.28632103717511,-53.800140153011114,-20.578645518911266,-19.95633558802175,-20.17278861781755,-20.051049828635232,-20.43707160556668,-37.0638873420813,-20.1061890940191,-20.006243528149593,-19.927364740864817,-21.194638449627327,-22.79673776482491,-26.815472177818165,-49.456635950715466,-236.1225297226141,-103.2565271804259,-21.646683885559145,-27.54571136974559,-22.516932645034274,-21.230861322807556,-20.01718446592508,-19.968658965819646
-20.359892105528036,-20.55192880608193,-20.42203261043157,-22.16586482271887,-32.75762996712172,-20.378222613548544,-22.050151879736145,-48.29195759850185,-52.53591702616147,-20.96577110394391,-20.39895515969551,-20.593097354845025,-20.477344508332386,-20.822863594909823,-35.75693562268118,-20.530699738848238,-20.44802211662588,-20.369809647318423,-21.566912959323925,-23.17703255156324,-27.065408415432824,-49.28454367316036,-232.93020692866756,-99.84486211215832,-21.943195086604117,-27.83571564157572,-22.895653596629998,-21.53933420567707,-20.45278199268169,-20.408567804588106
-20.49323032970724,-20.677727823324663,-20.553597294063344,-22.313926993980942,-32.6406343290262,-20.511109281089652,-22.185582286409847,-48.1269393918052,-52.44211147847811,-21.0773305228688,-20.535206228977618,-20.7210132862641,-20.609806297159356,-20.939331245182974,-35.22122466254514,-20.66437603535426,-20.583895790595914,-20.504191428405196,-21.67668367048447,-23.314262074535527,-27.155638099732627,-49.726844321643696,-231.6596104500207,-98.86966780096466,-22.03071220477185,-27.913398765229786,-23.018556105245565,-21.621876988512483,-20.58484731084694,-20.540675215133035
-21.264173345377543,-21.423330869924573,-21.351630608516732,-22.805736378780825,-32.87182248969978,-21.296746250797867,-22.661585849497747,-48.66983738263633,-51.955200489043335,-21.850687754711345,-21.26846208514071,-21.46981848043505,-21.32306536925929,-21.617177721517432,-36.1050403586783,-21.298512595233685,-21.31112215494472,-21.265415783909262,-22.30738086544609,-23.61200890754589,-27.372007055408982,-47.80688942003657,-218.19261921444146,-97.68914014367337,-22.630861073992808,-27.88766864902552,-23.443356646014497,-22.37583935482363,-21.360157060336935,-21.335723322629416
-20.316025154199128,-20.5110637265143,-20.397761376399263,-21.901765039916683,-33.357922871999044,-20.346074467720822,-21.80139997732452,-48.89433760489124,-53.933789840109455,-21.002516339169166,-20.32272699772589,-20.556608619312307,-20.408995672700357,-20.790229846933844,-38.82712557424264,-20.39966285987054,-20.369234775526824,-20.313103048038485,-21.505615201571757,-22.84887801979304,-26.9235636655677,-47.89179930852263,-228.0108186797171,-103.96338162840088,-21.979242043754777,-27.360693825723683,-22.656391784842544,-21.71386097108879,-20.416807755573306,-20.38185569246467
-20.851987623330654,-21.026336748793074,-20.928368732165225,-22.49392031435718,-32.79163902436912,-20.878650642058165,-22.366159788916082,-48.38483384677248,-52.316431562470626,-21.45191454319389,-20.869924319481388,-21.07214482437043,-20.93767640202345,-21.257697456025728,-36.10115789170135,-20.946151635113964,-20.91520702895641,-20.856465093007632,-21.96990140690913,-23.39328328662527,-27.20813243485709,-48.40501180063148,-223.68233478128008,-98.78389979854802,-22.32532925667818,-27.819811216774156,-23.18076127395388,-22.0047608306246,-20.947144092845633,-20.913592330825544
-20.541314970780196,-20.70981408587687,-20.599282360638483,-22.310695674443878,-32.170745240927396,-20.563474952640068,-22.176667307128984,-47.339526654430415,-54.10211113986812,-21.11810493751953,-20.57845667600728,-20.771018094607424,-20.659653134760962,-20.977285884539388,-34.94039781570326,-20.702113068252267,-20.624831566279855,-20.548612951311014,-21.69213874567225,-23.353476619178508,-27.188210676339068,-51.69625145971715,-226.48250114881094,-99.58102008021882,-22.06296864150378,-27.78232387361885,-23.029983271876485,-21.641716552101002,-20.633731373706947,-20.588312400110993
-20.65195678858158,-20.839618745628147,-20.73595949157732,-22.2281143718162,-33.21070751684963,-20.68181294066416,-22.117435897388283,-48.90711918960372,-52.71597308071671,-21.30413767749101,-20.657484127022126,-20.878971860695003,-20.732258653945497,-21.084764717161093,-37.797494125929404,-20.71809021339843,-20.703855525144792,-20.65125159136938,-21.79496635779809,-23.11184851147435,-27.080820238428153,-47.35812817528504,-225.21244593672458,-101.24224804063638,-22.208144040341885,-27.592233888171073,-22.940604789655954,-21.948964440328485,-20.749989169854455,-20.719495103160995
-21.044684791296568,-21.214340260262126,-21.118207176982295,-22.726776706660615,-32.727329220896536,-21.068968853801966,-22.587934344541765,-48.361098422688364,-51.66096631402119,-21.61314525451664,-21.069306778129302,-21.25622298533119,-21.129443363535472,-21.430100940068044,-35.2422204067849,-21.147253621830153,-21.114904281287533,-21.052473048956177,-22.14077352808347,-23.609305299278216,-27.35957535703095,-48.567612803607304,-223.64228675394494,-96.92220009928572,-22.454908738037126,-28.019449584052133,-23.37925380784521,-22.120870899194685,-21.137252893793402,-21.103751764001707
-20.730934116020038,-20.901219460866216,-20.786919513502376,-22.56675473935029,-32.34152020855012,-20.748787150283263,-22.41747158780988,-47.63074414452733,-52.70308192933175,-21.27775469701719,-20.776617920540776,-20.95018965242907,-20.848358967103877,-21.150036885081764,-34.326291893828106,-20.901270357147297,-20.824815130356143,-20.74262929714402,-21.86807928414931,-23.559264375075934,-27.3455426891154,-50.946972287141904,-228.42913526290653,-97.37421173789447,-22.193751276610232,-28.022690429542042,-23.234129490109428,-21.775884772546213,-20.819977876680763,-20.775408074704412
-20.44821155583622,-20.623701918266978,-20.506477071448266,-22.238321993172868,-32.31818406711781,-20.46875723772454,-22.108488212527075,-47.54872003814347,-53.69894522250236,-21.03358272665942,-20.487252814336227,-20.680555563473927,-20.568844035082403,-20.895860716908604,-35.18582052582301,-20.617389237962296,-20.53459507674977,-20.456638595042236,-21.621386376215554,-23.276749943240254,-27.12364135552299,-51.05327603480024,-228.62929735550267,-99.80475590109168,-21.997246816441887,-27.776171661919278,-22.963881765887148,-21.57457472516888,-20.541012964660933,-20.494907985039294
