z_20250401,z_20250402,z_20250403,z_20250404,z_20250405,z_20250406,z_20250407,z_20250408,z_20250409,z_20250410,z_20250411,z_20250412,z_20250413,z_20250414,z_20250415,z_20250416,z_20250417,z_20250418,z_20250419,z_20250420,z_20250421,z_20250422,z_20250423,z_20250424,z_20250425,z_20250426,z_20250427,z_20250428,z_20250429,z_20250430
-20.58332806181645,-20.71347954953786,-20.582124842641054,-22.492346027794323,-30.174014871691412,-20.624146399207685,-22.421868496834165,-44.77837432776831,-60.228572631336355,-21.01868740744005,-20.62922723542348,-20.755438260428264,-20.758116505588923,-20.993343835252652,-31.260028567946758,-20.793269909062747,-20.685306765639453,-20.572424703279797,-21.58750222544872,-23.9645493982905,-29.267219484392932,-60.698213117463034,-230.85079566778444,-95.78182646616717,-21.95599339812969,-29.249625389573218,-23.42145028868057,-21.46197481816959,-20.626350550273827,-20.584119280064904
-20.57035857388475,-20.704651277514913,-20.56634308450367,-22.542991796275217,-30.21625613707188,-20.607633178586834,-22.440779843779854,-44.76852036077193,-59.92518330547317,-20.995247580780227,-20.619735314878355,-20.741228262325272,-20.751072531837842,-20.980125543901345,-31.1757421326729,-20.792968287155542,-20.67930787524724,-20.56153793379949,-21.577180103464926,-23.95981624682387,-29.398498412929587,-60.099675182068125,-232.55615802530474,-95.07334323641821,-21.941685138392273,-29.32053956446282,-23.454719352337307,-21.446478862169144,-20.611692896385545,-20.568242985573416
-20.21011556227876,-20.352270349030732,-20.200182018601478,-22.290507358894164,-30.146498320181603,-20.24366228667254,-22.171583584760572,-44.84249503596944,-60.576636502117644,-20.641254295497884,-20.26666407233842,-20.38706907044265,-20.40620794356407,-20.644790831874584,-31.11431599529008,-20.461873363513504,-20.331490121639725,-20.202510430809955,-21.256668177862366,-23.729335161038065,-29.40108514338212,-60.61260976412908,-238.38819681385525,-96.16777783252437,-21.63818214727492,-29.318818577646404,-23.225757078637592,-21.117715416860634,-20.250622895352308,-20.20239142463757
-20.601625632374763,-20.735366448242303,-20.598069369987883,-22.567303956735195,-30.22594449488698,-20.63912171036143,-22.465221428653198,-44.767431056189466,-59.85805404966723,-21.025602075537506,-20.650490995538398,-20.77188798843567,-20.78114590012039,-21.009068138425043,-31.177971907697856,-20.821989464856753,-20.70970689593858,-20.592770428713887,-21.60498401829548,-23.980121260207675,-29.403447018910406,-60.033195921561955,-232.14066459831963,-94.95901663754194,-21.967730266512465,-29.323330491451934,-23.476072074483476,-21.47482985840894,-20.642983216510917,-20.599936204962766
-20.237793452007608,-20.375790789128672,-20.230344581202914,-22.250097927484024,-30.085212038983848,-20.27463458775244,-22.164953122175262,-44.787189373781715,-60.840122893843855,-20.67850663876109,-20.290741286354898,-20.416052208657593,-20.428211340213196,-20.673156529609102,-31.203966442762535,-20.477811405030494,-20.352351623597354,-20.228205373446094,-21.281293417763035,-23.741605323273145,-29.27439974767048,-61.172923067823206,-236.1303711319008,-96.72619885342301,-21.667413591100853,-29.255653409707044,-23.205251947056404,-21.14741978894728,-20.27981760026058,-20.232648882978303
-21.08581057312541,-21.206243306487476,-21.09334651932244,-22.881361132688728,-30.35788850361645,-21.131085769357664,-22.81131270419916,-44.881685592813554,-59.18868579250519,-21.507527954451522,-21.122873894695406,-21.24753726435825,-21.239227601077594,-21.455022606340112,-31.295409627079707,-21.254483363533815,-21.17244976279855,-21.074051080921954,-22.03219993476394,-24.289205954164746,-29.339600167264052,-59.668725224326536,-224.69549818286148,-94.16009974856095,-22.369598165401868,-29.28779551419667,-23.75828124526982,-21.916288763036317,-21.129661119024522,-21.094750445081058
-20.70443950884281,-20.839333286767264,-20.700535814097083,-22.694962661828402,-30.315098148168126,-20.74012129128794,-22.568522455541796,-44.7989055998856,-59.40474103779374,-21.11762702546093,-20.75425196038289,-20.871439163674925,-20.88400591150068,-21.103066570463454,-31.123260272154482,-20.92592539773035,-20.814640321920916,-20.697024105467232,-21.697162365940418,-24.054309951253316,-29.52257912785094,-59.36113499029192,-232.23946823078097,-94.07559599371368,-22.050114869706093,-29.384887186105978,-23.57812480653256,-21.56509382255057,-20.744657034710706,-20.7022092602646
-19.470315230731803,-19.614191873327318,-19.456936952232628,-21.52947062672505,-29.821546847905275,-19.50892783357947,-21.51322254474062,-44.98921724741892,-63.43176159994855,-19.959082029333317,-19.529560891953615,-19.667353137068147,-19.679382159662097,-19.968234800413473,-31.389550046006917,-19.742227517182776,-19.593365420149894,-19.457412290930574,-20.601845609887803,-23.25914643206378,-28.911073316114692,-64.39802656754765,-244.37389649385625,-101.51418919605715,-21.043671047077304,-29.076167449838344,-22.60614190524854,-20.4639144108179,-19.51540224029683,-19.46023676673741
-20.97446119396047,-21.099929017228053,-20.977819813507786,-22.834690105921112,-30.332710597747273,-21.01616466427529,-22.745108478054306,-44.80134946894993,-59.194612965941815,-21.391766947320455,-21.01578061522054,-21.13783118909122,-21.137014113150975,-21.35337216922197,-31.23605324006615,-21.161953177217853,-21.069324659252402,-20.964356232336165,-21.935508038149102,-24.219662489430416,-29.413726793771843,-59.481956807816374,-226.82208896531813,-93.94669961248188,-22.278025993436792,-29.33102243872302,-23.71386191873654,-21.81388173025388,-21.01686159034924,-20.979304416554577
-20.092800718123158,-20.229551684966932,-20.085686106046737,-22.075959094223506,-30.00503406188129,-20.132018891480282,-22.023933115159,-44.81677975028046,-61.52996198579522,-20.549326559780198,-20.145013597370315,-20.27559617118926,-20.283619185181124,-20.54122423188444,-31.290144848624873,-20.332184525123644,-20.20498938111942,-20.08132229508891,-21.15230688126039,-23.649033379525342,-29.121312610706774,-62.16975802056636,-236.66122164108774,-98.07542642476272,-21.55224915987933,-29.174841751703433,-23.06590984400234,-21.02070242721,-20.13639498513319,-20.088257913476234
-19.581058567334686,-19.72179023115786,-19.56995466811442,-21.596049462707462,-29.85061246576609,-19.621483753990244,-21.590599378530108,-44.98279241676141,-63.295534894672144,-20.070492320010104,-19.637694658025588,-19.776427550633258,-19.784420718408185,-20.071800707750608,-31.421837454610465,-19.841963902406647,-19.698992827258675,-19.567352250214356,-20.699691272491606,-23.334521278466614,-28.88009194159037,-64.37110659213809,-242.4141291981751,-101.34705822385075,-21.137180473090854,-29.05346256600123,-22.666882621311547,-20.565464469009186,-19.626734421633174,-19.5732001251739
-20.446865738537188,-20.58469667974515,-20.44025164461472,-22.46964116922916,-30.205425443607687,-20.482118613434583,-22.354818982895598,-44.795053755065624,-60.07776707973558,-20.8716408652313,-20.49944711226962,-20.61948160625943,-20.634027572696805,-20.86494325977934,-31.136336222869758,-20.682016919201818,-20.561498271104238,-20.43890140295851,-21.46750328134727,-23.882455802341536,-29.427428234853373,-60.14290673035924,-234.91160707922228,-95.29074025894671,-21.83680264141328,-29.334012712395385,-23.385064931896764,-21.33293407250559,-20.487557796585154,-20.442237370217953
-20.87897355471273,-21.008802713319035,-20.878942526464623,-22.79937608556354,-30.332759797976202,-20.917611950782696,-22.689958574423233,-44.77985703344679,-59.19130886339354,-21.292220828738667,-20.924145747295043,-21.043402143531264,-21.04914160852588,-21.265192182653024,-31.178494478111645,-21.082018215713983,-20.98101840657529,-20.870344174508617,-21.851952998199806,-24.162518323533778,-29.4843728350573,-59.29467107444442,-229.01327462736703,-93.79010420336157,-22.19759597796302,-29.36846713398485,-23.676721447031575,-21.72535786419892,-20.92014612398062,-20.880477397826667
-21.510874265625414,-21.619944926055652,-21.529145508141738,-23.18322024976729,-30.55110019044949,-21.56274166953119,-23.124252331718957,-45.189867237206094,-58.52518912204471,-21.927365060713022,-21.538363399968095,-21.66323748620072,-21.640216663734954,-21.84045536629651,-31.361160044290255,-21.631165722438553,-21.579845268093546,-21.497084405420495,-22.404465761163646,-24.562005507621954,-29.33478725488228,-59.133652157821444,-219.8330116010635,-93.4747289884763,-22.712615725775052,-29.27919032971174,-24.015650499724742,-22.3001021731555,-21.556856357763763,-21.529983724377036
-20.870475135317943,-20.99596462092441,-20.873497476535626,-22.725888470817594,-30.279229000703914,-20.913025221102018,-22.650222998438913,-44.80557902214706,-59.562100683542766,-21.29579693902691,-20.912021518085055,-21.036521089690204,-21.034506231722588,-21.257664259573307,-31.26447155472446,-21.060069322900443,-20.9651578329622,-20.859518472844417,-21.84225285464217,-24.150513999880822,-29.333852877374596,-59.98381048328723,-227.46859508824346,-94.66456310064923,-22.192727999086536,-29.28573951063538,-23.622798952216634,-21.72115484081098,-20.913567157547895,-20.875148427528025
-20.870475135317943,-20.99596462092441,-20.873497476535626,-22.725888470817594,-30.279229000703914,-20.913025221102018,-22.650222998438913,-44.80557902214706,-59.562100683542766,-21.29579693902691,-20.912021518085055,-21.036521089690204,-21.034506231722588,-21.257664259573307,-31.26447155472446,-21.060069322900443,-20.9651578329622,-20.859518472844417,-21.84225285464217,-24.150513999880822,-29.333852877374596,-59.98381048328723,-227.46859508824346,-94.66456310064923,-22.192727999086536,-29.28573951063538,-23.622798952216634,-21.72115484081098,-20.913567157547895,-20.875148427528025
-20.733187233598155,-20.859047297566462,-20.735531871697034,-22.587340581434454,-30.21860331834757,-20.77657146572391,-22.527819162735785,-44.82047465705007,-60.03470624317441,-21.16845933472462,-20.77536496720581,-20.902676499816277,-20.89966166787022,-21.131429274931726,-31.29861702553451,-20.926624073220417,-20.828224248207487,-20.721278810582042,-21.71948570623281,-24.06163107340236,-29.24036018726664,-60.61366912271467,-228.52962896611362,-95.57638714120264,-22.08024205882813,-29.232464802379248,-23.506436809130854,-21.598660903204134,-20.777062820442453,-20.737394510704735
-20.658411027851606,-20.789469264628323,-20.656814119346464,-22.58531884543992,-30.22070338406106,-20.697785797047388,-22.497024124396276,-44.76547599110797,-59.8745625332315,-21.085283329127396,-20.704915292611908,-20.82821388790312,-20.83342891065942,-21.0621018028389,-31.217214284903683,-20.869649672186767,-20.76207636220176,-20.64860985889935,-21.654944545236326,-24.014543563226077,-29.355356894324075,-60.17569771341071,-230.69551645599904,-95.06638926203668,-22.016505593177303,-29.29807602011022,-23.496830124923335,-21.527893322367376,-20.70052545594858,-20.658665745725145
-20.259084975827733,-20.390277929651983,-20.2562339994456,-22.166674381757815,-30.049654875676524,-20.301836629966438,-22.135178799145358,-44.8525837840241,-61.39836855166282,-20.718520098989877,-20.3066477850095,-20.439456501264473,-20.439840971109962,-20.69580263407631,-31.354468254338663,-20.478486518439546,-20.36219865747379,-20.246003900094255,-21.298761535957873,-23.76054332935089,-29.056430102786155,-62.2433717253774,-233.69206597135414,-98.02142697517633,-21.692030033409367,-29.133101933918837,-23.15001646699439,-21.17360396687334,-20.303967635839594,-20.25871496885765
-20.335213646991384,-20.466191692601225,-20.332719152838912,-22.24353210169021,-30.07525160122629,-20.377469727980426,-22.202496247421145,-44.827786066752005,-61.11268236781234,-20.788744507476107,-20.382382723260765,-20.513625352506182,-20.514615864728455,-20.765576483981533,-31.329796073648076,-20.552501175375802,-20.438107042821468,-20.322664842612003,-21.366468062267145,-23.807246851571495,-29.106541951171216,-61.865010835638245,-232.983209266598,-97.47172851968914,-21.753830652376898,-29.16091098089256,-23.213957675190848,-21.24117132409258,-20.379634098886854,-20.33508478237205
-21.669911932514104,-21.784820689328857,-21.68374367507112,-23.417652547192173,-30.64152668192606,-21.715387186455317,-23.308120355321385,-45.01949201380573,-57.61998650708016,-22.061067475405093,-21.701237214753426,-21.8179830913626,-21.806527081366593,-21.99139133747749,-31.25228971108969,-21.808003474259028,-21.74859811934247,-21.660277507051045,-22.55402892153337,-24.675424331869085,-29.63105603071755,-57.70543884212026,-219.9864904478896,-91.3180886420167,-22.85035258457113,-29.461184831623612,-24.21665183003996,-22.441433559889077,-21.71231882072579,-21.684256643204687
-21.123544791624273,-21.24863224412613,-21.127665997700777,-22.98588920746301,-30.415154962200887,-21.164368660848798,-22.879113417678376,-44.816125158718485,-58.71134447445391,-21.5305713604656,-21.16431839747156,-21.283178034885125,-21.28344540644096,-21.490677158627744,-31.20509637883045,-21.30684572687223,-21.218096344908,-21.114477023668247,-22.069190288656,-24.320797919954266,-29.51785795786818,-58.83423036642286,-225.9012892973527,-93.0200228613942,-22.40062341756345,-29.38971126698607,-23.84092921155856,-21.947240451281907,-21.165126690213096,-21.128918812565203
-21.08206917900851,-21.204975148607918,-21.087677959812343,-22.911099957998843,-30.36862351908623,-21.125167009000716,-22.82515832341708,-44.83350687109308,-59.014557592290714,-21.497729030317938,-21.12108374070823,-21.243357785205813,-21.23930743131419,-21.452179319261283,-31.253937454434713,-21.259095488439804,-21.17283796361917,-21.071538951396832,-22.030574015043076,-24.288648699686494,-29.4147404716841,-59.33679799552704,-225.37611987253393,-93.70054058708727,-22.366820218576038,-29.331885710303,-23.781185589208246,-21.911575709021456,-21.124862097212787,-21.089041892138017
-20.221817647483952,-20.349686602806003,-20.221321579307407,-22.08113315333546,-30.054466102164014,-20.267966381629474,-22.079712176638388,-44.974888050529884,-61.87681092895626,-20.69498829816521,-20.267244156947623,-20.404117954137252,-20.398236556272387,-20.662443674844308,-31.443783015522186,-20.43135796490355,-20.319342050500694,-20.206630679903142,-21.26417123245141,-23.749041103710713,-28.919671706294626,-63.031209885382964,-233.46691864136156,-99.12060313361779,-21.66358930188071,-29.04929570490162,-23.08182415685957,-21.143750130603937,-20.26851921782457,-20.22395768750761
-21.331837401481156,-21.444099524836854,-21.346815308121457,-23.0352064194745,-30.468015084046346,-21.382345547016094,-22.98162113564689,-45.09840231176259,-58.924170405416874,-21.75474223513429,-21.362207938951162,-21.488432559284075,-21.468906448095886,-21.67772948398642,-31.35941398370786,-21.467207524917455,-21.405611581471447,-21.3180797261806,-22.246379681950252,-24.447669141158528,-29.285929364190725,-59.58387327747556,-221.5202624759237,-94.08531197501236,-22.56764143902362,-29.250748417041986,-23.890053584254083,-22.139238159309098,-21.377623689195733,-21.347928210831398
-21.235878444177022,-21.35174236511942,-21.2475488175118,-22.978890394567763,-30.419914892004858,-21.28398659909699,-22.91741967701315,-44.98853347204765,-59.00081823796451,-21.657432215023135,-21.269101493760484,-21.39454490933817,-21.380069355845574,-21.59141735570075,-31.330263623235666,-21.38589077937381,-21.31527817017285,-21.223081182500753,-22.16340000345821,-24.385630664584088,-29.316850775647655,-59.57271444494676,-222.73562635580203,-94.02770347931614,-22.491270950301242,-29.272180339941933,-23.842591073436022,-22.05234140999975,-21.280726414783544,-21.24877789728412
-20.323987026729956,-20.46160595852092,-20.317060417961713,-22.33550099177958,-30.126809212928762,-20.360428493166456,-22.24074466172225,-44.78242813910792,-60.54735791487941,-20.75889411163533,-20.376501164635954,-20.500059207547928,-20.512665294351347,-20.75236841530373,-31.182137315929634,-20.5611577645015,-20.438062580072845,-20.31490772531794,-21.357975548726767,-23.798487697801786,-29.326429749385937,-60.79257372483984,-235.44494476469896,-96.17972073935286,-21.737609673265506,-29.282421297785866,-23.27601838004922,-21.224202357235566,-20.365582047248143,-20.319243013556264
-20.986539024389106,-21.108390386375465,-20.992671735227635,-22.796856499873336,-30.316951045359783,-21.031372831662118,-22.730606320276177,-44.861998040113306,-59.43303344805318,-21.412370854046056,-21.024960441136923,-21.150490859144384,-21.14349870712848,-21.363984040730433,-31.29782087431788,-21.161902764953652,-21.07535185054171,-20.9746746219994,-21.944067106354133,-24.225045736857982,-29.307168608986537,-59.94967282828052,-225.71406146760287,-94.57501747082178,-22.288181660645865,-29.26923415995078,-23.68599182547982,-21.826934705106815,-21.03044011665333,-20.994210956033626
-21.141766796232854,-21.252056448275898,-21.157891071751873,-22.819245254660412,-30.4263193623676,-21.195552748041496,-22.79864999230937,-45.25239342232408,-59.756306801208474,-21.585111937332176,-21.171874586502295,-21.302947300649546,-21.2782293359523,-21.50138312370721,-31.436782649261772,-21.27377940851139,-21.212395816515077,-21.125481865789528,-22.073260762128097,-24.33497135040427,-29.08447744426475,-60.77395353611248,-223.04045397338155,-95.90489762987843,-22.408168555023426,-29.120721320297434,-23.70276002308111,-21.970014096200224,-21.18973900105961,-21.159346055267594
-21.264160276414977,-21.376296110436783,-21.27904702556407,-22.96430118700405,-30.444661925858192,-21.315328689185925,-22.91962731482925,-45.12117356744207,-59.172951980443294,-21.692776167545848,-21.294748445939767,-21.42239384081279,-21.401958000529284,-21.615286138868594,-31.377906147147392,-21.400400256437603,-21.337670880722097,-21.24977778929097,-22.185300938192487,-24.405505686852578,-29.23002577277683,-59.92692789317009,-222.04805611749677,-94.59734702649902,-22.51146609944798,-29.215612366602755,-23.829122052217755,-22.078778811985114,-21.31046376189693,-21.280275232843888
-20.361828430683918,-20.493027864675568,-20.359249688783283,-22.274794441135512,-30.085448898727595,-20.40364449020055,-22.22813318714478,-44.81437705464391,-60.98639734892105,-20.812429801102063,-20.409087141299,-20.539458014583353,-20.541180250701927,-20.789899782905216,-31.314886189080383,-20.579295600869518,-20.46514555821116,-20.34962390299852,-21.390259602980063,-23.82333803695035,-29.134049759573543,-61.68382534390119,-232.82211988732826,-97.21647181650184,-21.775246885897367,-29.176474877454073,-23.239533028028877,-21.264528638124112,-20.405955507159348,-20.361566614487163
-20.920668125377144,-21.048931709433386,-20.921852117820446,-22.819459705053397,-30.33474319003289,-20.960339362130494,-22.71643600870231,-44.78279949299255,-59.167040584149234,-21.33482086293174,-20.964432166149265,-21.084558247682423,-21.088030674900264,-21.303784362438275,-31.1977587499959,-21.118066103129816,-21.02015165144401,-20.91156768658439,-21.88867187442266,-24.18782885420664,-29.464228541412158,-59.32838290890393,-228.1490790795985,-93.7920037890346,-22.232749375804254,-29.358303017060074,-23.696531961942704,-21.763823247539865,-20.962227588273883,-20.92335898605782
-20.95549518952637,-21.083120140385727,-20.957242217381726,-22.84655658751402,-30.3468902790016,-20.995444642441026,-22.743628495602994,-44.78740698140075,-59.09541304273772,-21.368667771591838,-20.998665801002055,-21.118690295408896,-21.121451220046893,-21.335896547816347,-31.200721015613972,-21.15020382682719,-21.05397231622403,-20.946350260235473,-21.91961386533091,-24.21044121967748,-29.47007448420262,-59.25708497051981,-227.71713401645718,-93.67490455394997,-22.26163461934778,-29.361817267181756,-23.720268818022703,-21.795385039674176,-20.99709692675303,-20.95870861198586
-21.029714774617936,-21.152159857080846,-21.03551588017764,-22.849968022706108,-30.33924958072278,-21.07365693087828,-22.774063872318173,-44.84393897923606,-59.23305442363971,-21.450604880329188,-21.06848024247295,-21.19244368662585,-21.18698231991838,-21.403866406664346,-31.275678591527658,-21.206230867004823,-21.119601825264965,-21.01851351997154,-21.98323890332292,-24.253446810149143,-29.359334825949194,-59.653745290496126,-225.57073048039229,-94.15156873789738,-22.323741251991663,-29.299840828808733,-23.730235677842103,-21.8651113985008,-21.073060667915723,-21.036973607194774
-20.793647677948886,-20.92910709359897,-20.789757814845732,-22.79896222607976,-30.39501989568235,-20.828166475787597,-22.65519991795244,-44.84171890027618,-59.06120916110499,-21.198934795155218,-20.843967254915142,-20.95798403156235,-20.97262944134514,-21.1848408648515,-31.087415788495555,-21.01473891155773,-20.904936744445646,-20.78724192565349,-21.777121326061877,-24.12013448359537,-29.61129806563357,-58.86529309077647,-232.24939411919308,-93.42254647591965,-22.122125853538993,-29.42982889610699,-23.66198303280153,-21.64392913661458,-20.833083890758914,-20.791275932953262
-21.102470934780953,-21.2342058662245,-21.102058533344238,-23.06629734358428,-30.539471900502903,-21.1377372741691,-22.91124706200107,-44.88718904354155,-58.318070411211195,-21.494931727926524,-21.14934800546165,-21.2602054122304,-21.271980955231765,-21.470543842148004,-31.08716569404194,-21.30631324946,-21.208187780352397,-21.096641051037658,-22.05322973374928,-24.32956310640764,-29.724612960745066,-58.0119600761393,-229.24000938274952,-92.08930473830084,-22.37899043152114,-29.49383669952387,-23.89307001294196,-21.92309930060871,-21.141472473734282,-21.10319021560762
-20.14453778192205,-20.273292600020834,-20.143192877355457,-22.01254622164238,-30.032298398077643,-20.19060050030414,-22.01612394956991,-44.99005308594701,-62.1155658727289,-20.621932342590174,-20.190879448240885,-20.328658469388564,-20.32331018316236,-20.59164996907634,-31.45704873037616,-20.35836100556065,-20.243405380453005,-20.129156494198416,-21.195870355909378,-23.701926673718752,-28.890857010393315,-63.317526876881736,-234.38628527303692,-99.54887655266454,-21.600786449297644,-29.0342503038773,-23.024176433567497,-21.074743501062684,-20.191420039631367,-20.14592983034652
-21.284868787986454,-21.40608748956825,-21.292412166079384,-23.09996922788246,-30.467281233295438,-21.327816404253575,-22.998987110316403,-44.86675338346514,-58.44776534013976,-21.689446485812198,-21.322116215531373,-21.44140252506428,-21.436723077061664,-21.638730821567158,-31.233917597085764,-21.452294379589283,-21.37324145928952,-21.27516382741261,-22.21182983902567,-24.42355449137062,-29.52009395678718,-58.62298501077873,-223.7353196090766,-92.65995062199902,-22.533879336889196,-29.392957227286743,-23.942037832980557,-22.09379432593657,-21.327053607563084,-21.293476975497462
-21.284868787986454,-21.40608748956825,-21.292412166079384,-23.09996922788246,-30.467281233295438,-21.327816404253575,-22.998987110316403,-44.86675338346514,-58.44776534013976,-21.689446485812198,-21.322116215531373,-21.44140252506428,-21.436723077061664,-21.638730821567158,-31.233917597085764,-21.452294379589283,-21.37324145928952,-21.27516382741261,-22.21182983902567,-24.42355449137062,-29.52009395678718,-58.62298501077873,-223.7353196090766,-92.65995062199902,-22.533879336889196,-29.392957227286743,-23.942037832980557,-22.09379432593657,-21.327053607563084,-21.293476975497462
-19.98596669687561,-20.129536690217762,-19.974423334020134,-22.075651384606275,-30.038146619721147,-20.020164505462947,-21.977830556686655,-44.851211680544694,-61.29765815820993,-20.430732076579687,-20.04393154552283,-20.168430993933974,-20.18713785502231,-20.4384220819506,-31.161740817203352,-20.246289762044828,-20.109363928075908,-19.977291191076034,-21.057463459055434,-23.579901544972728,-29.283508008170486,-61.520824679255625,-240.3236578753919,-97.49436147824392,-21.45516712208826,-29.26119271538048,-23.047203110756314,-20.917629680266952,-20.02739715610054,-19.976926842966527
-21.33386165843533,-21.450438273726466,-21.345241284322118,-23.089280231463853,-30.46445088936668,-21.380539295696057,-23.011373059514387,-44.95613701512095,-58.61043998687521,-21.746062412158963,-21.36729210935541,-21.490025223112053,-21.477829190915116,-21.682114158079578,-31.296115908419523,-21.484465245745543,-21.414588400471516,-21.322234624565965,-22.252263633949603,-24.449732289390603,-29.41464324090174,-59.014091837180146,-222.20272308177712,-93.20674047515122,-22.572761093020077,-29.331590591467496,-23.93644413958481,-22.139707423690908,-21.37773810518471,-21.346297854661536
-20.102573667703606,-20.237722164652023,-20.096549741958345,-22.06116994972453,-30.001467630392078,-20.14315265398967,-22.021309168397693,-44.83464237389569,-61.64893720569907,-20.563273547374692,-20.153532018151175,-20.285756171978573,-20.29106205598515,-20.551037253814137,-31.325182274658403,-20.33704105842406,-20.21206814888088,-20.09030332447047,-21.160721686282212,-23.657546807652206,-29.07310660747349,-62.406009316996794,-236.07732748455936,-98.35692750297025,-21.562059463300645,-29.14726234882859,-23.056941496314703,-21.03117100155632,-20.146815994267833,-20.099158329224192
-20.887056005651566,-21.016387173089313,-20.887390634795512,-22.800247973983225,-30.329914462521927,-20.92606404772714,-22.693609288566943,-44.77946959666463,-59.20153252865359,-21.300982076379217,-20.93178434846899,-21.051453454132705,-21.056409342749294,-21.272713747283966,-31.186081913688625,-21.088420643675942,-20.98827539618176,-20.87823397618812,-21.858997096802117,-24.16696634357361,-29.47386868715128,-59.33014176567396,-228.75909264359464,-93.82462515445499,-22.204560947311567,-29.363045396142596,-23.678476691150806,-21.73298380371565,-20.928384858836026,-20.888925050190505
-20.86680070482313,-20.982991309187668,-20.877174643584866,-22.602743835337954,-30.29875827110839,-20.91771324124688,-22.58624314140794,-45.10120468985598,-60.33325467242371,-21.317728383852998,-20.90184824764438,-21.03450556829907,-21.01655915164318,-21.251939483415917,-31.42953134811612,-21.025023046116083,-20.946322901293566,-20.851081923432915,-21.832134408331484,-24.158886736907327,-29.04428066258358,-61.373451938752744,-225.9177100397173,-96.69486631066269,-22.187249059162816,-29.104346155500053,-23.521782855898003,-21.723107837838995,-20.914080171392563,-20.87901077638112
-21.108536137181897,-21.22047022093983,-21.123152731842083,-22.802824518609665,-30.40035737426454,-21.161161231441582,-22.77825574703355,-45.18682603570363,-59.75524610560258,-21.55041496210019,-21.139777173283814,-21.270522669899105,-21.24814464233231,-21.471897635790285,-31.422605314273135,-21.247087878085868,-21.181637519614803,-21.092760263885356,-22.045093930416023,-24.311582463772368,-29.105199583199067,-60.72420599931034,-223.40301019114486,-95.79366499505618,-22.38257941488583,-29.136408078613684,-23.69021184133305,-21.939937309554832,-21.156008884127154,-21.1246451441084
-21.500217768693375,-21.620815643384326,-21.5089684361202,-23.317329589881943,-30.598557844050106,-21.541998789646303,-23.192982281947955,-44.919520525799626,-57.792280483625305,-21.890610203006023,-21.536666648993133,-21.651422365301862,-21.648084997602563,-21.837255769346633,-31.199302571794178,-21.66122106893395,-21.5880766281839,-21.491993646598914,-22.405500050258873,-24.57294079720794,-29.67190655777116,-57.74118633022276,-222.59283687134666,-91.40165476691234,-22.71176090242036,-29.480303010322487,-24.12593826774508,-22.286963419766902,-21.541285533582684,-21.509688290853013
-21.70914328580364,-21.827978473227525,-21.719997396647138,-23.512307249525623,-30.722867503249127,-21.750838233393182,-23.373441110471887,-45.00506733994793,-57.2584195626287,-22.088815792622036,-21.74388243829055,-21.855448855708634,-21.85133149582662,-22.02956040154758,-31.189339924712,-21.859919661106638,-21.79459425081908,-21.70179122529211,-22.592884483390353,-24.71735693967469,-29.785064181665845,-57.064408307294485,-221.25093067062494,-90.42949385031048,-22.884526384679805,-29.546780966153463,-24.292804404037998,-22.475196039033925,-21.749641570993436,-21.720392984704734
-19.852100879629525,-19.99923056472786,-19.83820610146829,-21.99467966211245,-30.033037122318902,-19.88446463226234,-21.88328281021332,-44.91834606883569,-61.48716405591878,-20.297270553459786,-19.91322707189695,-20.03636419496208,-20.059542650438182,-20.312576146997774,-31.122695957308526,-20.124269773361856,-19.98108899812999,-19.844229012690064,-20.938138031785634,-23.495348068722773,-29.312537363923582,-61.596527295140234,-243.02673570210274,-97.81942020109359,-21.340389912905284,-29.275408473278947,-22.96974295467417,-20.794393986599097,-19.893010912602602,-19.84078477335691
-19.960823927659632,-20.105497776826482,-19.94859868032403,-22.067906796429366,-30.045382596495784,-19.994310112324193,-21.96340685560864,-44.87027157433243,-61.29284966521745,-20.404399937863186,-20.019753812512633,-20.143394672177816,-20.163711400813337,-20.414409143684793,-31.14337691618369,-20.22450532472008,-20.085983989528064,-19.952531925641864,-21.034997442992058,-23.564556791263044,-29.3045273149514,-61.458609239761294,-241.05594667130924,-97.47478114818367,-21.432773798877676,-29.271490514248175,-23.037289756888487,-20.8938873546086,-20.001978538257713,-19.95110122730754
-19.74090424835257,-19.885496343795776,-19.72793615172495,-21.83126656492684,-29.92683813699297,-19.776340501360355,-21.762813103187796,-44.8861773669973,-62.18022865341719,-20.202918937485208,-19.800064121638027,-19.929767406119677,-19.94695860058729,-20.213710109894038,-31.237337018439366,-20.009146547597545,-19.86563734031389,-19.73074458783361,-20.84036773782155,-23.421007538620586,-29.13768812733152,-62.665707832501695,-242.39396326219213,-99.13098072913247,-21.25710102073194,-29.190410085729702,-22.84694638572053,-20.700223403079523,-19.7836242244972,-19.730780468935496
-20.619814827446337,-20.753082805680258,-20.616624918271157,-22.579048976631352,-30.229227134469703,-20.65757214865642,-22.478292305910745,-44.766221502366704,-59.83150131652293,-21.043669837328533,-20.668251322373134,-20.789785374527057,-20.798432805538265,-21.025956758447787,-31.182506339017188,-20.838424158101574,-20.72713546103712,-20.61085982162483,-21.621118525374932,-23.991665536528153,-29.401142417113107,-60.01836771573305,-231.83244251495034,-94.92036530409493,-21.983034932149256,-29.32226284225576,-23.48687114708446,-21.491472293255487,-20.66124982642522,-20.618476642731647
