z_20221201,z_20221203,z_20221204,z_20221205,z_20221206,z_20221207,z_20221208,z_20221209,z_20221210,z_20221211,z_20221212,z_20221213,z_20221214,z_20221215,z_20221216,z_20221217,z_20221218,z_20221219,z_20221220,z_20221221,z_20221222,z_20221223,z_20221224,z_20221225,z_20221226,z_20221227,z_20221228,z_20221229,z_20221230,z_20221231,z_20231201,z_20231202,z_20231203,z_20231204,z_20231205,z_20231206,z_20231207,z_20231208,z_20231209,z_20231210,z_20231211,z_20231212,z_20231213,z_20231214,z_20231215,z_20231216,z_20231217,z_20231218,z_20231219,z_20231220,z_20231221,z_20231222,z_20231223,z_20231224,z_20231225,z_20231226,z_20231227,z_20231228,z_20231229,z_20231230,z_20231231,z_20241201,z_20241202,z_20241203,z_20241204,z_20241205,z_20241206,z_20241207,z_20241208,z_20241209,z_20241210,z_20241211,z_20241212,z_20241213,z_20241214,z_20241215,z_20241216,z_20241217,z_20241218,z_20241219,z_20241220,z_20241221,z_20241222,z_20241223,z_20241224,z_20241225,z_20241226,z_20241227,z_20241228,z_20241229,z_20241230,z_20251201,z_20251202,z_20251203,z_20251204,z_20251205,z_20251206,z_20251207,z_20251208,z_20251209,z_20251210,z_20251211,z_20251212,z_20251213,z_20251214,z_20251215,z_20251216,z_20251217,z_20251218,z_20251219,z_20251220,z_20251221,z_20251222,z_20251223,z_20251224,z_20251225,z_20251226,z_20251227,z_20251228,z_20251229,z_20251230,z_20251231
-21.908069639204765,-22.89193901701112,-21.28130393991202,-26.928414337797477,-18.885475841012966,-19.156540233245995,-19.384189059700518,-19.131619252790934,-18.955339099209105,-18.838082404080993,-18.81968062811165,-19.847079573840162,-36.79302441333267,-20.63126880717354,-19.89196351263328,-18.941101771967688,-19.14019145420446,-18.831594050064908,-19.44318539194006,-20.82098506864355,-21.747485047373683,-64.31015791169371,-19.2793868169519,-21.1708617788806,-19.900163244344522,-21.405143207183635,-19.02128411740732,-46.59232294437612,-26.123417476725535,-20.15653491383355,-19.175444568225743,-19.658927283512046,-19.666234156326738,-21.54946291146613,-21.878360924401637,-22.44693596126575,-49.863869070376424,-84.6917779349301,-39.410928748849216,-22.58019012577234,-30.859670131942664,-19.79211501292253,-20.42782018913212,-19.67143518261699,-21.910742964534617,-22.70165121074503,-28.37268349778038,-44.437691145949024,-283.59549374582986,-136.18577908663812,-36.16801921860442,-26.118978262962962,-30.291356003381452,-29.030297897271822,-20.076867290295773,-20.147712026263477,-19.550340516364802,-20.514306463423885,-19.636023851246264,-41.413125730626795,-19.602617748021054,-33.689200051788745,-19.21385073668882,-62.282995389818,-18.95109076227512,-18.922960512398397,-21.977532479723696,-26.033710186625854,-22.923519429550975,-20.096901896986125,-18.910337333626387,-22.854080344877538,-40.66150641129158,-28.52178757836157,-41.2915166279539,-84.65559950242009,-28.670401877472933,-28.520489272074137,-54.06698625063075,-145.9326198545444,-121.09234156912888,-52.195304699522865,-56.03657542040351,-19.35759341717033,-18.92469387132651,-18.801486630286117,-20.65986871730132,-19.211251835239743,-19.313890406025976,-18.788391252586106,-19.312479192091097,-23.00285087517411,-41.53980320780269,-108.83130674699089,-42.310189728295136,-46.20416916968617,-21.709545724367587,-23.214239131556607,-21.229088181667215,-30.88760155572131,-20.869927990883905,-21.56023722276461,-27.434674637541384,-35.60390066095196,-25.710732200188996,-22.234841481006924,-20.44696264390061,-22.559356072719947,-21.0533791181006,-21.909795861958827,-180.745837085606,-22.297584821098646,-20.668166671123267,-20.61389863556979,-21.046533984181693,-20.479893504661334,-21.410126758873716,-36.8236879011159,-54.851964883753894,-89.53797545207962,-24.7950375905287,-39.24521364404931
-21.88882395356791,-22.87111660050236,-21.249967874438244,-26.807600430278043,-18.789798029986837,-19.06737869467259,-19.301338007669727,-19.04204220542529,-18.86121798138777,-18.741139146893378,-18.722336722616227,-19.726943887236537,-36.97446399756504,-20.503289468390893,-19.810841318358563,-18.83585473871506,-19.042826300869628,-18.733983973505467,-19.342326979250945,-20.695404181082154,-21.701669506027308,-65.31748775559598,-19.17051657912925,-21.07791487897979,-19.813565369457333,-21.36466389393946,-18.91645045656927,-46.56319291511106,-25.98053774085767,-20.03851278481172,-19.0819201253387,-19.568746905095516,-19.567123455275457,-21.462134691161708,-21.78115816612165,-22.357580741496477,-50.320168333661556,-85.52329296988333,-39.428353955481526,-22.570853161410533,-30.997542533837823,-19.696024403400006,-20.30843543886098,-19.580909323659657,-21.856647507843043,-22.620725209265593,-28.243804298402722,-44.41316062428103,-276.6327862261933,-137.0742346205568,-36.11810822224833,-26.11851932145923,-30.23809648734276,-28.761929386370188,-19.997128703927785,-20.070092279733498,-19.454031644861068,-20.42359880540259,-19.534896167579173,-41.6086775856706,-19.50848305322616,-33.49486029490769,-19.09847348994218,-63.37120226130896,-18.853195317051814,-18.80353054265286,-21.86025673917517,-26.08488968119076,-22.803000325304307,-19.98317913030145,-18.807831638461465,-22.81086342792361,-40.62725466790171,-28.6412388187536,-41.19545125527925,-84.49164704610548,-28.654997770666263,-28.312398224863678,-54.33112826819279,-147.51759522640168,-121.60085932421934,-52.69151404620321,-57.01639673040806,-19.244678850177667,-18.82236363868846,-18.694757468825877,-20.55539007030218,-19.107156446490666,-19.197785697055455,-18.682674677841177,-19.219195138264862,-22.962909063473433,-41.71157495859505,-109.52356054412084,-42.874785718619464,-46.191167522542166,-21.60075375702472,-23.078810118430262,-21.118453921726868,-30.69823153291197,-20.782329192140708,-21.47294704370863,-27.280357372863552,-35.67933053386422,-25.57425004374271,-22.132894769335184,-20.349067212632033,-22.417492185825225,-20.961254293067732,-21.822032091905367,-185.6925127293085,-22.15900230915298,-20.58649742787213,-20.520369800417,-20.959380932002368,-20.382178700488478,-21.31482615106698,-36.90724217789258,-55.118260966597674,-89.64240219612098,-24.7198147502141,-39.62672124120627
-22.11054405971059,-23.06438180051166,-21.501200818701793,-26.99018961043315,-19.204940630177273,-19.465320950519292,-19.686929796266732,-19.443161169183796,-19.272434709267348,-19.16037014025764,-19.142959469824895,-20.120942255106552,-36.63694821820705,-20.875698734706056,-20.173644847336135,-19.251660166898812,-19.44283049154873,-19.15275227091002,-19.72541716111839,-21.054735919183386,-21.95546226875157,-63.31772681523344,-19.573236484631718,-21.399144235178035,-20.17364505777446,-21.62319933687249,-19.319802762154048,-46.65795572930223,-26.29914345423679,-20.411603111706075,-19.476706193187407,-19.99129635766404,-19.990287852112104,-21.80580020513223,-22.131139581467465,-22.673481794472615,-49.56450271430701,-83.4175830246923,-39.205049533794536,-22.797310012952416,-30.83403169231402,-20.103616975894997,-20.717643854006628,-20.005032977853833,-22.15228648464362,-22.891670511720605,-28.444767277738997,-44.20094370848243,-280.559976988837,-133.5773533846234,-36.02332217848392,-26.23769044927983,-30.292430030008802,-29.057724976431857,-20.395688649683294,-20.464679795817087,-19.887905686509903,-20.816504913389483,-19.96180819306621,-41.097155552920114,-19.938249558477192,-33.57611345566778,-19.495572442532644,-61.31011458589673,-19.264600661746737,-19.21448622214398,-22.17633379168411,-26.14123282220403,-23.108342850907114,-20.352032692863403,-19.222011656538808,-23.045031296618514,-40.39957645113304,-28.52921439527998,-41.023439752068946,-83.3968172863303,-28.682240792887818,-28.602919916027282,-53.58559573595211,-145.7789205631196,-120.10905383738866,-51.592906953792365,-55.25505149362404,-19.651358766163373,-19.239276831483462,-19.116008355958154,-20.907524840774908,-19.494548219725548,-19.59889772042018,-19.106895820841736,-19.614307246789235,-23.24155803649407,-41.23287955106633,-108.42072059816708,-42.338268368477,-45.959334389894636,-21.987784219906317,-23.469433949153313,-21.51912641238235,-30.96525559555257,-21.200356646425792,-21.861581219331136,-27.558503778202372,-35.481152783804816,-25.889873579614065,-22.51050268774368,-20.78676852970291,-22.81551397952398,-21.36093220367014,-22.180536617289274,-176.4846043919636,-22.567197096394978,-21.005394176637907,-20.943444502373566,-21.355369323611683,-20.821806937758026,-21.7052135053661,-36.67707696965506,-54.27148920540549,-88.576722847569,-25.004212025748323,-39.02230210134837
-21.99397332889427,-22.958682162582754,-21.359776106234012,-26.788680522265246,-18.93213804976402,-19.20604360713047,-19.439298974355346,-19.182338440754087,-19.00282948034978,-18.884637327522086,-18.866257210092755,-19.832279202373734,-36.963442329583046,-20.589127683114505,-19.936585213567827,-18.968903230457528,-19.174259199263012,-18.876489495172567,-19.459842379803806,-20.77483663261258,-21.800508631205254,-65.17118028996445,-19.291835939299585,-21.168160921741862,-19.932313524695918,-21.470065227723023,-19.04222348065858,-46.640482037840705,-26.029020716785304,-20.134386884178234,-19.21430470049549,-19.720985284686105,-19.710345007775956,-21.572099618956496,-21.884440722463193,-22.447377726518063,-50.34881822310168,-85.14299431262941,-39.31778121283811,-22.689603378529117,-31.03399916281955,-19.8329919521312,-20.423514965689385,-19.733803217514286,-21.96987267824043,-22.694890014054767,-28.230308192596407,-44.28934700831074,-272.51056911513007,-135.94232828930555,-36.01892381787532,-26.18242126560676,-30.213810857358304,-28.665079294800307,-20.145662950830598,-20.218641537494275,-19.60676708513019,-20.557690953813538,-19.678366384283922,-41.5113366974815,-19.66095553441722,-33.34477937625355,-19.21005750549691,-63.25213818981156,-18.991132555950585,-18.919096539464316,-21.922533466587286,-26.167949040101334,-22.858682865983027,-20.079958799187743,-18.94276232417914,-22.898365625522196,-40.465735735974725,-28.688516902896964,-41.004607527299925,-83.72469107082065,-28.650836000114964,-28.277033719436453,-54.17483097697484,-148.25396646373343,-121.33061952542812,-52.54953676571567,-56.964102974326934,-19.364433190962718,-18.958903568733454,-18.829381067337085,-20.65164595153177,-19.224216260898412,-19.311313781625923,-18.82016590786181,-19.352120524577177,-23.080151728550412,-41.59268792442997,-109.67510613412693,-43.13388745625019,-46.05531986339447,-21.713903433922773,-23.170721061765747,-21.236483490547617,-30.675437436732373,-20.934423755644268,-21.60835021050778,-27.285255945423685,-35.632705605768905,-25.622739937230502,-22.24588500758529,-20.502271408833376,-22.504709881037588,-21.097531138929213,-21.938150294554042,-185.29674986061426,-22.25482092750064,-20.745120508767084,-20.668939368059128,-21.098262987591994,-20.53677471484508,-21.442971270121554,-36.85081412702136,-54.88497416946235,-89.16446217078725,-24.809919499158593,-39.65096307543136
-22.095542158744536,-23.047269647928104,-21.477436383694723,-26.894959300877712,-19.13597774077537,-19.400917802271604,-19.62717819464058,-19.378588781797788,-19.204573049612076,-19.09056838388624,-19.072894545685966,-20.031759053335197,-36.76569851087593,-20.779418535633944,-20.11451708190703,-19.17498611535696,-19.371811361370586,-19.082360497561815,-19.650778541044343,-20.960001208908263,-21.92040537204206,-64.04933942495352,-19.49309935824581,-21.328873318510695,-20.10979363434036,-21.592523461171627,-19.242677964804564,-46.653021833743836,-26.192480107777527,-20.323146097485,-19.40856053089065,-19.92679877183513,-19.918485213073893,-21.740492371286937,-22.05898938166228,-22.60620049216468,-49.90662410858634,-84.01645624760573,-39.209315691558885,-22.790119906244318,-30.93179579978937,-20.033510029872325,-20.629140958791556,-19.940377968884512,-22.111873267260407,-22.829664133670644,-28.345894515639774,-44.17627284253744,-275.2769012492033,-134.2113137225543,-35.975626035737434,-26.23480887144284,-30.246312332808635,-28.852947908620784,-20.338741256481576,-20.409342003389277,-19.818955433374892,-20.75061693825717,-19.8885231199815,-41.22972006449112,-19.870898688521976,-33.42436001650896,-19.409730892029273,-62.10276788887967,-19.19364905746342,-19.12590007863033,-22.087092353483605,-26.178245492724685,-23.016525231184538,-20.266978701919673,-19.14745271654715,-23.012078492319485,-40.364614177018225,-28.61413791543638,-40.93976600073155,-83.2568916424933,-28.665512821409358,-28.44358856285426,-53.77485809866203,-147.09267608203095,-120.52104929627068,-51.94928494003089,-55.971269102538564,-19.56821016204987,-19.164965721371665,-19.038260212406556,-20.82927208222023,-19.417408060589846,-19.51292919616646,-19.03013481025818,-19.546575364655578,-23.211647185223217,-41.34911318488868,-108.99994972934529,-42.774365198579204,-45.94132901107614,-21.906500023944385,-23.368284750328947,-21.436856351755765,-30.819184146610517,-21.13764075979745,-21.797981040196717,-27.43946894656881,-35.52935260974402,-25.785602826120606,-22.434850029154713,-20.7163711940118,-22.708592044354617,-21.293590979722353,-22.11509098629477,-180.12973267219695,-22.46391039763986,-20.947397253084304,-20.87584849704716,-21.291838965114277,-20.751747798998768,-21.635189597499036,-36.731755788304376,-54.457997717201565,-88.64961047751555,-24.947125711780966,-39.29983608499789
-22.095542158744536,-23.047269647928104,-21.477436383694723,-26.894959300877712,-19.13597774077537,-19.400917802271604,-19.62717819464058,-19.378588781797788,-19.204573049612076,-19.09056838388624,-19.072894545685966,-20.031759053335197,-36.76569851087593,-20.779418535633944,-20.11451708190703,-19.17498611535696,-19.371811361370586,-19.082360497561815,-19.650778541044343,-20.960001208908263,-21.92040537204206,-64.04933942495352,-19.49309935824581,-21.328873318510695,-20.10979363434036,-21.592523461171627,-19.242677964804564,-46.653021833743836,-26.192480107777527,-20.323146097485,-19.40856053089065,-19.92679877183513,-19.918485213073893,-21.740492371286937,-22.05898938166228,-22.60620049216468,-49.90662410858634,-84.01645624760573,-39.209315691558885,-22.790119906244318,-30.93179579978937,-20.033510029872325,-20.629140958791556,-19.940377968884512,-22.111873267260407,-22.829664133670644,-28.345894515639774,-44.17627284253744,-275.2769012492033,-134.2113137225543,-35.975626035737434,-26.23480887144284,-30.246312332808635,-28.852947908620784,-20.338741256481576,-20.409342003389277,-19.818955433374892,-20.75061693825717,-19.8885231199815,-41.22972006449112,-19.870898688521976,-33.42436001650896,-19.409730892029273,-62.10276788887967,-19.19364905746342,-19.12590007863033,-22.087092353483605,-26.178245492724685,-23.016525231184538,-20.266978701919673,-19.14745271654715,-23.012078492319485,-40.364614177018225,-28.61413791543638,-40.93976600073155,-83.2568916424933,-28.665512821409358,-28.44358856285426,-53.77485809866203,-147.09267608203095,-120.52104929627068,-51.94928494003089,-55.971269102538564,-19.56821016204987,-19.164965721371665,-19.038260212406556,-20.82927208222023,-19.417408060589846,-19.51292919616646,-19.03013481025818,-19.546575364655578,-23.211647185223217,-41.34911318488868,-108.99994972934529,-42.774365198579204,-45.94132901107614,-21.906500023944385,-23.368284750328947,-21.436856351755765,-30.819184146610517,-21.13764075979745,-21.797981040196717,-27.43946894656881,-35.52935260974402,-25.785602826120606,-22.434850029154713,-20.7163711940118,-22.708592044354617,-21.293590979722353,-22.11509098629477,-180.12973267219695,-22.46391039763986,-20.947397253084304,-20.87584849704716,-21.291838965114277,-20.751747798998768,-21.635189597499036,-36.731755788304376,-54.457997717201565,-88.64961047751555,-24.947125711780966,-39.29983608499789
-21.941600383729934,-22.914954893860862,-21.304763257863954,-26.794699511418692,-18.859004748959638,-19.13493613289395,-19.36870663720744,-19.110391781712668,-18.930102445062875,-18.81088601827284,-18.79228280847709,-19.77684925223966,-36.97355770933916,-20.543131582287806,-19.87213827683757,-18.900130113592006,-19.10654022581141,-18.803220130564817,-19.398995786413963,-20.732141329737466,-21.750455127001178,-65.27166637933502,-19.228827176203758,-21.121028457287853,-19.87122347923835,-21.41695625763918,-18.977143605656536,-46.59661070587311,-26.000409625091233,-20.083762865578308,-19.1462197828025,-19.643102162272378,-19.636730491879632,-21.515341243602332,-21.830632034487625,-22.400552974789292,-50.345396446367005,-85.35233869643481,-39.37239694366687,-22.630754313351893,-31.020098687147126,-19.76261443874516,-20.36333089567304,-19.655573881681146,-21.912484827390337,-22.656033159014438,-28.233158894298235,-44.34810315263091,-274.32130067360976,-136.52372467714804,-36.066292769240334,-26.150962105628146,-30.224374347152803,-28.705088936019244,-20.069920628594883,-20.14293974579798,-19.52844843644876,-20.48881272956105,-19.604558669529915,-41.564999837143546,-19.582835186434007,-33.41324448949052,-19.15174007461239,-63.34212541079094,-18.920129607366018,-18.858683534076402,-21.888546185985177,-26.128210826112443,-22.827727976998727,-20.029006841169142,-18.87313232754499,-22.853955149535725,-40.54404283948769,-28.668740049018872,-41.09551314485222,-84.09596888537543,-28.652533845020823,-28.28807975706951,-54.257570414326054,-147.9085087151167,-121.46529297553768,-52.633397257252,-57.017935245737704,-19.302047165606666,-18.888469182390786,-18.75979285892425,-20.601191814598977,-19.16351041339354,-19.251952513544936,-18.74916163715052,-19.28374036480081,-23.021206598245932,-41.65666183464032,-109.60431066154881,-43.01953839331715,-46.12057906691176,-21.65499539378405,-23.12134348603815,-21.17513653996574,-30.680715948262197,-20.85668877206167,-21.538927418058538,-27.278442287282196,-35.658045424679784,-25.59478798613753,-22.18721419003567,-20.423716617178002,-22.457654242829225,-21.027604298445237,-21.8784077968195,-185.63114621811366,-22.20356201830865,-20.664316703787865,-20.592846073020507,-21.027194076690222,-20.457510371474722,-21.376971450120113,-36.881129344115124,-55.0072437446614,-89.39864698510536,-24.76314812079943,-39.649917776707014
-21.941600383729934,-22.914954893860862,-21.304763257863954,-26.794699511418692,-18.859004748959638,-19.13493613289395,-19.36870663720744,-19.110391781712668,-18.930102445062875,-18.81088601827284,-18.79228280847709,-19.77684925223966,-36.97355770933916,-20.543131582287806,-19.87213827683757,-18.900130113592006,-19.10654022581141,-18.803220130564817,-19.398995786413963,-20.732141329737466,-21.750455127001178,-65.27166637933502,-19.228827176203758,-21.121028457287853,-19.87122347923835,-21.41695625763918,-18.977143605656536,-46.59661070587311,-26.000409625091233,-20.083762865578308,-19.1462197828025,-19.643102162272378,-19.636730491879632,-21.515341243602332,-21.830632034487625,-22.400552974789292,-50.345396446367005,-85.35233869643481,-39.37239694366687,-22.630754313351893,-31.020098687147126,-19.76261443874516,-20.36333089567304,-19.655573881681146,-21.912484827390337,-22.656033159014438,-28.233158894298235,-44.34810315263091,-274.32130067360976,-136.52372467714804,-36.066292769240334,-26.150962105628146,-30.224374347152803,-28.705088936019244,-20.069920628594883,-20.14293974579798,-19.52844843644876,-20.48881272956105,-19.604558669529915,-41.564999837143546,-19.582835186434007,-33.41324448949052,-19.15174007461239,-63.34212541079094,-18.920129607366018,-18.858683534076402,-21.888546185985177,-26.128210826112443,-22.827727976998727,-20.029006841169142,-18.87313232754499,-22.853955149535725,-40.54404283948769,-28.668740049018872,-41.09551314485222,-84.09596888537543,-28.652533845020823,-28.28807975706951,-54.257570414326054,-147.9085087151167,-121.46529297553768,-52.633397257252,-57.017935245737704,-19.302047165606666,-18.888469182390786,-18.75979285892425,-20.601191814598977,-19.16351041339354,-19.251952513544936,-18.74916163715052,-19.28374036480081,-23.021206598245932,-41.65666183464032,-109.60431066154881,-43.01953839331715,-46.12057906691176,-21.65499539378405,-23.12134348603815,-21.17513653996574,-30.680715948262197,-20.85668877206167,-21.538927418058538,-27.278442287282196,-35.658045424679784,-25.59478798613753,-22.18721419003567,-20.423716617178002,-22.457654242829225,-21.027604298445237,-21.8784077968195,-185.63114621811366,-22.20356201830865,-20.664316703787865,-20.592846073020507,-21.027194076690222,-20.457510371474722,-21.376971450120113,-36.881129344115124,-55.0072437446614,-89.39864698510536,-24.76314812079943,-39.649917776707014
-21.94570946022943,-22.918705462341954,-21.310222724718532,-26.805896426388728,-18.871267552540562,-19.14650699233009,-19.379617366198964,-19.12200907915914,-18.942195547437695,-18.823293576828625,-18.80473762613974,-19.79066994419274,-36.95390773757252,-20.55706759679514,-19.88272495362612,-18.91311552095464,-19.118768267439936,-18.815675400800217,-19.411319076709557,-20.74593395830076,-21.75670941891825,-65.16735677016555,-19.24196938908873,-21.13179479441502,-19.882140902663096,-21.4231274606456,-18.98996416081427,-46.59268651908015,-26.01356036248435,-20.097030565130893,-19.158068117042895,-19.655024685485067,-19.649371635553482,-21.525803710523203,-21.842080917429186,-22.41116496543473,-50.299150114322025,-85.25962121890991,-39.3669804360199,-22.63402136245844,-31.00759663198142,-19.774841889502156,-20.377237497925123,-19.667536426082954,-21.920165299410694,-22.66508292911517,-28.2450529214566,-44.3427277070447,-274.8083209152108,-136.4123499827303,-36.066724991008016,-26.152374631074096,-30.228477202991172,-28.728648969486645,-20.08077852615223,-20.153560065561344,-19.540974502979275,-20.50042743320171,-19.6173820747935,-41.54164765779175,-19.595154740641927,-33.42892449615751,-19.165245176881193,-63.23374793645333,-18.93249344151748,-18.87268426303421,-21.901208068462566,-26.12439010008621,-22.84003825891017,-20.042060804287523,-18.8858774137909,-22.860198706921455,-40.54215793975943,-28.658440747705754,-41.09862029840502,-84.09013648252119,-28.653819753011348,-28.305989984552987,-54.22529420611096,-147.74993119344586,-121.396800114109,-52.58076552634337,-56.921579396603065,-19.315511020950634,-18.90125861337533,-18.772969416595267,-20.61332031806146,-19.176084397604026,-19.26554378343098,-18.76228895001761,-19.295577597676573,-23.027630603995412,-41.638411848121336,-109.52662649324844,-42.969344879996,-46.11565096715606,-21.667691114720036,-23.135645106131577,-21.18835847901109,-30.69563163074423,-20.868352236586695,-21.550132167970155,-27.29308820508056,-35.649848993130476,-25.607936478680752,-22.199561338775023,-20.436404975852103,-22.472843906498028,-21.039414066158855,-21.88940334558686,-185.13837964106926,-22.218843320757475,-20.67553805717604,-20.60506939592653,-21.038618810807854,-20.470209077922753,-21.38883903518316,-36.87191643777116,-54.97683235372108,-89.37186509706663,-24.771520467038584,-39.61328849640839
-21.96844428819409,-22.937618513642732,-21.333901382328428,-26.801173578381466,-18.901720516939104,-19.176190763111123,-19.409184479230262,-19.152049802507157,-18.972498189237395,-18.853993439871097,-18.835527717741073,-19.812939369745084,-36.95265711861667,-20.57506725586819,-19.9096336693543,-18.94149342453836,-19.146829213862993,-18.846154168932006,-19.436320079760762,-20.76253374862695,-21.77795325422871,-65.14107666142641,-19.26776620291142,-21.150922195659327,-19.907493225156294,-21.445807122932578,-19.016747311895813,-46.61058335667307,-26.023556340393228,-20.117249071742375,-19.186357569738984,-19.687659426083513,-19.679987985888072,-21.54925636393145,-21.864036000013122,-22.43020856278707,-50.30830688145615,-85.18202953225475,-39.34324717473203,-22.65977255080524,-31.016225798010197,-19.80410355697014,-20.401622789465385,-19.700314330511016,-21.944478186870835,-22.680791977551923,-28.241512383977888,-44.316266273289024,-273.886762167613,-136.17187622919718,-36.04509502512228,-26.166254241711997,-30.222967353650034,-28.706295541236457,-20.112660123777346,-20.185459223585855,-19.573688475414635,-20.52910927525138,-19.648045015656738,-41.521660598269705,-19.627821343869982,-33.39537384956544,-19.188883754079974,-63.21358411075373,-18.96197638789181,-18.897167923910484,-21.914125463767313,-26.142770472573098,-22.851553517920614,-20.062490847178037,-18.914679758848564,-22.878987270530637,-40.507112145896656,-28.669316049770988,-41.05692797640778,-83.92354582812385,-28.652857404762592,-28.297413716543815,-54.19328958718859,-147.9239443712197,-121.34387621484913,-52.5527000183219,-56.91535885134563,-19.3409552678281,-18.930413633882377,-18.801680455019987,-20.633692733774765,-19.20096931335922,-19.28961279556186,-18.791633768096215,-19.323992439745652,-23.052883461447045,-41.613436610775,-109.56665461453929,-43.02906786503662,-46.08654310800128,-21.69171365990915,-23.154976086351393,-21.21341699737433,-30.68995466996343,-20.9009698082225,-21.57911943155745,-27.293396361875104,-35.640123097583796,-25.617846095467485,-22.223581832764093,-20.469205436382424,-22.491074780471084,-21.068548728660097,-21.914163531071647,-185.07875237048356,-22.238956849672203,-20.70960605987175,-20.63687561239439,-21.068342770621108,-20.5033178148848,-21.416193715686234,-36.86012172325478,-54.92770440831839,-89.26987763144973,-24.79077625032236,-39.620567313814675
-22.014909844122155,-22.9790509088652,-21.390309936609025,-26.876921419492554,-19.01012724218785,-19.279243788124614,-19.50762672488453,-19.255710262621946,-19.079629397976028,-18.96357696871433,-18.945502143761097,-19.926309315812844,-36.81981178020118,-20.68651816013468,-20.003785537136096,-19.053443249004225,-19.253271606814398,-18.955911526287593,-19.54120853235758,-20.871665854137287,-21.838595043020494,-64.40685524197222,-19.378903522224704,-21.241095517010542,-20.002934073322386,-21.506508592239165,-19.126437733913544,-46.60563610793877,-26.12524756078122,-20.225546689508846,-19.29037497859407,-19.795331066869636,-19.79116422515651,-21.64071332745722,-21.960869850460416,-22.518935655360895,-49.99861564313067,-84.49050761274167,-39.291786508670455,-22.702848395850264,-30.937537303944673,-19.91145550934839,-20.51723516461729,-19.808363937685357,-22.016801899845795,-22.756846876013576,-28.322718897412777,-44.267446051985885,-276.71266643321695,-135.22317537848505,-36.03725661086034,-26.187657180484734,-30.24973625784467,-28.854518329722275,-20.212382404384247,-20.283581881959588,-19.68558936860898,-20.631785821927622,-19.760546504806925,-41.350672167409606,-19.738242564310653,-33.48026744933263,-19.301126197592914,-62.45146120464871,-19.070438452297967,-19.01341713321145,-22.012704052370307,-26.131870560452274,-22.94734258160039,-20.169201056625706,-19.02529483746206,-22.93706351310688,-40.47200950254252,-28.60719980582539,-41.05264925727452,-83.76691619735291,-28.662781297886653,-28.41854432457599,-53.951941673147275,-146.9631149947695,-120.84273197631632,-52.17163648751015,-56.246199783144334,-19.454118490751007,-19.041558155123663,-18.91519220171774,-20.734009375983312,-19.307587778469838,-19.40274137746944,-18.905263852284158,-19.427988753022557,-23.117180806565546,-41.46956656572665,-109.06732525976244,-42.72580157521854,-46.03708969210698,-21.798985064699668,-23.270480680815506,-21.32473444514218,-30.794466104852265,-21.006877607562917,-21.679382948667786,-27.39709863123596,-35.577888709273545,-25.719078026228985,-22.3279429555685,-20.582352294376573,-22.611629672786002,-21.172980331435937,-22.009820729439603,-181.63091402321015,-22.361036444502997,-20.813504386710168,-20.746053750335168,-21.170484415376308,-20.616738622067547,-21.51981962059101,-36.78918970379956,-54.68195929832743,-89.0173865706951,-24.865367585135726,-39.374266456149655
-21.95553253748135,-22.929621540038912,-21.327872971232292,-26.88350845724247,-18.92836157840756,-19.199632811121806,-19.42864204500157,-19.175252525911954,-18.998312207624743,-18.88114455571899,-18.862827442745388,-19.86437225553095,-36.83346375889733,-20.635614767543455,-19.93135320442034,-18.976566880192834,-19.177398701280953,-18.87399878665648,-19.47279779134806,-20.82387904197026,-21.782670830188874,-64.52046958550577,-19.308277051678694,-21.18836591581325,-19.934328498402635,-21.44644853587735,-19.053510502756787,-46.579856960468454,-26.09763457926372,-20.169216870729706,-19.214139842721533,-19.708280474542747,-19.70874720848487,-21.5776556861003,-21.90090260103236,-22.466105886935956,-49.99923550887216,-84.72853081379174,-39.35507007855896,-22.63662137088813,-30.91980702010877,-19.832549301443066,-20.450035753641473,-19.720960693469472,-21.951989614618874,-22.713773453614102,-28.326780795565888,-44.34527346373504,-279.0156251000374,-135.87324561251552,-36.09453354682035,-26.151449101021228,-30.26190295854043,-28.901146196705383,-20.127586680609433,-20.198909742280225,-19.598101743143307,-20.554651203781003,-19.677974536889852,-41.413324006262556,-19.650938238752033,-33.5572355502006,-19.235827386542613,-62.54486162458238,-18.99107868114786,-18.94577964271597,-21.974498054472175,-26.08791820098535,-22.913825241320332,-20.112084419898284,-18.94748408825404,-22.886320967226318,-40.563079805823634,-28.582641633938444,-41.158763387305164,-84.19728441184981,-28.663948902316772,-28.43487411643732,-54.050777245221205,-146.6413301667187,-121.03197935007789,-52.26489039904997,-56.29985902667329,-19.38431365544564,-18.962789129296457,-18.83736937326983,-20.677411303105576,-19.239474291878533,-19.33641787117981,-18.825909385942847,-19.35146026888781,-23.05045642638599,-41.53630390064637,-109.03020134299015,-42.59882402338904,-46.117332131392814,-21.733411542906197,-23.21709766956315,-21.25589184924393,-30.807561448136244,-20.91996217056979,-21.601832088985688,-27.390310463175524,-35.60420496631365,-25.69030372278082,-22.261907342696915,-20.494554294237922,-22.55981895456307,-21.094571415772926,-21.942550780533256,-181.98808179976604,-22.304140772638355,-20.72316472183754,-20.660787948033303,-21.090676206747332,-20.528182078723326,-21.446000252194615,-36.82123361558878,-54.81550840667744,-89.29628610208488,-24.81460648379281,-39.37009140115333
