z_20220803,z_20220804,z_20220805,z_20220806,z_20220807,z_20220808,z_20220809,z_20220810,z_20220811,z_20220812,z_20220813,z_20220814,z_20220815,z_20220816,z_20220817,z_20220818,z_20220819,z_20220820,z_20220821,z_20220822,z_20220823,z_20220824,z_20220825,z_20220826,z_20220827,z_20220828,z_20220829,z_20220830,z_20220831,z_20230801,z_20230802,z_20230803,z_20230804,z_20230805,z_20230806,z_20230807,z_20230808,z_20230809,z_20230810,z_20230811,z_20230813,z_20230814,z_20230815,z_20230816,z_20230817,z_20230818,z_20230819,z_20230820,z_20230821,z_20230822,z_20230823,z_20230824,z_20230825,z_20230826,z_20230827,z_20230828,z_20230829,z_20230830,z_20230831,z_20250801,z_20250802,z_20250803,z_20250804,z_20250805,z_20250806,z_20250807,z_20250808,z_20250809,z_20250810,z_20250811,z_20250812,z_20250813,z_20250814,z_20250815,z_20250816,z_20250817,z_20250818,z_20250819,z_20250820,z_20250821,z_20250822,z_20250823,z_20250824,z_20250825,z_20250826,z_20250827,z_20250828,z_20250829,z_20250830,z_20250831
-15.056377885388109,-16.80944675556584,-21.604624400160866,-27.69202373822836,-19.13755508051871,-19.012719730711925,-18.99178255169929,-13.438479678842242,-13.969507600273039,-18.52564004488003,-20.1581822461967,-17.535422533057158,-22.994146924719537,-13.462097556070482,-20.440566944368328,-21.288168530467132,-19.011212601425342,-97.06176499231027,-43.2555985667617,-45.04543744860576,-22.660915284604116,-27.359581543023083,-22.337428388405122,-24.498799294190498,-15.046167842589462,-14.56454650892539,-28.554033276190765,-28.81341680326939,-13.13557625262774,-13.096535604272171,-13.623237783052145,-23.505840978534298,-15.402755670636262,-16.319667297877235,-13.967591162252196,-14.950908873448503,-13.254285242112504,-77.21918679326491,-56.59516300068909,-13.622055375117272,-29.12052575235166,-24.511874536407852,-14.904846588553362,-25.01373611330444,-29.826424768037455,-32.107795509704296,-38.131659532130975,-23.15078708863045,-20.910624316393132,-13.105607594174167,-13.09217451449731,-13.09217451449731,-13.115879515610688,-14.004272413878205,-14.083379683745674,-15.21267418210294,-34.24232264865273,-40.88921808173076,-15.429499765946414,-18.83091451565818,-15.645400466084967,-16.435491467292252,-18.96046025518908,-15.096365012410304,-14.21779119702473,-17.357201867314433,-20.446306216506745,-15.28317505737401,-16.22529297748981,-15.898566492148168,-16.035153299353055,-15.620594283096414,-14.224481960669515,-83.34997620172022,-206.47692723997307,-22.42190392983524,-14.270606653829917,-14.166186929178867,-15.852453529430356,-14.501165186254031,-51.67984242052476,-14.986170098723152,-17.185146962068785,-21.589723013355147,-14.410471962297203,-15.38362312791388,-28.10036091421409,-31.78192360250391,-60.7765617608332,-20.72606650036304
-14.730710289089721,-16.45686534382779,-21.400100700978427,-27.846379846706476,-18.97108789313315,-18.880329934332455,-18.82131363891795,-13.093542719202672,-13.649553633174959,-18.3420430514193,-20.043382955181663,-17.380367668522226,-22.967546238484488,-13.126495505931688,-20.248373410743934,-21.20555027986429,-18.8091378867477,-97.90911956274869,-44.088696076834054,-45.47956414326062,-22.613704097154603,-27.206032893493393,-22.30183326848425,-24.47617107366913,-14.75282242799776,-14.271533871621113,-28.47529526885149,-29.331108771410012,-12.783969334290315,-12.741831623396912,-13.278491546907883,-23.5237534093584,-15.1074466852159,-15.996696404596513,-13.642495219498612,-14.663311152745617,-12.90777489393479,-78.87141123082617,-57.678993127646905,-13.2820836595532,-29.19703773727026,-24.255299563503097,-14.631869151626535,-25.10402432922598,-29.881528871786628,-32.44820071438967,-38.3245993570597,-23.015262844357814,-20.77665647874705,-12.752649974764614,-12.73839348413249,-12.73839348413249,-12.763365292379985,-13.682897677330796,-13.76779740960737,-14.941155776697357,-34.688846383736504,-41.487278458986715,-15.081427335179345,-18.61267640459843,-15.328645235493044,-16.128740225631496,-18.779774249869195,-14.718530777353873,-13.843076605948822,-17.086085222003174,-20.167594565427926,-14.908044998821996,-15.91039467738513,-15.578712627775108,-15.744821278669233,-15.30174108044218,-13.855025810423994,-85.63365662116516,-213.85551921344717,-22.396618602278004,-13.896984406246538,-13.789374407610943,-15.543436202673082,-14.1380021196162,-52.666129980183044,-14.644608916506247,-16.907720744503024,-21.43345844621068,-14.048637981848241,-15.039779718085603,-28.18001315776113,-32.07782581441969,-61.038296696717175,-20.676484572506002
-15.141412399019892,-16.82234720000325,-21.558574155607133,-27.69767154235629,-19.199950328516582,-19.103496156324017,-19.056368030814795,-13.570335980054823,-14.102814909054981,-18.594025018329717,-20.219785581785487,-17.65772831757275,-23.023953290499662,-13.601179867663229,-20.44069961714051,-21.33624584258552,-19.050619791673878,-95.4808762959702,-43.218136356711646,-44.723075307121064,-22.698786251393066,-27.182084115770785,-22.38632214617495,-24.484177529436792,-15.156589877417055,-14.693938212005538,-28.38575798679934,-29.026893574480525,-13.275109417654116,-13.235394239782675,-13.747957913965568,-23.54927263010866,-15.498355078554454,-16.366973941453367,-14.094998488059298,-15.071493130192422,-13.392468493693547,-76.692065450052,-56.304124081160964,-13.748775582919025,-29.061739864066315,-24.335087276980083,-15.031328906105639,-25.063682298980822,-29.736657458488494,-32.08926587518128,-37.858243284431175,-23.109746765429612,-20.93885347006278,-13.245921337424196,-13.232517428461637,-13.232517428461637,-13.256057203991492,-14.134113719756813,-14.216425699534266,-15.33701859704431,-34.24868794254347,-40.77381910563622,-15.48722119443262,-18.929622985296923,-15.783256221315144,-16.554537936901,-19.080094747482637,-15.212022791033672,-14.36738120119848,-17.467782245622427,-20.450022631204682,-15.392179274415065,-16.345525473772074,-16.026282221837786,-16.181233755211903,-15.759043396343039,-14.379226637320619,-83.03901433680208,-205.6671022311304,-22.539073141467316,-14.420063333811008,-14.317377707671199,-15.989049521486905,-14.648446299813656,-51.52159708012705,-15.130203628059403,-17.297762880998473,-21.640177752845823,-14.563458587906798,-15.513364387508451,-28.09875697372855,-31.806230305887425,-59.82336811561818,-20.879715575263237
-14.76573511892795,-16.45582805137194,-21.37132043953737,-27.853333941059248,-18.997681417958603,-18.922153773531846,-18.84897815783623,-13.151293576373007,-13.708457856387412,-18.37279990963675,-20.07296523759381,-17.43908703474756,-22.982845281164447,-13.188069208645944,-20.24588428878071,-21.22693659454761,-18.82394623613503,-97.18245346579577,-44.09367406764511,-45.34173396360197,-22.632885480591263,-27.113063651731814,-22.32713945051932,-24.47193346057272,-14.80102988206517,-14.329332268415147,-28.39537364290647,-29.4620504911286,-12.845286299425071,-12.80273371748978,-13.33251675112151,-23.54913022366668,-15.148499359766706,-16.01243399476534,-13.69865616577238,-14.716628751504434,-12.968580046935056,-78.65623727417648,-57.56434756106423,-13.337426440736856,-29.16745570168814,-24.162172086383244,-14.688609476414078,-25.13194366055172,-29.840225214514398,-32.44881703132636,-38.20184010291826,-22.991075587000196,-20.7874069573425,-12.81432620235485,-12.800060242408993,-12.800060242408993,-12.824985288442083,-13.740201992783895,-13.826627239099897,-14.996647681779883,-34.706967146078306,-41.450167287896086,-15.102462007923048,-18.656722075234267,-15.390269753306017,-16.18072101166779,-18.836382757119086,-14.76789871270067,-13.908917666996546,-17.135767638860955,-20.164134843796344,-14.95390883562054,-15.962469756173826,-15.6351493267592,-15.811215869094408,-15.363466301220795,-13.923628722209925,-85.54350826119233,-213.67451773581362,-22.457185354138794,-13.962826430151463,-13.855966630518184,-15.604058631734496,-14.203127224960575,-52.620464415112465,-14.708490666671356,-16.957514584125057,-21.458577294635262,-14.116547127740642,-15.09604486818733,-28.183900780669276,-32.09953214065693,-60.5911404074034,-20.75390883815425
-15.21720657713633,-16.88277213457255,-21.579796764274768,-27.677666595872303,-19.24485867608384,-19.15089767946808,-19.102501741164268,-13.661892591082077,-14.19089575229292,-18.643390446153383,-20.25672330731696,-17.717415723375773,-23.038545704329124,-13.69327242924972,-20.472949445742117,-21.364267696289353,-19.094820646043726,-94.92887252179627,-43.08182723095588,-44.572456390229405,-22.718897624063192,-27.159856383157717,-22.4076138497946,-24.48639041676131,-15.23428800058824,-14.776787280717823,-28.355274601110356,-29.008619075808717,-13.369794037327138,-13.330375313754192,-13.837511637157144,-23.560945647569206,-15.572341753047262,-16.432032583072065,-14.182287313341776,-15.151081621495607,-13.485994369138872,-76.2968945020532,-56.06022478173821,-13.838149374603965,-29.03623442675869,-24.32903294661798,-15.110229667943795,-25.065700077558613,-29.70660978384918,-32.03400398420076,-37.75769077007907,-23.1217847896612,-20.969500210410263,-13.341033735130488,-13.327765903126153,-13.327765903126153,-13.35106326102282,-14.221479914954314,-14.303757449439535,-15.415145596766079,-34.18428365622422,-40.65299868171279,-15.559070531629889,-18.992683282231308,-15.872277103744167,-16.636833184364455,-19.14318461478684,-15.304497288095543,-14.468570025537907,-17.542371063372485,-20.49674153388306,-15.482374292504465,-16.42936519543491,-16.113018043135263,-16.268436416013074,-15.848542516963555,-14.481028279932472,-82.60475290949864,-204.31385719443225,-22.577678255436204,-14.521059313252918,-14.419338818909821,-16.076464291249415,-14.74723223991479,-51.32954488108847,-15.22472819252167,-17.373793625167874,-21.680961336777987,-14.663595006516147,-15.604301482813845,-28.08877415741314,-31.769798277028087,-59.52858217144296,-20.931889357941504
-14.724695214973666,-16.467817299437915,-21.418894110307527,-27.8389990529976,-18.964118108252926,-18.86560517697656,-18.81399380568444,-13.077937962219526,-13.632698865428043,-18.333883150958975,-20.033837258789674,-17.358948402735386,-22.96174084514239,-13.108919928000176,-20.25542559569184,-21.198437458007717,-18.80851116530807,-98.21522311809139,-44.062979068597585,-45.53027808343955,-22.60684179039434,-27.252058850383193,-22.291909967708968,-24.4793042332141,-14.739966569223263,-14.254406849937563,-28.514035814366636,-29.25931332145223,-12.766960381309044,-12.725094639654243,-13.264515074178517,-23.51242397461597,-15.097871099475828,-15.999164184879051,-13.627047779094735,-14.64800050108731,-12.89084611389035,-78.92084682061864,-57.69950752466103,-13.267403690694554,-29.208014933014805,-24.30461881997497,-14.61460428423888,-25.08918502046243,-29.898906270028245,-32.4383536901595,-38.3749068943154,-23.03011510618305,-20.775879990609305,-12.7355229458348,-12.72129410374456,-12.72129410374456,-12.746251035411513,-13.666815853607613,-13.750845449438238,-14.924396126321792,-34.6684483252056,-41.48744265674307,-15.082339619340729,-18.59950815957155,-15.3105372474828,-16.11458825160917,-18.760060994566434,-14.707712087451444,-13.824745348195394,-17.072043865551205,-20.17753943079085,-14.898664660238294,-15.896393839396948,-15.563006127333644,-15.723833208393417,-15.283635064134545,-13.83532872924247,-85.60904382193792,-213.7280026044595,-22.370799092687378,-13.878629404157778,-13.770771621088507,-15.525482680895621,-14.119679788667568,-52.659178496433896,-14.626179153522779,-16.893724457069936,-21.427404340104573,-14.029027938712987,-15.024772810853253,-28.176455353281902,-32.05998929972332,-61.232901034173764,-20.643765245163905
-15.074571499227797,-16.843744932687972,-21.634341983559764,-27.677347862229773,-19.143797985452103,-19.010502972327533,-18.99804993301384,-13.449964130116415,-13.978203143515483,-18.533117052846876,-20.16027329379093,-17.530340465660586,-22.993220418305196,-13.471342608673133,-20.46184079934722,-21.288688987021587,-19.025374430340364,-97.28817916486238,-43.18310842580546,-45.06856879830006,-22.660750646332467,-27.40861154083457,-22.334155267040295,-24.506636342009845,-15.056432321932824,-14.571361563579057,-28.5966727337487,-28.729229318254927,-13.146285384416846,-13.107672101404148,-13.63592968704901,-23.498794941201268,-15.416028541286932,-16.344299231064507,-13.977985672097356,-14.958715037366957,-13.264746793906866,-77.15790164724876,-56.54468014847585,-13.633989112288331,-29.12457116363308,-24.5714878047739,-14.910143222502077,-24.997506914749,-29.839954718147066,-32.07969774839827,-38.16796524953817,-23.172974804489428,-20.920090846655206,-13.116312401216202,-13.102954437760916,-13.102954437760916,-13.126565643167247,-14.013802960955942,-14.091674982588582,-15.218184887730065,-34.200277056130915,-40.85513398461738,-15.454985942389044,-18.835974759074652,-15.653188714381645,-16.445548247022792,-18.958441467457916,-15.114384404871638,-14.229085649867326,-17.365708114673854,-20.47529933479662,-15.302028030083536,-16.235809156923203,-15.908501389915209,-16.038868119176495,-15.628433935035707,-14.234350352592147,-83.18682073979208,-205.91646281961889,-22.40562715751775,-14.281839920665986,-14.17740436647318,-15.85949194879484,-14.51180718208248,-51.61681333862721,-14.995199477572282,-17.19358452047171,-21.598944441207294,-14.4199054369412,-15.395327076705144,-28.09549738975565,-31.75078329985016,-60.93616848359689,-20.705162324358636
-14.321672738091959,-16.15209065363813,-21.32826525868532,-27.9909005080808,-18.74003353889312,-18.628219729311073,-18.582901257818346,-12.585886862915446,-13.161131433429185,-18.083942531877238,-19.8559349759494,-17.05126048904654,-22.912661729165137,-12.614241692532875,-20.102674886884536,-21.0717575744127,-18.5873571658959,-101.43740386673761,-44.890307048171564,-46.43745385278183,-22.527469450887523,-27.41204521678075,-22.205087352363627,-24.50118252098099,-14.327184630953694,-13.812764606602794,-28.722539937146422,-29.409588452441255,-12.257299194507922,-12.213697566997128,-12.783653229176663,-23.48092650226641,-14.705909202591162,-15.657391771793115,-13.159583955768484,-14.22497767310955,-12.387745769307273,-81.24383178835042,-59.14466104995733,-12.787517105377887,-29.393956516495557,-24.368095012781403,-14.195067363826585,-25.114743339508827,-30.1115578975472,-32.7934773538235,-38.989854473371956,-22.994349635849375,-20.633732160061573,-12.223501633620433,-12.208501073106268,-12.208501073106268,-12.234832158009127,-13.199125388186475,-13.283686491034906,-14.510169760854009,-35.080700937031686,-42.22280817315155,-14.701340562962486,-18.27425913426262,-14.836088975315393,-15.678532169231097,-18.435464840305013,-14.212630586908356,-13.280551213026818,-16.680242011610027,-19.94384033351389,-14.416221937241888,-15.451328902592717,-15.101503631746194,-15.260668656391502,-14.806566846731313,-13.288029631737508,-88.16009142370014,-221.61390527994956,-22.189190954103417,-13.33567283766326,-13.222323757291601,-15.060289855543672,-13.589299123424272,-53.80791880618875,-14.12010329097917,-16.493619393792468,-21.230292596989177,-13.491227706120913,-14.539049449998222,-28.272425631428035,-32.31037919450293,-62.950496851883315,-20.384233465532034
-14.329847340727754,-16.224440422317457,-21.413746349961336,-27.95608894687605,-18.730766528988408,-18.588812200566238,-18.572858072249645,-12.56109674932019,-13.129761491268376,-18.074130283752435,-19.836516043828887,-16.99210276502056,-22.899027159628204,-12.581725301006506,-20.149991682126988,-21.054632489992354,-18.604285539021078,-102.56229813330286,-44.74204688819379,-46.61145093821809,-22.512796495186585,-27.592536495779704,-22.178365395728726,-24.523764762439967,-14.307991481290927,-13.778450928374284,-28.880427132968244,-29.133327731865094,-12.227939238729684,-12.185508461218259,-12.764253167220065,-23.446842230080513,-14.699009589333887,-15.695149509778545,-13.13408692260242,-14.196394411297412,-12.358240085244974,-81.31060857102682,-59.14334570730633,-12.765547197953317,-29.42882893608153,-24.571040271740536,-14.158205051950878,-25.059218699186218,-30.178267808202506,-32.736629083330214,-39.17115308884194,-23.061582475432846,-20.644985556988907,-12.19387311357282,-12.179031578771884,-12.179031578771884,-12.205222866695994,-13.170876632543825,-13.25157519751957,-14.474981959244879,-34.98187678307763,-42.189295822423084,-14.736637151914302,-18.248191367436306,-14.800755708403981,-15.655881775095638,-18.38481042603584,-14.209036393816522,-13.24877519013062,-16.656745983860603,-20.007772969868558,-14.416884915802587,-15.429249133386087,-15.075016332427126,-15.213188726407038,-14.771260074419308,-13.251219699578375,-87.90917761096651,-220.64492934775683,-22.10664933991616,-13.30384841389653,-13.189784681108334,-15.024020833323737,-13.557002559522953,-53.72311493165542,-14.085175442952316,-16.46948368713201,-21.230945762016834,-13.454108100577164,-14.516031636599353,-28.261669133238424,-32.23018229890394,-63.666906965013304,-20.277652188188192
-15.416252964066981,-17.13374416811241,-21.753444725509947,-27.57954598037018,-19.342840806311038,-19.212510865452217,-19.202290176070356,-13.853020428969316,-14.363825155884165,-18.75183213949789,-20.320739961404485,-17.781846830879104,-23.05544935999614,-13.874608567179678,-20.619145261974545,-21.410825157792083,-19.228488267838415,-95.09614927851732,-42.533367863624676,-44.43887945577586,-22.746770042958353,-27.358483402205977,-22.422790855777507,-24.522401422518016,-15.3991154785549,-14.932920291488324,-28.503760430660495,-28.57126781922799,-13.562003112897127,-13.525085388142767,-14.031702488240112,-23.54258673572251,-15.745481719169348,-16.64589379293242,-14.361675747188373,-15.307315840756223,-13.675336563908171,-75.40686320581972,-55.45449321845824,-14.028209798737047,-29.020077691956054,-24.599548020062095,-15.253698327546312,-24.992149428826895,-29.722527590713533,-31.818797458211378,-37.769741769092164,-23.24528782924067,-21.060681956065796,-13.53382449943823,-13.521118808165939,-13.521118808165939,-13.543598177170022,-14.397060319697188,-14.473727380759007,-15.558510991534098,-33.88664750414104,-40.30583067027243,-15.786103470333213,-19.11136081912377,-16.041980387730177,-16.80774929762541,-19.227116617714305,-15.526829122570998,-14.673121237334074,-17.69318543320081,-20.701674505261938,-15.705800508442808,-16.605271497776357,-16.28941606076915,-16.416031872574266,-16.019320835282052,-14.67955543466582,-81.17964189078853,-199.60644873640183,-22.55614903407277,-14.724937454188183,-14.624653225463087,-16.240957968263164,-14.944803208047343,-50.73599131638289,-15.408814415117714,-17.52755647412018,-21.78100736112182,-14.857600900404012,-15.796059722164074,-28.04822494595395,-31.567248101067477,-59.81107986990221,-20.90983304928139
-15.362235495058375,-17.084829127452295,-21.73039266287488,-27.595152425690056,-19.31164114653403,-19.182166686256373,-19.170322271384826,-13.790995043591918,-14.304792659346944,-18.717520998696813,-20.295813049033917,-17.744630787842162,-23.04542910472057,-13.812893408402756,-20.591719835858925,-21.39179793323132,-19.195465644221063,-95.38142243873418,-42.638946193379695,-44.52647367208669,-22.733101730069833,-27.35726556492976,-22.40922075095947,-24.51781840270135,-15.346168165864222,-14.877716369509002,-28.509641739062378,-28.60621379111668,-13.498231997790379,-13.460997246675998,-13.970565139535665,-23.536165861606356,-15.694015685042967,-16.59678854360462,-14.302666978031105,-15.253867663610896,-13.612357283183298,-75.67230727982388,-55.62134708431512,-13.967418311493422,-29.03374102017117,-24.585256554715766,-15.201388284862118,-24.994401867585147,-29.736537998672034,-31.860420599999706,-37.82126885128082,-23.230250839256435,-21.037569947881405,-13.4697887380646,-13.45697511195821,-13.45697511195821,-13.479636383527337,-14.338248071697654,-14.415281033109697,-15.506626921173957,-33.93803352661125,-40.39065318531086,-15.732519216256415,-19.06903027990109,-15.982545743548274,-16.751884722831967,-19.186839155156562,-15.462341466727922,-14.60501813946599,-17.64264758191055,-20.662844407166354,-15.64246431930364,-16.548271565952582,-16.230811316339924,-16.358926001245358,-15.959570909238781,-14.61149713213741,-81.49845797921058,-200.61777012113296,-22.535377370883275,-14.656979111550523,-14.556085205237189,-16.182725602075035,-14.878426769850304,-50.87386663039179,-15.34553641542889,-17.476085685546174,-21.75169320460833,-14.790716418648254,-15.73427575482316,-28.054789459978544,-31.597878703709235,-59.95033117560865,-20.88184430536068
-15.481303570432038,-17.094996459457814,-21.65820528774501,-27.614861023516568,-19.403507135875575,-19.317886712735017,-19.26533512286877,-13.97971379933306,-14.496860515803561,-18.817232800317576,-20.388131923665348,-17.926205299439264,-23.093771393514828,-14.012916804856069,-20.58884326782915,-21.465195058577585,-19.251166528968227,-93.06723272359982,-42.62180003380142,-44.067296063446726,-22.79324910046943,-27.09122845594485,-22.48571242614048,-24.49980852160654,-15.504771886957213,-15.064820377449536,-28.25846131584175,-28.950544658723196,-13.698312000816165,-13.659912864168804,-14.148490851689843,-23.606131932493106,-15.830208659878753,-16.659741732543456,-14.48553925438599,-15.428021896915924,-13.810532790313093,-74.9570255790959,-55.234462751320486,-14.148474795580995,-28.955954461560175,-24.315288353939515,-15.384625717172163,-25.07790585278944,-29.611420558524628,-31.85062146710517,-37.422579109805575,-23.169023161828402,-21.079700734710677,-13.671029224603958,-13.658229976426973,-13.658229976426973,-13.680694440905823,-14.525002089606094,-14.607174187094833,-15.687085419900306,-33.97007618618492,-40.24677799399723,-15.809917910188757,-19.21364621549419,-16.181799392831884,-16.9234839724521,-19.364123134738257,-15.626072246752253,-14.819728579431168,-17.80269973482301,-20.662584768339116,-15.796116971452836,-16.721263652840037,-16.414810331983187,-16.571761854766628,-16.159721203330033,-14.834302829023725,-81.12793120550442,-199.7001068545494,-22.715047381449992,-14.871585236421012,-14.773161527906698,-16.380482828905212,-15.090184623657198,-50.68008284115251,-15.553046073991963,-17.63902153723917,-21.82627019564335,-15.01116392424879,-15.920460303387312,-28.06077097201147,-31.651034485566417,-58.534290090335574,-21.115304070430902
-14.456443134866394,-16.18780673878945,-21.26665524335375,-27.97939007018039,-18.82938819535551,-18.755734663769914,-18.675746336542524,-12.787411490725425,-13.362421084872395,-18.186525770559705,-19.945181621897916,-17.2286994329418,-22.949603935824907,-12.825173201993147,-20.111505332558636,-21.13522149068846,-18.64816352792164,-99.20141630461912,-44.77582040901376,-45.965311351332275,-22.577291037902675,-27.160383504268257,-22.271035516113226,-24.480049526451843,-14.494758011723876,-14.007222752866298,-28.493574745729436,-29.689759536068284,-12.469777942416355,-12.42546277441322,-12.974879719417379,-23.538870041694633,-14.853409906045778,-15.737375801278922,-13.353721232159893,-14.406172233037049,-12.598130220415062,-80.38617295355351,-58.65614163156613,-12.981700569889288,-29.289562593579802,-24.129675054286018,-14.384193420098342,-25.171050117332445,-29.97333089565008,-32.73797129338304,-38.599979050028296,-22.93500449723465,-20.673251122194486,-12.437129938086454,-12.422215293932664,-12.422215293932664,-12.448235995734338,-13.396015538609934,-13.484155365708348,-14.695315508303294,-35.0572801703726,-42.02018873072971,-14.799332928882516,-18.418840383977688,-15.04372261367187,-15.857808338009646,-18.609509666022994,-14.393615380564423,-13.508109544309004,-16.84747209369474,-19.96139834010595,-14.58737219258301,-15.632320785956031,-15.294882024612374,-15.477875454339772,-15.014803773638803,-13.522440862332596,-87.57157632639678,-220.03496704565288,-22.351743276580677,-13.562988481677026,-13.452230688305601,-15.264422567942852,-13.813059394239414,-53.525393511328964,-14.337747371273888,-16.662596497371887,-21.309813888385882,-13.72266105077766,-14.735656965421235,-28.260079794816328,-32.319086782781454,-61.623842114453375,-20.598412372562358
-14.722661015843956,-16.462834957693723,-21.414049342812532,-27.841675815148506,-18.963723627902457,-18.866762772820323,-18.81361738387796,-13.07724741659718,-13.632440045700031,-18.333521305992818,-20.034339469866968,-17.36096194486344,-22.962474165260353,-13.108629740426156,-20.252567270666383,-21.198852991547316,-18.806777002134883,-98.17458142980796,-44.07492335687901,-45.52636297699219,-22.60755021816332,-27.24336493992877,-22.293215645459327,-24.478656727397176,-14.739321299926518,-14.254444004629544,-28.507219644773656,-29.27564279852009,-12.766430323045386,-12.72449265221453,-13.26356781302528,-23.51445681249942,-15.096686681131974,-15.995805276870657,-13.626517656954327,-14.647799388187165,-12.890351368337397,-78.9285283556353,-57.70645741859667,-13.266613051873044,-29.20704087329253,-24.294436204230745,-14.614851151452628,-25.09244797683897,-29.896721082263895,-32.44316875881336,-38.36881296682806,-23.026540575960166,-20.774805455479715,-12.734998929253916,-12.720758010246145,-12.720758010246145,-12.74572907633895,-13.666421035457423,-13.750642830695623,-14.924576103466244,-34.67594097737272,-41.493081724770775,-15.078994017275566,-18.59961913985263,-15.310512256451524,-16.114027138450137,-18.761565482676545,-14.70595645144873,-13.82421320743628,-17.071800956358,-20.173413611911837,-14.896706373405692,-15.895732546863126,-15.562570162831314,-15.724512925805385,-15.283589775761438,-13.835062346946009,-85.63441451642454,-213.81750359057594,-22.37473311891778,-13.878111230560918,-13.77026310627399,-15.525504675143893,-14.119253886911103,-52.66959814182443,-14.625973523678375,-16.893414148070665,-21.426969390702535,-14.028818986834699,-15.02400034207252,-28.17783279855723,-32.06566155238721,-61.204539839448906,-20.64856550257106
-15.010696495856818,-16.654996958432886,-21.44083174540497,-27.775054231226832,-19.138108269112855,-19.0683043614648,-18.993435558533065,-13.445820483838187,-13.99080844892909,-18.52812403752317,-20.186116347524358,-17.624576488410653,-23.021915243240148,-13.483696857908692,-20.34907353256432,-21.31030441424479,-18.964303778614603,-95.42928178987987,-43.6183167606519,-44.8452689162168,-22.69006403539776,-27.04530921632046,-22.387337506579733,-24.472974157388197,-15.049941188257424,-14.594053520858623,-28.29821045390124,-29.36983297083689,-13.149797973460378,-13.108317093660121,-13.620819183715462,-23.576783813130753,-15.386137100647701,-16.224098588061356,-13.978938677771053,-14.970950202847547,-13.269226807889456,-77.33474156563551,-56.74236864490574,-13.624959221051947,-29.07589244987327,-24.150987504484256,-14.940048244859298,-25.12535214095442,-29.7363016475735,-32.25121924992834,-37.872204475394675,-23.028365856896315,-20.882048507857455,-13.12022891686087,-13.106425224994616,-13.106425224994616,-13.13054043932191,-14.020482314846666,-14.106408055443106,-15.245483024698787,-34.47481885457472,-41.036058268977676,-15.336636972529377,-18.855589970028902,-15.674854658135908,-16.44394526559963,-19.03333699689194,-15.066726638077064,-14.23424661563968,-17.37331922591188,-20.316279018330473,-15.245495329269126,-16.230852500420717,-15.91287000702789,-16.088658432978548,-15.649617553022285,-14.250561200593534,-84.06556873140714,-209.0710658822654,-22.56967249358625,-14.287495340170823,-14.183770542439191,-15.88317330905643,-14.520461346124609,-51.96412002984933,-15.011379702742726,-17.19976013670391,-21.585716053695325,-14.437924161119609,-15.387995128875906,-28.140661098891908,-31.96211465033994,-59.660890906299144,-20.909667012665484
-15.249937138320858,-16.85910004854678,-21.52442497982519,-27.702213617633195,-19.276300758137115,-19.207871913739915,-19.13531239824698,-13.727915262188226,-14.26056175713438,-18.679740971342422,-20.296227459347055,-17.798197750046388,-23.062756352538536,-13.765837709663945,-20.45837047691927,-21.39346415339018,-19.10566181198243,-93.90577955345351,-43.15245386976093,-44.39935327905488,-22.74796145995505,-27.011555505324246,-22.44632277799548,-24.48150056014379,-15.289454634418078,-14.846581514078778,-28.231207854429364,-29.247139785732852,-13.440835391438679,-13.400541385062658,-13.897794112627887,-23.603311039368414,-15.616441817379096,-16.435875307275865,-14.247338035798526,-15.214461839001412,-13.556560348433926,-76.09412224617968,-55.96725044774465,-13.900750897368301,-29.001204780568848,-24.17262499379774,-15.179605932837763,-25.11756541920952,-29.652528158136025,-32.061759322389165,-37.587484344314234,-23.078874869888878,-20.979359047358535,-13.412557940876818,-13.399219008193247,-13.399219008193247,-13.42253780410288,-14.288592233750805,-14.373650759076792,-15.482990267195078,-34.24654633623698,-40.642768757914624,-15.569122770060241,-19.047241017888076,-15.946467066226703,-16.6971615310337,-19.219436481392638,-15.355908040588426,-14.545153027544526,-17.601621758244537,-20.474946751750043,-15.528472934232136,-16.489179349590362,-16.179155211350672,-16.351908941104504,-15.922788695679387,-14.562304772697097,-82.63335444974085,-204.56755124573883,-22.67101476464683,-14.597763026401207,-14.496948996162232,-16.14969716862111,-14.82360916836793,-51.33325283703464,-15.300546623208074,-17.4327549740579,-21.711358626971567,-14.744338736098822,-15.668506704011158,-28.103639610160663,-31.826791148702434,-58.871245550875855,-21.049085766523188
