z_20221201,z_20221203,z_20221204,z_20221205,z_20221206,z_20221207,z_20221208,z_20221209,z_20221210,z_20221211,z_20221212,z_20221213,z_20221214,z_20221215,z_20221216,z_20221217,z_20221218,z_20221219,z_20221220,z_20221221,z_20221222,z_20221223,z_20221224,z_20221225,z_20221226,z_20221227,z_20221228,z_20221229,z_20221230,z_20221231,z_20231201,z_20231202,z_20231203,z_20231204,z_20231205,z_20231206,z_20231207,z_20231208,z_20231209,z_20231210,z_20231211,z_20231212,z_20231213,z_20231214,z_20231215,z_20231216,z_20231217,z_20231218,z_20231219,z_20231220,z_20231221,z_20231222,z_20231223,z_20231224,z_20231225,z_20231226,z_20231227,z_20231228,z_20231229,z_20231230,z_20231231,z_20241201,z_20241202,z_20241203,z_20241204,z_20241205,z_20241206,z_20241207,z_20241208,z_20241209,z_20241210,z_20241211,z_20241212,z_20241213,z_20241214,z_20241215,z_20241216,z_20241217,z_20241218,z_20241219,z_20241220,z_20241221,z_20241222,z_20241223,z_20241224,z_20241225,z_20241226,z_20241227,z_20241228,z_20241229,z_20241230,z_20251201,z_20251202,z_20251203,z_20251204,z_20251205,z_20251206,z_20251207,z_20251208,z_20251209,z_20251210,z_20251211,z_20251212,z_20251213,z_20251214,z_20251215,z_20251216,z_20251217,z_20251218,z_20251219,z_20251220,z_20251221,z_20251222,z_20251223,z_20251224,z_20251225,z_20251226,z_20251227,z_20251228,z_20251229,z_20251230,z_20251231
-21.788126993299105,-22.753704223159154,-21.15214730778564,-26.68762801312089,-18.641297065078454,-18.937087192275285,-19.188933815504715,-18.91170168782388,-18.719325616880386,-18.588578804796544,-18.56903772235299,-19.551889648697323,-37.105659952711044,-20.2345629580528,-19.65661488975127,-18.686291626537788,-18.87593983855554,-18.58199698644366,-19.20684976864387,-20.51723913498681,-21.606567705026016,-67.24405747338464,-19.008837968841277,-20.917623506354825,-19.71048989557472,-21.298154990030287,-18.76613679557435,-46.70351264963183,-25.816869275570742,-19.833856896052684,-18.952140563092364,-19.433505988951193,-19.418744956346508,-21.386128798447245,-21.675393859898243,-22.24188252043001,-49.1989486277636,-87.8962130128212,-39.51309892206458,-22.54774736109118,-31.221105813523813,-19.567818306127705,-20.08874070088811,-19.448509314601328,-21.63335351691356,-22.394769413319867,-28.05539113191193,-43.51257325081122,-278.28623436459895,-138.75294308113993,-36.520914098754204,-25.530461401625526,-30.169031267501914,-28.681269160648686,-19.878945090587237,-19.8592210790743,-19.313266882095665,-20.312941080511756,-19.399826030162,-41.927927497427035,-19.371365169533806,-33.191739247248194,-18.94652301598985,-61.08293578633369,-18.726872137684392,-18.659370967023442,-21.840728363035485,-25.344276227402155,-22.569661244207744,-19.82644620836814,-18.664976258330892,-22.784456661677112,-41.05757613831646,-28.239664574537585,-41.461887079808406,-83.6555532625751,-28.146685415526665,-28.264500335817402,-54.136558569756176,-150.71268955410295,-121.08852365414494,-52.75367518157836,-54.7149344540736,-19.11515002350769,-18.68798007097021,-18.552444887971603,-20.463314106960624,-18.971839772765833,-19.041479538458095,-18.541824335225197,-19.026299675747442,-22.81917968644132,-42.02300545824651,-110.87629500893686,-43.68493594783645,-45.16290716407417,-21.431209120172184,-23.01681430270854,-20.946515709580268,-30.894341847033704,-20.687128688361923,-21.356795793279225,-26.952148379724303,-35.0598881670241,-25.490231377150252,-21.821742842561395,-20.23863174382327,-22.25213671228436,-20.869433539144083,-21.702004861310318,-194.6518692766913,-22.00754214236965,-20.49949679752109,-20.390232195923158,-20.861939661414297,-20.276399297034843,-21.160470431327067,-36.55133389203667,-55.172499378278715,-89.16993827151835,-24.768993030718345,-38.80191233754368
-21.845658921637337,-22.825117187554934,-21.220629550934333,-26.877308332349905,-18.798939695294777,-19.079364987554783,-19.315373774076775,-19.054032877226764,-18.872144932761152,-18.749363711794967,-18.73061995024221,-19.751227684352283,-36.77871198033064,-20.465656301185515,-19.80473558709184,-18.856971376574574,-19.046267624064622,-18.7431747252231,-19.3687296726105,-20.726083511714492,-21.681522881530952,-65.14176143142555,-19.19070618062008,-21.08304073535189,-19.839811426766193,-21.35514260502089,-18.93793081442739,-46.634223542617974,-26.04446291698766,-20.05062499798581,-19.10242314660955,-19.579330835932684,-19.580433485825907,-21.50262942979959,-21.819730518660773,-22.387081885163596,-49.05530692256516,-85.78967874058677,-39.39751776385833,-22.55376676019726,-30.95289668800165,-19.718233766137434,-20.2971955869477,-19.593449812502456,-21.78105224520664,-22.559614781610826,-28.287912458295025,-43.88204744898883,-286.19438391832,-137.12341532237895,-36.343651176148185,-25.727112277507935,-30.2679581376484,-29.036738795794022,-20.005171088744707,-20.024309706468323,-19.46844597910528,-20.452180436506442,-19.559058830094617,-41.549702550103504,-19.52229907802598,-33.557426052896815,-19.13279021581944,-60.9084024175499,-18.879088799657662,-18.84641214192888,-21.978141730218013,-25.569097205378192,-22.806695397310968,-20.01578870692645,-18.830496388268497,-22.840852456581448,-40.9243688007426,-28.283140988818865,-41.42205682305793,-84.34298037447867,-28.394591621406924,-28.54653400190175,-53.91021796886766,-147.45646817399432,-120.60517644679084,-52.24659262056466,-54.641068295028354,-19.287589872038307,-18.84903495519076,-18.722706944096444,-20.60982015404702,-19.13893478837561,-19.227884091925638,-18.709533763464755,-19.201083917617943,-22.91982409321981,-41.73032633963429,-109.36756959599758,-42.64513743277469,-45.50571381034041,-21.61902792839992,-23.191320245713186,-21.133781645488032,-31.014902218004465,-20.81362484302589,-21.497754304063434,-27.24424997240373,-35.23406068353945,-25.659998965063245,-22.048061661431678,-20.384270709349078,-22.483014031253678,-21.003085849206574,-21.843984303144964,-184.60722664382382,-22.226538902531214,-20.61537045644829,-20.539604036284956,-20.991085871646284,-20.41973384469567,-21.325926927261598,-36.6279477446175,-54.868836933856244,-89.06253603694775,-24.823097059606795,-38.77286727329229
-21.953682931103092,-22.92444675310198,-21.338144792978014,-26.961953391235348,-18.98464724896239,-19.255229748367185,-19.48341644129661,-19.23114820602257,-19.05511047132464,-18.93737244805754,-18.91927703784154,-19.931672876845006,-36.65583990722002,-20.66232212103998,-19.97182052089161,-19.04199024515014,-19.229374210188396,-18.93085049635985,-19.538091802559016,-20.893312683331242,-21.800906546898105,-64.08362834274594,-19.372507818783152,-21.235540406166347,-19.995273935895632,-21.468857079727023,-19.118394455728478,-46.66571899257394,-26.194051041331342,-20.22922721534801,-19.276082292304547,-19.765730403153633,-19.76894981524506,-21.647776999632846,-21.970696221222884,-22.526151716441436,-49.079893792967326,-84.56855286244078,-39.306627624845376,-22.64923315246654,-30.857462250581563,-19.896758146104673,-20.495554518410657,-19.77981850926372,-21.940580254428898,-22.710981520969924,-28.39152871623795,-44.01382081698904,-286.74528451416256,-135.45479213509014,-36.22949957878389,-25.912095148336846,-30.29802182200357,-29.13591225107789,-20.179606999397794,-20.21729189698122,-19.65973375565669,-20.62117304169882,-19.745833874510293,-41.31160983235801,-19.711456269473423,-33.627452988717636,-19.309956321193628,-60.70627382427903,-19.058268523734647,-19.026924963124515,-22.092905037758126,-25.76574742652642,-22.96414388672744,-20.18262460333998,-19.0137136994243,-22.933018254215156,-40.73845319706955,-28.33702543347896,-41.29910768496939,-84.04782092464043,-28.509755567261514,-28.645101832537648,-53.6973851069763,-146.26254146537974,-120.1900244441781,-51.8520408208485,-54.55372163069366,-19.463648875704354,-19.031439453342678,-18.90796414899077,-20.757805937938635,-19.309629401868108,-19.4079992202777,-18.89585755483992,-19.388696155401757,-23.05623633789966,-41.48314366700794,-108.7443194569758,-42.32823817498979,-45.66575876569888,-21.79749377974048,-23.345501283285675,-21.317686649588655,-31.06560350716847,-20.989749864637748,-21.66666330186007,-27.412142496591724,-35.29877693215036,-25.79302573922484,-22.255131601331094,-20.570281840532527,-22.66020851063951,-21.170420383941646,-22.00196902942411,-179.73462204162848,-22.404294375679438,-20.79086981650823,-20.724446600767166,-21.159127265276993,-20.605447077759898,-21.503003561966644,-36.61773930313981,-54.54367369720422,-88.79923097415448,-24.91901188921817,-38.74836791791617
-21.895970732195913,-22.850654573440714,-21.26585248469936,-26.730796573771812,-18.805403889578358,-19.092670584055497,-19.33768390012351,-19.068283904164492,-18.880874550075145,-18.75478165976289,-18.735854909986468,-19.69994698622587,-37.002038038685626,-20.390635436187726,-19.805898084315796,-18.846320799580525,-19.03651979605855,-18.747482774410404,-19.351355513400545,-20.64824116326171,-21.712593922852164,-66.36331847806764,-19.163848107777735,-21.044949125751533,-19.84413376051966,-21.39918801053066,-18.921443965419947,-46.71256005907461,-25.9214316640364,-19.98162866867842,-19.104737554013862,-19.600999654550762,-19.58472879762703,-21.50692019567532,-21.800167663960664,-22.357486104263536,-49.32766445721339,-86.77408901404905,-39.38684783390079,-22.641263036281714,-31.15438460150699,-19.7240714490646,-20.253557540925314,-19.61595806194424,-21.78177390274322,-22.517204396661377,-28.116342960158455,-43.60042557830812,-276.2508516870259,-137.22712425116353,-36.33884662556804,-25.70078264119919,-30.176572631932164,-28.69162406520205,-20.036777540753054,-20.036947909527505,-19.4840169766761,-20.461974677073304,-19.563747106025133,-41.6972785719213,-19.54049196701058,-33.189189901463415,-19.094086490061272,-61.20481147472185,-18.88386802214113,-18.809652918199053,-21.91981056502871,-25.550632149892106,-22.6903561673061,-19.963821110054383,-18.824748897895635,-22.86814994898664,-40.83294508416661,-28.332228653761803,-41.26085575488604,-83.24085803317232,-28.250558236449532,-28.295423607288008,-53.974336949229155,-150.02147832896824,-120.68171293822081,-52.52212507035818,-54.9234836277645,-19.262838389617265,-18.846888901778982,-18.713023366923924,-20.582052495192453,-19.117319199808684,-19.19169763129511,-18.70387082506481,-19.192277094122804,-22.950420245278075,-41.81857998372102,-110.44303527184124,-43.53717817632741,-45.25697336719973,-21.582284625736428,-23.13153200691321,-21.101927749260838,-30.86598503880616,-20.84490146572803,-21.507767876871796,-27.063670764494525,-35.13178480274939,-25.573501088295206,-21.999710911215967,-20.404120842014958,-22.390959925467175,-21.016283354821237,-21.838808830259282,-190.86348345209515,-22.1486261385904,-20.65918232736224,-20.555291112010234,-21.01104036139968,-20.441725646478616,-21.315738956574627,-36.55459055052346,-54.900374912448406,-88.81138318684746,-24.838956443715023,-38.90430645926723
-21.708459715989836,-22.69771748487968,-21.06240133834247,-26.70335510507369,-18.51156050758199,-18.807936425513493,-19.05774846394425,-18.780973534510498,-18.589009271859247,-18.458465445492475,-18.438613863520818,-19.457649137066372,-37.13163922497725,-20.17200617069334,-19.549908986530124,-18.563399630168313,-18.761524035100404,-18.45235759662266,-19.096827593124402,-20.445785387874416,-21.52058152417704,-67.15613709048465,-18.899394524018057,-20.843504803275557,-19.59477064489826,-21.197177052987747,-18.650713261437065,-46.60188546314407,-25.77899294138797,-19.75985055120816,-18.829034758529353,-19.293020014855323,-19.287243834248798,-21.272914124379675,-21.5727340680724,-22.158966983210895,-49.52782876934613,-87.8748764443058,-39.5914344781951,-22.433809795827024,-31.169447854443106,-19.438037627932797,-19.99163433101996,-19.306577818546835,-21.56302628017487,-22.350284846404033,-28.078554363723995,-43.84919645156265,-280.3526274046236,-139.73457674510485,-36.48464727300393,-25.58397377211109,-30.20422553448993,-28.723436671742316,-19.7407166908537,-19.744565023499625,-19.172010692594696,-20.18453903810226,-19.264481234575822,-41.99841750121776,-19.229826718006528,-33.35709658547694,-18.842261492562642,-62.07658126667727,-18.596215065943465,-18.548624112673608,-21.752523787875873,-25.4421489791401,-22.54109658026186,-19.73931979057292,-18.540287123598898,-22.69614629298875,-41.10528506790989,-28.333998335155457,-41.53008217300102,-84.60801753181715,-28.27252168816873,-28.26664706592727,-54.44892614479851,-149.78476404255088,-121.62390979552467,-53.06449712569504,-55.60788648543951,-18.998499722880428,-18.55944549718205,-18.42664289760439,-20.36106923803962,-18.862384787672763,-18.93635845210496,-18.413023337227116,-18.917452679635417,-22.732294496917707,-42.13239375590531,-110.63092789510073,-43.39018205299948,-45.52690064009061,-21.33345274928098,-22.907454987407952,-20.8405870726733,-30.819556471089285,-20.538132531914247,-21.231270725648184,-26.97026209558119,-35.26804622880361,-25.422134595547014,-21.752089058015283,-20.089781059611504,-22.17181020264576,-20.734810909053593,-21.59447529345891,-194.07947196199095,-21.914905113402018,-20.344126985637473,-20.25208393159872,-20.72634731738012,-20.125006325481827,-21.04754479127458,-36.71816319090277,-55.47459190146864,-89.70788417938228,-24.65024558033731,-39.11159715208643
-22.028040198870986,-22.96032190136243,-21.422483984606902,-26.851838783904924,-19.082579662918185,-19.360273875609643,-19.598412383638987,-19.33791118721813,-19.156269675260756,-19.034173815551153,-19.016183426122,-19.95947389911622,-36.69642762368116,-20.60978047588598,-20.043608564677754,-19.12564241528861,-19.300100968376654,-19.02672779146427,-19.609417738459783,-20.886714994707233,-21.866591685832237,-65.12988257131347,-19.432158656382228,-21.25052150286509,-20.08908856222178,-21.570731305141376,-19.191044423386057,-46.8229358305139,-26.128921538280103,-20.220914163599044,-19.371215150292695,-19.885041318538473,-19.867224451903542,-21.740646805373956,-22.041026735639715,-22.571146156873283,-48.517516671746634,-85.59627475549277,-39.20687513332793,-22.795497503229782,-31.050299296311433,-19.999284848053332,-20.51314615367176,-19.901942913541404,-21.952873477567273,-22.665262103281815,-28.255762396837177,-43.24916369235328,-280.9136594059277,-134.9856770675539,-36.34074086845483,-25.664653680452663,-30.205801348563735,-28.94164959564423,-20.30496010834807,-20.285334163660583,-19.775960174713386,-20.731060606630223,-19.853024986510807,-41.36157172189647,-19.830114107900215,-33.23507479306278,-19.361443689938717,-59.23360189021318,-19.162564229150153,-19.087293378355408,-22.159666476587642,-25.445110099456187,-22.88511684408584,-20.2095256079504,-19.102833396337044,-23.034837560648263,-40.78123846663523,-28.15377803861318,-41.23317409386039,-82.44564059372395,-28.194366482400657,-28.543764341444273,-53.30404108592569,-149.36847293477632,-119.56142113501117,-51.69414632121685,-53.15512521927188,-19.540435351750048,-19.128740057431514,-18.99713514551158,-20.828221363188533,-19.378349240005587,-19.457698265789613,-18.990152019841016,-19.445559018397287,-23.12109208642126,-41.511349857018985,-109.88595288124904,-43.24292319208268,-44.79564767923205,-21.83636471131175,-23.417268843407168,-21.36773865440085,-31.12381453228152,-21.13358235452867,-21.772688372248734,-27.227839001210597,-34.87947990606004,-25.7941630344093,-22.218465371122818,-20.704860391428024,-22.66225239795381,-21.29218317955038,-22.0793101644007,-184.97373863520798,-22.429659205255916,-20.94845150966849,-20.83998821605996,-21.283165087417384,-20.745428156192748,-21.57600127584891,-36.34205965894343,-54.28109506549617,-87.93062467925353,-25.059857408059873,-38.28570861250602
-21.872787023411124,-22.831464784199596,-21.24666988095248,-26.765430783643094,-18.79902802215148,-19.08628540468118,-19.33065231401757,-19.061679958745636,-18.874659684041234,-18.748260353033526,-18.729333734550465,-19.706547879202038,-36.92541828268788,-20.388036646974452,-19.798180988849857,-18.84521622740639,-19.031824906260177,-18.74140813323502,-19.3532691886726,-20.661723739598123,-21.696925950403287,-66.19298696215982,-19.165477328586835,-21.04545131253689,-19.843138673999178,-21.387319837881314,-18.92133699884271,-46.6926875243509,-25.942948103991643,-19.987429206628548,-19.101566009715693,-19.592053226700155,-19.57931225614403,-21.507750086571832,-21.80578335352189,-22.363363466144087,-49.034453116475895,-86.7481851536283,-39.389924121114944,-22.620553018836244,-31.118952208232514,-19.72066251827436,-20.25165784742562,-19.607266871053707,-21.759970607818573,-22.506509480546043,-28.15249921534369,-43.52526449916594,-279.64278699582076,-137.30769490835337,-36.39965262229029,-25.62608023431519,-30.195138932749515,-28.803531286625386,-20.02634245149014,-20.017950943062804,-19.47661310781802,-20.4593377395404,-19.560521393401093,-41.677575546874195,-19.53273755964428,-33.266070796786636,-19.100590994028106,-60.676582596035104,-18.881001577363467,-18.817003569760598,-21.950718179541578,-25.446083566726706,-22.704663846833697,-19.97214636092897,-18.82266520639819,-22.866282130390452,-40.92006568395712,-28.248848394051578,-41.35038204393737,-83.4181455645968,-28.22284906310383,-28.379503682553395,-53.87018032010567,-149.6024506130554,-120.52124747681384,-52.38356313230524,-54.4064429286397,-19.268808220218958,-18.845277639634126,-18.712723556929447,-20.592804174899,-19.120355001956362,-19.19618554210149,-18.702638389133067,-19.182835689244,-22.93027240477364,-41.81842211655187,-110.24259255441682,-43.35898654846169,-45.14666459859775,-21.58388291738035,-23.15706056407397,-21.103622044367825,-30.95116968952337,-20.839002727744983,-21.50350580855176,-27.08501376114038,-35.06520652652181,-25.600287402189373,-21.98464586314521,-20.400067049195453,-22.4111385299068,-21.01558036977849,-21.837768054389564,-189.8516844370297,-22.167716932636345,-20.650416562577817,-20.548833426422288,-21.007308007886035,-20.43792987782197,-21.31246757050327,-36.51975908379527,-54.86509425346196,-88.7679142740918,-24.85333569548539,-38.70842209402505
-21.987552551678,-22.9242668346649,-21.376805395402002,-26.817200537946075,-19.00688157884107,-19.28791503886859,-19.528715149668894,-19.265067744991537,-19.081397624111375,-18.957701555068432,-18.9394413412364,-19.88738523486264,-36.771518130430636,-20.542307479375822,-19.976752570881995,-19.049640557369525,-19.226603846085627,-18.950370649349505,-19.539398139009172,-20.82004655079316,-21.82225085624785,-65.53101953683917,-19.358250811244115,-21.191234189065646,-20.023960732496484,-21.524961921839378,-19.117233587341133,-46.80124535570909,-26.06934707572223,-20.151291943642295,-19.299080507949437,-19.8081351028257,-19.790227150568573,-21.679474422450134,-21.97717640099786,-22.51295885907472,-48.63651443275275,-86.02122962195655,-39.25696556823411,-22.755348145029537,-31.08481184228888,-19.925252466559606,-20.43850975094963,-19.824757201090236,-21.897022519046274,-22.616382037528673,-28.214202056961778,-43.27725872596493,-280.0652342463982,-135.62558027072714,-36.37043772187404,-25.6390402167722,-30.19388989653411,-28.88447687382613,-20.232745319645158,-20.21211107177583,-19.696951278343576,-20.659361410964102,-19.77524291337331,-41.45979651398433,-19.751886432514684,-33.21306853128047,-19.28850671298341,-59.54130969550059,-19.087757870561855,-19.012291689356683,-22.10254282292805,-25.424010633322048,-22.825461616557313,-20.141466883874518,-19.02723907066118,-22.992049362853386,-40.82311140532779,-28.16649406032753,-41.264631228876155,-82.6025229353825,-28.177678283948225,-28.484830163275692,-53.44081436478368,-149.67852872627785,-119.81160817153892,-51.87612462849607,-53.41483451820086,-19.466346400527943,-19.052815721616255,-18.920265428126747,-20.764331300698245,-19.307457603469373,-19.38470764370277,-18.912820298082046,-19.37290132477939,-23.069330346466366,-41.598361700344206,-110.08412337710195,-43.348829908867344,-44.844705124789314,-21.764854745550366,-23.34582751472466,-21.293949070742972,-31.077687371450885,-21.05791957981988,-21.701156730292517,-27.17300798040627,-34.90250208748621,-25.738028840533957,-22.14807950928256,-20.625435440867125,-22.5877504899217,-21.21982197877237,-22.01388845798978,-186.84878805235275,-22.354005290647915,-20.87282704891787,-20.76312708415806,-21.21133923918395,-20.665625442964387,-21.50383354441119,-36.37118826157035,-54.42918303255321,-88.12851481414997,-25.009648329205422,-38.37031040882555
-21.750954454662903,-22.722277132356822,-21.124576627654083,-26.74903356763003,-18.648428894817172,-18.94415517868769,-19.195680804560073,-18.918920216626617,-18.727013268139494,-18.595481939456544,-18.575986633093105,-19.577679504997533,-36.94867439623748,-20.23264119258663,-19.657441179415112,-18.70244847930758,-18.883507693951593,-18.589649318082063,-19.22602103255578,-20.552913220737935,-21.584963113644637,-66.99743651655359,-19.02761203224488,-20.927129280027682,-19.725710422922354,-21.29138894467741,-18.78191500612417,-46.72480221533627,-25.86819772485086,-19.85447556690093,-18.964095768835126,-19.43739219178492,-19.427368676214368,-21.40352234437775,-21.70284483823016,-22.265342866712142,-48.58545647648566,-87.94330646278874,-39.51005801940972,-22.527154553945977,-31.165571273398108,-19.579924706907335,-20.097108132635498,-19.453256530657406,-21.598731176387034,-22.378253739755166,-28.12697362143237,-43.32267632111741,-285.2199986761973,-138.8533359894176,-36.6676834355188,-25.37026883019513,-30.20122075591226,-28.89984009480999,-19.879832685382407,-19.83924187085454,-19.32022985519359,-20.32717922151504,-19.413746066230356,-41.907858410585064,-19.377772592821568,-33.32135221946992,-18.973634998853434,-59.90507797720159,-18.7406493975072,-18.688439684594872,-21.91706479136886,-25.122992568727327,-22.605105543116984,-19.853860502686974,-18.678910057191832,-22.793820612597866,-41.24570421673269,-28.056469118716088,-41.65094242810169,-83.94424193909047,-28.079369118671355,-28.441976600093653,-53.88660749142904,-150.31752271037544,-120.89306424649683,-52.42650150999668,-53.564154976122595,-19.143885524262544,-18.703741256517702,-18.57005970573701,-20.499933909609396,-18.99275376943395,-19.0636746786828,-18.55826281624342,-19.023389258753813,-22.790154229272552,-42.00832424524218,-110.65923144495225,-43.41660744796803,-44.875486224332974,-21.447562685983954,-23.087555460879855,-20.964332910118287,-31.0918826841993,-20.69894693193808,-21.3672414574809,-26.990793939713107,-34.90114065592941,-25.55660007852666,-21.799869877002305,-20.253070486098665,-22.303767161493376,-20.888092321032698,-21.71474116991347,-192.90797989918826,-22.058984576270124,-20.506503676152338,-20.397632334209472,-20.87441874671773,-20.292165580691616,-21.17075257517085,-36.47061262076518,-55.07131825576343,-89.05618193481664,-24.82253257001079,-38.37066384764288
-21.798022370956648,-22.78424141435611,-21.167414824015058,-26.84889734731168,-18.71457515674888,-18.99823310001683,-19.236508508818066,-18.972271418450724,-18.788520919283034,-18.664223456890827,-18.645201271225762,-19.674240847860638,-36.84542425931758,-20.39497684938983,-19.730897507519998,-18.77327826985725,-18.965460412462757,-18.65819863287583,-19.291985282431963,-20.657030182201638,-21.62958423624177,-65.50356386290221,-19.110357286062516,-21.019658560925247,-19.76699969451311,-21.301217381533366,-18.856927310293813,-46.61283147741406,-25.986614568120963,-19.977684388346802,-19.022248552948305,-19.492636265212425,-19.494562352611652,-21.4335511895544,-21.750037673278438,-22.324645544396667,-49.18722145308587,-86.1981892744208,-39.45344994651316,-22.503449002814246,-30.97884395264222,-19.635403657268128,-20.216699040070125,-19.50640973477272,-21.719930626624233,-22.50765841333733,-28.254835006623463,-43.93734544966767,-285.8826131895984,-137.8457756894478,-36.372843680186485,-25.70274447688463,-30.262115809086858,-28.996030232470698,-19.92302889400173,-19.942886333096578,-19.37981281145091,-20.37212600176094,-19.47236133926586,-41.64857686493917,-19.434362706641682,-33.559898306684026,-19.05406299050156,-61.268613380900526,-18.79569855402622,-18.76507858644929,-21.91806071759138,-25.552240693176515,-22.748927176589532,-19.943453390427802,-18.74691233150967,-22.79255610810841,-40.978677272548865,-28.299340313853904,-41.46983376114301,-84.60813559101163,-28.3905723106872,-28.49964120238697,-54.06547892061474,-147.71010409008016,-120.91796877854878,-52.44635225531897,-54.944988698838735,-19.20676666769813,-18.764880748572633,-18.637933527885338,-20.540434880452114,-19.061400752080704,-19.14877979318582,-18.62402632037923,-19.121258075200274,-22.86111581387297,-41.82588129826547,-109.5634731095253,-42.71406242118031,-45.576753724224815,-21.54182870265178,-23.11519447186737,-21.053733049817676,-30.97119113647114,-20.727589887001876,-21.418030084581197,-27.196678563666413,-35.27352353855851,-25.60210308728427,-21.973562924106933,-20.294693903328827,-22.40618271123084,-20.921617991895143,-21.771541690771166,-186.25742491301617,-22.147380437211627,-20.528538534956272,-20.453163827679205,-20.909899166907564,-20.329679839904905,-21.24662402039061,-36.67250114700752,-55.04156228196268,-89.3107444272207,-24.765559765548677,-38.8729364703842
-21.774157546091672,-22.767254766317414,-21.146975270013986,-26.89933136157106,-18.71303383540618,-18.995337239067545,-19.231994894617475,-18.96938207820782,-18.786766880972714,-18.662802294136903,-18.64383573714366,-19.690615002500596,-36.762292008370125,-20.407116655671256,-19.727487662578064,-18.77828311263909,-18.96684252465394,-18.65721167889771,-19.29891061523555,-20.68192803790472,-21.61682850686001,-65.19804958386798,-19.119085718377605,-21.02950686861771,-19.768796571013105,-21.28690021695619,-18.86297998225121,-46.67228127397405,-26.041302644517184,-19.997238862388887,-19.023496964167226,-19.487293406805673,-19.493852770038156,-21.43934141939022,-21.761732144388226,-22.335879970254815,-48.92065676810721,-86.04558705732506,-39.46009537816363,-22.47747829719656,-30.918610750605374,-19.635715137616458,-20.22502501478328,-19.501284398059504,-21.70416596438788,-22.508706007207312,-28.31143613680745,-43.95192043983958,-291.0382152574566,-137.8824252953855,-36.433787928148476,-25.64268815065351,-30.293384093687628,-29.139465030851824,-19.91460234196303,-19.930307588786548,-19.376743114974172,-20.372968584757658,-19.473630207793228,-41.62243087259478,-19.430505669368756,-33.67159016149024,-19.0684991148924,-60.77264904753155,-18.79733531434226,-18.780078159080613,-21.953431312657763,-25.471851627422502,-22.784226838465194,-19.960988698806105,-18.750700045117508,-22.78786970387141,-41.07433320732425,-28.22001797262645,-41.57614161160211,-84.94857588672315,-28.387231698816677,-28.618689608788056,-53.9935390586245,-147.2388619443573,-120.90018292546108,-52.30117381044562,-54.46517150425781,-19.219089871377285,-18.768329543518384,-18.64347993358314,-20.55619406012635,-19.070352725626044,-19.16153004759052,-18.628450356206894,-19.118864386730667,-22.8424623828331,-41.800210553599875,-109.37969098442258,-42.455251153123015,-45.54025506004706,-21.55381720671279,-23.15497809458542,-21.062985037983335,-31.088283432074416,-20.723477593060167,-21.418400497991946,-27.24170879421014,-35.22607600862191,-25.64653936411776,-21.970030814994928,-20.293845275782648,-22.442475293539083,-20.92338269656299,-21.774140129937727,-184.51340811837846,-22.179457836788213,-20.52048314962144,-20.45010929768765,-20.907868140721128,-20.32883118716476,-21.249925848944834,-36.648292849132986,-54.99538936742984,-89.34888618734774,-24.785229313537673,-38.68986376589722
-21.84296717601304,-22.81934306075368,-21.222666092190217,-26.88642609073475,-18.81501808388304,-19.096586238861413,-19.334075559122418,-19.0715767991549,-18.888963503492697,-18.765138379377262,-18.74642349285522,-19.76448458722303,-36.72537799150477,-20.453863237068145,-19.8144195418508,-18.87480852376023,-19.05857920170652,-18.759097473004726,-19.386250958488773,-20.738226798148297,-21.683753279548455,-65.20411991116609,-19.206020803356015,-21.089392219446296,-19.859190162762555,-21.366267550752575,-18.954388079610524,-46.685535840868496,-26.06113944277542,-20.058079699145974,-19.120802333538673,-19.597665223399744,-19.597374810831635,-21.524728389343274,-21.840832239456223,-22.40289972927448,-48.698073139248805,-85.96202221949892,-39.37766975661546,-22.567471628129425,-30.96068286788102,-19.737613568921503,-20.300722563380493,-19.61256044829959,-21.767412024207466,-22.543942546768204,-28.29451978934615,-43.690800368814045,-288.49659981113706,-137.0961500130591,-36.4195784221684,-25.612541537584526,-30.270183362419978,-29.095323213614055,-20.023210589037884,-20.024572649259923,-19.487493304321713,-20.473845744203672,-19.579697971385535,-41.553072535982785,-19.541430921548002,-33.54525032566774,-19.150899190590163,-60.189491671653755,-18.89945981471592,-18.866833713790918,-22.0189934953392,-25.421075801365603,-22.809580868741165,-20.030651859210767,-18.848749384163778,-22.860081931972363,-41.01383817251566,-28.179394287356857,-41.48573540947736,-84.21996633114226,-28.314400657946663,-28.608525094703403,-53.75970769950084,-147.77356717514917,-120.39859242202326,-52.11176498235874,-53.944133606772354,-19.30982677736082,-18.86901735178154,-18.74232092969418,-20.634296183818922,-19.15739072224469,-19.24359007720611,-18.729338293721284,-19.206617588533238,-22.918121300386044,-41.73402796664077,-109.45228236736386,-42.67136356593387,-45.24526523422398,-21.632025342010436,-23.233486380147284,-21.14730002877616,-31.113081420726225,-20.839355945557546,-21.518276353818177,-27.226690154385988,-35.09614226173708,-25.688704092744686,-22.029110273357556,-20.40987500672799,-22.50581031455663,-21.029006682381493,-21.86037969166881,-184.71784646577754,-22.251584021670492,-20.641400477083447,-20.559269899007436,-21.01439741254146,-20.44654761708731,-21.340655002937527,-36.547434197179065,-54.78516702522015,-88.85547308406174,-24.86926254988191,-38.527671908230346
