z_20241101,z_20241102,z_20241103,z_20241104,z_20241105,z_20241106,z_20241107,z_20241108,z_20241109,z_20241110,z_20241111,z_20241112,z_20241113,z_20241114,z_20241115,z_20241116,z_20241117,z_20241118,z_20241119,z_20241120,z_20241121,z_20241123,z_20241124,z_20241125,z_20241126,z_20241127,z_20241128,z_20241129,z_20241130,z_20251101,z_20251102,z_20251103,z_20251104,z_20251105,z_20251106,z_20251107,z_20251108,z_20251109,z_20251110,z_20251111,z_20251112,z_20251113,z_20251114,z_20251115,z_20251116,z_20251117,z_20251118,z_20251119,z_20251120,z_20251121,z_20251122,z_20251123,z_20251124,z_20251125,z_20251126,z_20251127,z_20251128,z_20251129,z_20251130
-25.95991664395793,-22.361837376479947,-20.668002140266744,-22.411942333358038,-31.37933750742183,-23.326571673894406,-21.85876426839911,-96.94685984939042,-292.0234020497318,-22.754368719982324,-115.43180622432186,-171.1751489324026,-265.55696399069495,-26.016035666415473,-38.15124312874169,-21.746474544916637,-34.7933825115189,-122.56989220129489,-204.11648158824235,-27.762207691508184,-20.66305895394387,-29.597356858366368,-28.209803823181367,-30.33976822693964,-22.835526446489126,-35.01496513502364,-23.75121329527153,-29.370300738791812,-35.2366507442796,-29.469550582859167,-31.64120940316066,-25.7066633134573,-22.124743443390397,-24.00391202839339,-24.242868215567913,-25.453214289130223,-23.255068164743022,-29.02513959540878,-25.164076853747723,-23.57365899202121,-23.35307236594282,-22.84814884556422,-25.470544174412552,-24.20833005394936,-31.32250808354868,-37.62450702244468,-23.541413986807626,-24.673972641561555,-27.98717939910801,-26.140329128369736,-23.343247409593058,-22.726431867929524,-26.990279751890377,-30.638626688146054,-60.189023782563716,-38.87979250385322,-36.299271587732584,-22.65025441100722,-24.19028837995461
-25.96995141279719,-22.36937760686335,-20.662003082602343,-22.40488918050999,-31.371269322018634,-23.32842608167678,-21.86073112057296,-96.95630446233565,-291.7669784578976,-22.75075380331279,-115.22911161637037,-171.4244783721154,-265.3863492785923,-26.013080645999697,-38.14363835953756,-21.743557711088386,-34.79516042572639,-122.72000329617293,-203.97913727200077,-27.77387659985044,-20.657015981336965,-29.631320856495453,-28.219855011985345,-30.345617259944596,-22.83413535632985,-35.03796969120188,-23.752082109392596,-29.387087904667855,-35.22494585836962,-29.43898234865862,-31.655763770101334,-25.690564435982466,-22.1141632081193,-23.99802797987745,-24.242962585205234,-25.462068530239026,-23.24994184283304,-29.02647899221847,-25.160043272779443,-23.571277217650547,-23.350146807935708,-22.84624274824751,-25.459848639995993,-24.200987764102937,-31.32510765554677,-37.57489055526691,-23.54096848263789,-24.67460855896016,-28.00952395559399,-26.125426174439845,-23.336238036741893,-22.721155427029494,-26.990901554344195,-30.632999779909213,-60.14184909768734,-38.90814131018935,-36.32294599607108,-22.644637778983608,-24.191366721521447
-25.900290401591622,-22.24232997543188,-20.480146071389484,-22.259223212677288,-31.287825941770855,-23.209205396262934,-21.7269573791897,-97.89948848973125,-290.42020787495187,-22.62519548102897,-116.49490119226006,-172.8716810367347,-266.56626237906755,-25.941046264391538,-38.26088652167229,-21.592568685413895,-34.87010412894843,-122.41259602959225,-205.0182096677875,-27.73075013268341,-20.47477212938384,-29.62625431394467,-28.16361754744585,-30.3402615062775,-22.71029219161624,-34.92016204126301,-23.646382563593157,-29.28894553047442,-35.194382415432734,-29.34605911850278,-31.629952643654317,-25.552301364836254,-21.9340339359006,-23.848509243527722,-24.105522919585585,-25.329427893077753,-23.085973030462412,-28.956261021612463,-25.02992700583152,-23.41889409394896,-23.187169684022038,-22.676657646011584,-25.33159240237419,-24.05266809854984,-31.27534701282248,-37.62560722218734,-23.391628991195386,-24.544219204518548,-27.92335194051977,-26.010566975314898,-23.168220572757544,-22.544642303420115,-26.860954299299685,-30.576887275857885,-60.36435851741611,-39.01266559477845,-36.38540887402948,-22.468552632356285,-24.051869182466774
-25.848624268926674,-22.176812810888094,-20.43168333764938,-22.22716017778358,-31.278932250024653,-23.162018022971647,-21.674499264636406,-98.21262138415916,-290.4685887130383,-22.591212896187365,-117.52380523794466,-172.67589688719897,-267.410910385906,-25.92476401153216,-38.32665321252525,-21.547133081759974,-34.89438064594961,-121.83904624656037,-205.74265231189074,-27.68366937577511,-20.426288431178744,-29.531056159737943,-28.116086094235463,-30.32380375676035,-22.67074038476667,-34.80759170442647,-23.607197068301826,-29.20463812822341,-35.213024707622104,-29.398451263428,-31.580745990679684,-25.5481856746014,-21.898937075230585,-23.812163175506186,-24.05704618989655,-25.257922400200197,-23.042129347087638,-28.92837235364465,-24.9954045290975,-23.371681289007324,-23.137550092255854,-22.62182834725376,-25.316294304969382,-24.020838076782567,-31.250671249369958,-37.78386370610346,-23.34030124931743,-24.496821668966447,-27.830369887438096,-26.012081177751202,-23.127988954366955,-22.49652899887548,-26.812375399415433,-30.573137296724234,-60.57216328588192,-38.97320513834062,-36.34351245723539,-22.421614810982355,-23.99986818290528
-25.929529317429775,-22.293564048365543,-20.54987715369904,-22.314616024500733,-31.31796890345231,-23.256138995798047,-21.779673861686753,-97.53052431379405,-290.8530389116611,-22.673522222540672,-115.95644812341746,-172.34750466025332,-266.048241216595,-25.96852344642855,-38.213119135240845,-21.650928457260296,-34.84092087752518,-122.5505538899607,-204.56746920435916,-27.74989911887201,-20.544643489952495,-29.635063766332102,-28.187407005256617,-30.343345480100083,-22.758385236322464,-34.969784306245074,-23.687876989707384,-29.33017183514258,-35.20313444844891,-29.375837377667956,-31.64289169867385,-25.602913240176235,-22.00215722651965,-23.905751227247485,-24.15928162409071,-25.38301180928369,-23.148982502370295,-28.98382537694857,-25.079902617189703,-23.477981890433018,-23.25024923778358,-22.742545440862934,-25.37948182184573,-24.109100276494694,-31.29503315960021,-37.59535474829722,-23.449950640720825,-24.595316914397635,-27.961551673269973,-26.052410227364696,-23.232399360598265,-22.61252034516998,-26.91160731429965,-30.59748085432303,-60.26580066322665,-38.97726944507154,-36.36555035718455,-22.536198619106838,-24.106636164361632
-25.9691923575323,-22.359453474467006,-20.63436360490555,-22.380922651078368,-31.35441379317267,-23.314925595716993,-21.845401065999905,-97.08116363884561,-291.4074569277787,-22.732082824585493,-115.22732937404744,-171.8026364992355,-265.4074806383244,-26.001615927482398,-38.152050880495636,-21.722196386029918,-34.805717282738215,-122.8079628218679,-204.00147692130753,-27.77768262380583,-20.629292717447555,-29.65756607796435,-28.220761880676392,-30.34957756362557,-22.817387138690833,-35.04257356072116,-23.739520701290683,-29.388472394866795,-35.212185347816124,-29.403270877822212,-31.664176594639535,-25.660455930177243,-22.083132833289618,-23.97462681153156,-24.22571446722888,-25.45265043922758,-23.22522967152028,-29.01867145349965,-25.140410545917373,-23.55023375292821,-23.327333410346373,-22.823407873941434,-25.43520570038636,-24.17651475076562,-31.321000044585546,-37.542204421818546,-23.521853106982068,-24.65864050739117,-28.01668164908305,-26.099327607913914,-23.3095153371202,-22.69477433959537,-26.975207745405474,-30.62152613988664,-60.13429676930367,-38.94325974706865,-36.349086018978156,-22.618023900866916,-24.17471122658747
-25.940833811850627,-22.293756182246298,-20.5187133905178,-22.284981229832518,-31.297066435682204,-23.246491202507862,-21.767752082559614,-97.65328224529148,-290.50294493249584,-22.65240160981797,-115.71646458561591,-173.01096740460585,-266.00036503375367,-25.954424384784545,-38.21050194394407,-21.628336421559773,-34.851101549769,-122.90762141733788,-204.49474401476448,-27.767128329447566,-20.513360284922502,-29.6985343255105,-28.200949129301865,-30.353987822793407,-22.74138338103578,-35.01356467778345,-23.677689266617428,-29.356382239433202,-35.18363310417381,-29.309805233971026,-31.66856255899295,-25.557680126112405,-21.962651120205077,-23.878156177195628,-24.143579735853155,-25.386568594969358,-23.120834083820426,-28.978565132260858,-25.057327356553856,-23.4563247134301,-23.226531848121905,-22.719970832224863,-25.34473007907573,-24.07861720889219,-31.295900724106716,-37.509145760314404,-23.432201052314003,-24.581244139917672,-27.99610546320437,-26.012080053228736,-23.200350433721244,-22.58294232349438,-26.900342376318584,-30.581351469107656,-60.22037290585209,-39.040072665848044,-36.41486234050455,-22.50587804820356,-24.093002667300183
-25.959862096994865,-22.297639034173383,-20.47741911793574,-22.24460682254387,-31.27222172763001,-23.235431976199024,-21.75249894070199,-97.81136471740417,-290.33159388063564,-22.624090724982395,-115.3413566555658,-173.98277547466057,-266.08155025707043,-25.935109563893885,-38.2029046899314,-21.598229749619914,-34.862914091492875,-123.57816203276194,-204.44192138610288,-27.793766512843586,-20.471905020253665,-29.792292722047335,-28.223498859011485,-30.370772366662365,-22.71862287240009,-35.0984677700163,-23.665522861266073,-29.404076852290387,-35.16290463968812,-29.217906460471916,-31.70878832949831,-25.495271460483437,-21.909247797686923,-23.841605738109646,-24.12315232102762,-25.397755958426703,-23.08300390581388,-28.97271977663601,-25.026605397096155,-23.427930546916787,-23.19549595114937,-22.6907040765347,-25.296411616185235,-24.03728552865543,-31.30055251734671,-37.384722453123224,-23.40948760581359,-24.562774797984183,-28.052019254009636,-25.956834750785106,-23.156928452881242,-22.543606801199466,-26.889466190554735,-30.56026749297586,-60.17448865867756,-39.12705347000367,-36.482762305582476,-22.465230586948003,-24.07636172994307
-26.00996896620763,-22.40935867523742,-20.668343086605415,-22.40295198323092,-31.361517427717168,-23.350150761853403,-21.88370884745684,-96.85975317756485,-291.42460352337895,-22.756525137640956,-114.46493658321289,-172.00387677213678,-264.8704818156525,-26.013730919313485,-38.104997198462854,-21.75450896900236,-34.7898003350273,-123.32059037512933,-203.4993303113064,-27.814854003910668,-20.663279986959143,-29.734018441728537,-28.258591714543975,-30.365017162972244,-22.845942757354184,-35.135977196369765,-23.76913140036047,-29.45571133229442,-35.19974502447782,-29.362734888143752,-31.704385255858142,-25.66157652394836,-22.106738699855935,-24.00077137627771,-24.261095054850543,-25.508542970971437,-23.256159747831916,-29.04021748892491,-25.164858866806302,-23.58432486075798,-23.363043207401923,-22.863000413515266,-25.444777386996655,-24.19882343467627,-31.341494921317448,-37.42344782818246,-23.559424336678873,-24.693209381054587,-28.090356113719253,-26.097477613816437,-23.337359809476993,-22.728788433733126,-27.01221542739114,-30.62481162011669,-59.994500990863784,-38.976867358091674,-36.38303562868502,-22.651044851561608,-24.213304012984263
-25.967759361579922,-22.34930265005208,-20.608066918686443,-22.358187725476466,-31.33925991481432,-23.301725811286506,-21.830285732172705,-97.20177219908696,-291.1225816387256,-22.714196007618217,-115.24072742280617,-172.15691275211645,-265.46334706917264,-25.990650578770857,-38.16061190308851,-21.701660343015654,-34.815637015383686,-122.8994837988031,-204.04504752339045,-27.780544284177424,-20.602919095653906,-29.680571019668086,-28.221065933158364,-30.353053454782838,-22.801166779207268,-35.04745227808411,-23.72727203891271,-29.389453316931302,-35.201604383282216,-29.371172748545344,-31.671456023478598,-25.632517260130502,-22.05389414408823,-23.95238474067775,-24.208898877002166,-25.44312776224564,-23.201609754769834,-29.011027205897967,-25.121602624605977,-23.529972075129642,-23.305419628468258,-22.801391359404715,-25.412047381818397,-24.153303475798182,-31.317081623481258,-37.514383069304536,-23.503306735258164,-24.643002781541252,-28.022305162070253,-26.075184157405403,-23.284098976472883,-22.669583372583443,-26.96026919445375,-30.610934947546397,-60.13332595737237,-38.97496756886976,-36.37241934321266,-22.59260975357158,-24.15846377328532
-25.85664076214585,-22.15114773864203,-20.33390488252215,-22.13923491867422,-31.22333003084337,-23.11878946262145,-21.624094922634374,-98.65474098186557,-289.6639388688707,-22.523498594884515,-117.27796944335665,-174.34600298427003,-267.5776630332121,-25.88168763901354,-38.34436135405028,-21.47233708080212,-34.92960602213889,-122.51647709445506,-205.85249212301304,-27.709766294011033,-20.328203971493114,-29.657956411804808,-28.132488464621545,-30.343035151829575,-22.61211233793721,-34.87340857438339,-23.56485069748942,-29.239271550175914,-35.169647880782854,-29.245472152740124,-31.62663376583389,-25.42940041655471,-21.78444931447474,-23.726221355849457,-23.99803651381275,-25.23730229422769,-22.953215951105104,-28.90382997552105,-24.924436376968217,-23.297686935315742,-23.057576397938167,-22.542853262966094,-25.22076731033784,-23.92980809232414,-31.242416482682458,-37.61603735331201,-23.274494363218356,-24.442693774931076,-27.881755456933895,-25.906104554103642,-23.030693380368234,-22.402302077143062,-26.7642380564891,-30.52911342703279,-60.5169794538523,-39.12270550059678,-36.457761297467144,-22.32600573967838,-23.944181784197003
-25.789436237487813,-22.053957969704612,-20.23671706327235,-22.067858496954255,-31.193115642712847,-23.041013723797153,-21.537406809991083,-99.23157904174448,-289.358486033235,-22.455940917898975,-118.59926892519778,-174.63168545582238,-268.7263133636386,-25.84655221184321,-38.442160655400045,-21.38712161244887,-34.97657090723051,-121.90649204480029,-206.86817104214896,-27.65495928532399,-20.23088969657347,-29.570905441644122,-28.073746300042245,-30.327777469590394,-22.540306372905683,-34.733707542835845,-23.498183245280813,-29.133389615100796,-35.17825004163891,-29.266085775708817,-31.574473224387066,-25.385375154020885,-21.69980096581862,-23.64901659487993,-23.91381761731721,-25.13261722821316,-22.865412368686897,-28.858824936483465,-24.85544792548412,-23.209959921296072,-22.96464949276758,-22.443172623458683,-25.169625014164186,-23.857511770207303,-31.206196801297395,-37.77534469663152,-23.18382537619716,-24.361760095068554,-27.7709024055127,-25.873269289554564,-22.945060184606916,-22.30675263486051,-26.682037500530093,-30.509864936183362,-60.77020774987832,-39.121647433063686,-36.441717546162316,-22.231728217133252,-23.855830609118474
-25.894466167919333,-22.257187575413482,-20.54080611912821,-22.313497649705297,-31.326280862039155,-23.235462022294165,-21.756916355719724,-97.63243210200906,-291.20828032077856,-22.666460000611252,-116.66266505144097,-171.87176772769394,-266.60819000063816,-25.96712596676406,-38.2499575345316,-21.638324241465398,-34.84746703447438,-122.08138214901786,-205.03722764409954,-27.713899889274323,-20.535630736989482,-29.546026860266785,-28.1535979770236,-30.328087880923448,-22.74571487004413,-34.889382042491626,-23.671883911692916,-29.271197900628476,-35.22736530685397,-29.443338856956196,-31.60152304352786,-25.626516745684505,-22.005314582591538,-23.90135287596155,-24.140972064943753,-25.342195691871638,-23.140479412911866,-28.971204942956184,-25.07322927969653,-23.463978051931942,-23.236131174808733,-22.72487561717815,-25.390511252570647,-24.10864748777657,-31.281452914792744,-37.732958732097956,-23.43141920857376,-24.576560139399614,-27.8914462852964,-26.076508313360804,-23.228152756312753,-22.602605360003395,-26.891996295044187,-30.604825468733438,-60.4162831555038,-38.91797931251908,-36.31263089593311,-22.527274242665577,-24.085460178896444
-25.91285312774444,-22.254996144437058,-20.48239241381535,-22.258649755824162,-31.285187266631983,-23.216112699777923,-21.734246831677233,-97.86757758552596,-290.357666021423,-22.62693032381386,-116.24502507440573,-173.06247597677913,-266.41051701245493,-25.94099337412878,-38.24774134609136,-21.59612763335622,-34.86774636618821,-122.61531063879767,-204.87098533731975,-27.74373233473149,-20.476995896324123,-29.65894111893968,-28.17594691713714,-30.345999002986318,-22.71398449263605,-34.95307681342608,-23.651648046081696,-29.311612215124217,-35.187030676200536,-29.321417235282667,-31.645393232695287,-25.542957001549382,-21.93185010243651,-23.849291780071617,-24.111226132501663,-25.344197908650663,-23.08798490382703,-28.960486234537566,-25.03140322584175,-23.423038509057005,-23.191316356797437,-22.68205211670621,-25.326662570308812,-24.051892323342273,-31.28051544860808,-37.57625248342054,-23.3974503083988,-24.550063744717054,-27.949273368433875,-26.001323255371886,-23.168656740014647,-22.547166764912728,-26.86795838209633,-30.57411466803137,-60.31690626551003,-39.034264969094764,-36.404383840470025,-22.47066812740782,-24.05877820535603
-25.989388642071518,-22.365869328749877,-20.59659007840972,-22.343908454010297,-31.32680928772696,-23.306303659569288,-21.833970147012113,-97.21695536466078,-290.90826900940465,-22.706958789255573,-114.82461258637565,-172.6972984061857,-265.2833040681084,-25.984468502838588,-38.14335192362398,-21.695735970635862,-34.81756970578357,-123.34445522591074,-203.83695032905572,-27.805037842787804,-20.591358290314787,-29.751001052343565,-28.243264711788846,-30.36607414250482,-22.79807059333279,-35.11224172473815,-23.72974942941834,-29.43112563985216,-35.18457976230722,-29.311387921414155,-31.703385412786417,-25.600588164947606,-22.033134511197456,-23.941243035240486,-24.209012777582366,-25.46455690159504,-23.19132614206817,-29.01429050174176,-25.1131684647375,-23.52547353102086,-23.299948705004145,-22.79798704877731,-25.390165589349998,-24.13867921341113,-31.32478212744752,-37.415239641662,-23.502787594148927,-24.643943796190417,-28.071741107801287,-26.046158920606757,-23.26997842110587,-22.65931781982226,-26.964614419664596,-30.60071707610686,-60.061314423862484,-39.03012336094196,-36.41791068168595,-22.581447098494817,-24.161297824873213
-26.024036743763308,-22.411526178374086,-20.63531970042303,-22.371247642983477,-31.339870933535238,-23.340903306114807,-21.87143403435297,-96.9842981592605,-291.122699864313,-22.734447678303603,-114.19714374771598,-172.72173984271978,-264.87902814851253,-25.998995799413514,-38.101000445454645,-21.730559526391286,-34.80008872917556,-123.77515594230424,-203.42756397830018,-27.834626606291508,-20.63012632723605,-29.804650001715856,-28.27478464298232,-30.37802904990371,-22.82803393851627,-35.193134566358054,-23.759456824613157,-29.488257997058692,-35.180913962881135,-29.2925840602204,-31.734312256590215,-25.613383543007977,-22.064638485429715,-23.972231375744798,-24.244914620910563,-25.515791717816793,-23.22638358471037,-29.03533481482942,-25.140826185676598,-23.56187562092419,-23.338368484489617,-22.83961817860559,-25.407544692432765,-24.166664609276467,-31.344144703035152,-37.33091400537676,-23.54140019274482,-24.67857088398741,-28.131336222997135,-26.055375022002497,-23.303200827587602,-22.697646925673705,-27.002138516616935,-30.608356763145682,-59.9571850718472,-39.04357538873684,-36.434925782776126,-22.618975294348488,-24.19992302422162
-26.023487342961566,-22.41681443298391,-20.652577077613277,-22.386538928388784,-31.349234276764527,-23.348909945668268,-21.88102801535223,-96.9076249214989,-291.2358099062628,-22.7462387456236,-114.21058841311942,-172.4599568851984,-264.80721523002484,-26.00637241454291,-38.09690078524241,-21.74403348751863,-34.794125837091016,-123.65521784688298,-203.39271621885092,-27.831350032918774,-20.647436061616887,-29.78599595906614,-28.272994020257663,-30.374814445785688,-22.838669310754035,-35.181584322602376,-23.76696734647079,-29.483448606636543,-35.18672040538416,-29.315505146021515,-31.72737096557572,-25.632674322807386,-22.084232178891643,-23.98679771169272,-24.255705971051846,-25.519785606178008,-23.24201029856352,-29.03994086825149,-25.153386338181278,-23.574989735110154,-23.352555083489154,-22.853767250756473,-25.423527993482516,-24.182194748659114,-31.345606336753143,-37.35322020097716,-23.55319247133296,-24.68865028218697,-28.124091939529777,-26.071924547638957,-23.320179813907338,-22.714185229982533,-27.010648941217905,-30.61530978285851,-59.954820217204194,-39.02123201794538,-36.4184966113378,-22.635763669307543,-24.209998760348476
-25.989548941128664,-22.370222164718943,-20.609070794162196,-22.35485361691927,-31.333579707059663,-23.312348376206206,-21.84108670571911,-97.16029073158009,-291.0008862848526,-22.715506542170743,-114.82594087336025,-172.51617007846238,-265.23617809004816,-25.9897755717588,-38.13986419406329,-21.70551422884303,-34.81310922422105,-123.27387972952825,-203.809469498184,-27.803183046211842,-20.603875785091713,-29.738807294079415,-28.242510137738947,-30.364084821010803,-22.805813502312855,-35.106268323181816,-23.735402438011768,-29.428893643435906,-35.188867934103165,-29.32720967394532,-31.699110275565776,-25.614186197713003,-22.047153293868007,-23.95181362096941,-24.216960201128398,-25.46822802355695,-23.20261773016687,-29.01777733343599,-25.122214317934528,-23.535062841463688,-23.310309172123592,-22.80836263143088,-25.401473434236873,-24.149834139544254,-31.326172928486763,-37.4298214284732,-23.51149949354061,-24.651358843123656,-28.067727119460514,-26.05787750305601,-23.282176911068404,-22.671301904396717,-26.971155944247034,-30.605715660228235,-60.0597511068016,-39.01458929005507,-36.40650690173482,-22.593581107805417,-24.16883605662237
-25.975327975735425,-22.367908581007427,-20.642284183660085,-22.386686506386365,-31.357056353100788,-23.32156402312369,-21.852740990925483,-97.03517892257096,-291.436152311584,-22.737653872324636,-115.1125342376247,-171.7931127088576,-265.3174152079328,-26.004596303661177,-38.144128068043514,-21.729244706731272,-34.8022672496808,-122.87039798006855,-203.9207594546599,-27.782839839902522,-20.637222909599814,-29.666308970109203,-28.226272308181592,-30.35140359100957,-22.823400238553827,-35.05544065419838,-23.74521117237615,-29.398153142700103,-35.21135728987724,-29.4006900478165,-31.66924808407376,-25.663657489514613,-22.089835495217415,-23.9809059202517,-24.23279596485722,-25.461854162988455,-23.232403792236248,-29.022671360022386,-25.146100379136225,-23.55749512187267,-23.335016823693444,-22.83167907547495,-25.43916113511208,-24.182351007427904,-31.32438379599791,-37.527521661551575,-23.529434823572394,-24.66548097299909,-28.02685453806965,-26.101632799088087,-23.316435342909347,-22.702572880664388,-26.982250410916873,-30.623122586749098,-60.11289474440871,-38.94480810367606,-36.35162277435835,-22.625705008180915,-24.182181139098503
-26.10527738312776,-22.593139999637003,-20.953055667130787,-22.633507157992817,-31.51153898137799,-23.529733706702544,-22.084144889760257,-95.4587475570267,-294.462397561581,-22.951126642933918,-112.80420802713061,-169.7089089448877,-263.6472215021106,-26.12756156726113,-37.94246259784971,-21.987935509518827,-34.67894215984681,-123.8425492687081,-202.37015065117325,-27.86911002790874,-20.948663892333432,-29.70673181245683,-28.33726661549107,-30.370370386065787,-23.035957310976265,-35.307184557846774,-23.92837510338028,-29.595515665569806,-35.27208674859606,-29.54177854262648,-31.729459558613403,-25.891220831247296,-22.393665670229737,-24.233796885033517,-24.469199633414537,-25.700961597701628,-23.511127069134854,-29.148043449979728,-25.367771827360322,-23.817824127698845,-23.613907424728755,-23.12248589375826,-25.6519545443448,-24.432536611807528,-31.41914948884399,-37.40477687084745,-23.785684970629188,-24.890374075834956,-28.197009690879465,-26.287660486060915,-23.601018467997662,-23.002969511956813,-27.213142581956053,-30.71911409644121,-59.73974309891854,-38.79401284235694,-36.268144059310686,-22.924903807258872,-24.4232963171875
-25.92965937357892,-22.33295237598201,-20.667828590041076,-22.41719484668298,-31.394117338202996,-23.312300666864818,-21.842352676911656,-96.99993535382525,-292.68405532475356,-22.752889531322904,-116.04639942139207,-170.6854135589638,-266.1650524067859,-26.017297104947133,-38.17934223426834,-21.7408997557054,-34.79449147901508,-122.23539134515754,-204.57888922509954,-27.729798562262953,-20.66296350483586,-29.512724802063754,-28.180778643901007,-30.325450434282548,-22.828377341639964,-34.95609634751776,-23.740604242428805,-29.323629389191566,-35.26651327147016,-29.539663478113336,-31.603939325593373,-25.735691984246472,-22.136224258415933,-24.00650157980998,-24.230993076321013,-25.421730759367108,-23.25405102026293,-29.01618441587285,-25.163016722999416,-23.566932238223693,-23.346820800937625,-22.83878188312916,-25.486398162308692,-24.21435329779536,-31.31308024081708,-37.7545847891343,-23.530160277466294,-24.661174331639536,-27.926215733849375,-26.168880931780222,-23.346546688889656,-22.724872331435517,-26.979264621911263,-30.64864291729996,-60.33975682347162,-38.816139857661895,-36.243656748654345,-22.649481965637342,-24.17620270021653
-25.77925109476921,-22.041752433388176,-20.229433910548753,-22.06368519214672,-31.192551791038582,-23.032818121143144,-21.528380567809307,-99.28419667384667,-289.3600982469707,-22.450974507958314,-118.81134005750025,-174.55263131498657,-268.8834846730753,-25.844605334950934,-38.4553860182115,-21.379995272654543,-34.981099844327275,-121.77020320028747,-207.00706646652407,-27.645211565696293,-20.223609073710143,-29.549343767353395,-28.064115364394645,-30.324445607895896,-22.534039789132102,-34.70875893500784,-23.49161291919763,-29.115499510604334,-35.18251547119131,-29.280178993389402,-31.5637723835849,-25.387470705283725,-21.695546939634553,-23.64397163581404,-23.90579067021905,-25.119046214669606,-22.85893776286967,-28.854106865878556,-24.850456761057327,-23.202476480825673,-22.956813196765335,-22.43427705465646,-25.1690078821236,-23.853505673668046,-31.201638237982735,-37.81098075268141,-23.17536170599664,-24.353852878568212,-27.751279145741908,-25.87623594168763,-22.939468935565785,-22.299516036750084,-26.67352986186435,-30.510310455469423,-60.812210121460765,-39.110878404339076,-36.43120466713344,-22.22477255694804,-23.84700769666796
-25.789982499935114,-22.026169884187844,-20.15503210676606,-21.995022901498107,-31.155179669114652,-23.0017616670942,-21.490697589020712,-99.62297659532123,-289.2124996562511,-22.39816883312937,-118.52392411101859,-175.99808894780432,-269.1827475571909,-25.810089463117606,-38.46250479893655,-21.322846920858755,-35.00560029539425,-122.5456880058273,-207.16753367761157,-27.670531189042638,-20.14897531516892,-29.660632078653336,-28.08299366184943,-30.341403458579386,-22.488862560914153,-34.793482387721994,-23.460036064691487,-29.159905135619702,-35.1561438818633,-29.15384716842238,-31.606779436405933,-25.29199625625083,-21.60652848001285,-23.57709534409315,-23.860946628941814,-25.11011725743389,-22.790090757524002,-28.836605344620384,-24.795064871138123,-23.14589221189437,-22.895926575947588,-22.37455767699355,-25.092186623460226,-23.781894431692063,-31.199334573819762,-37.662475413561424,-23.12553302921999,-24.312716046217282,-27.803538425336857,-25.790059023996672,-22.863808547763814,-22.227119624131536,-26.641733744893173,-30.476015385223945,-60.7756880594493,-39.23348826939973,-36.52542293825521,-22.150927587569463,-23.805640956958616
-25.884334982320127,-22.230952741813507,-20.491366383565197,-22.272274075834435,-31.300093838017524,-23.2071511066632,-21.725133381745856,-97.8756438599456,-290.7030268982621,-22.632607809397715,-116.82966729966577,-172.41965960519545,-266.7804295127225,-25.94709421029302,-38.27383134415153,-21.59877477576985,-34.86760053691985,-122.11397069563827,-205.20363147032327,-27.71167257350835,-20.486064546988903,-29.569475982373532,-28.146983921926214,-30.330957547015895,-22.713981031853866,-34.87641022268288,-23.646134032777667,-29.258962252158675,-35.21137830502763,-29.397848081868357,-31.605559000064687,-25.58043632701958,-21.952939886718795,-23.859804111999832,-24.106878173976085,-25.315398795119435,-23.096042658114214,-28.954774813568196,-25.03803420781807,-23.424341976760577,-23.19350221810679,-22.68134051598204,-25.35088237816118,-24.066431128215452,-31.270972144165675,-37.70905966218868,-23.39390837788402,-24.54465447130481,-27.88598218206368,-26.036858746669886,-23.18137588396868,-22.55492902046173,-26.86013648596777,-30.5867611971019,-60.43597191947519,-38.965124301114955,-36.34592321921132,-22.479469193728374,-24.05148868401766
-25.87626067849906,-22.222416539993276,-20.48884917465511,-22.27167373391332,-31.301866826993674,-23.202190958754116,-21.71961720513371,-97.90123509811784,-290.7834090004846,-22.630733794787123,-116.99536551066399,-172.31433176485348,-266.91636264786854,-25.946662800299958,-38.28264407449391,-21.595528371415476,-34.8693554306449,-122.00942304027885,-205.31516308357826,-27.703402010196577,-20.48355958391508,-29.549194625882627,-28.139210247768638,-30.327615165643714,-22.710804163302402,-34.85815111449077,-23.642308252978925,-29.24540392405931,-35.21698653276337,-29.41324873335846,-31.596164898720943,-25.585572033277433,-21.953233142403242,-23.858512009328198,-24.102391025464946,-25.30591910870017,-23.093718357374737,-28.95179131605809,-25.036211988177925,-23.420807806637498,-23.18991099829982,-22.6769176860423,-25.35313119098393,-24.066019295733945,-31.26787439835895,-37.740974533827654,-23.389359678752164,-24.54007168388966,-27.86990520426123,-26.04224225056822,-23.180003368844073,-22.552252447915556,-26.855439189524592,-30.588406759545414,-60.472078843595924,-38.95178021651837,-36.33390097872727,-22.477015336568304,-24.04637456180869
