X_m,Y_m,Elevation,ock_5_mean,ock_5_mean_std,oicckm2_5_mean,oicckm2_5_mean_std,ock_10_mean,ock_10_mean_std,oicckm2_10_mean,oicckm2_10_mean_std,ock_25_mean,ock_25_mean_std,oicckm2_25_mean,oicckm2_25_mean_std,ock_50_mean,ock_50_mean_std,oicckm2_50_mean,oicckm2_50_mean_std,ock_75_mean,ock_75_mean_std,oicckm2_75_mean,oicckm2_75_mean_std,ock_100_mean,ock_100_mean_std,oicckm2_100_mean,oicckm2_100_mean_std,ock_5_std,ock_5_std_std,oicckm2_5_std,oicckm2_5_std_std,ock_10_std,ock_10_std_std,oicckm2_10_std,oicckm2_10_std_std,ock_25_std,ock_25_std_std,oicckm2_25_std,oicckm2_25_std_std,ock_50_std,ock_50_std_std,oicckm2_50_std,oicckm2_50_std_std,ock_75_std,ock_75_std_std,oicckm2_75_std,oicckm2_75_std_std,ock_100_std,ock_100_std_std,oicckm2_100_std,oicckm2_100_std_std
636887.805,1334219.436,150.65,106.747,22.252,132.688,24.505,130.682,29.096,159.36,32.2,170.617,43.143,201.516,48.621,208.914,59.111,240.072,67.75,295.565,67.545,266.053,82.456,320.841,76.283,286.341,94.785,13.479,4.36,15.544,5.402,25.042,8.176,24.002,9.641,48.564,13.796,43.235,19.756,59.795,28.005,65.231,32.401,75.29,36.786,80.488,42.591,88.588,44.404,92.596,51.579
636887.805,1334129.436,134.25,105.299,22.178,130.43,24.506,128.962,28.998,156.523,32.201,168.373,43.0,197.708,48.623,206.047,58.919,235.311,67.753,283.028,67.483,260.618,82.461,306.587,76.215,280.363,94.79,13.306,4.345,15.205,5.402,24.58,8.165,23.479,9.642,45.858,13.788,42.336,19.755,58.876,28.002,63.865,32.398,73.517,36.782,78.751,42.587,86.056,44.401,90.523,51.576
636887.805,1334039.436,112.25,103.612,22.121,127.518,24.506,126.899,28.924,152.841,32.202,165.54,42.893,192.718,48.626,202.28,58.774,229.026,67.757,264.585,67.438,253.413,82.466,285.574,76.167,272.417,94.796,13.072,4.334,14.757,5.402,23.987,8.157,22.782,9.642,41.814,13.782,41.12,19.754,57.486,27.999,62.006,32.395,70.978,36.78,76.389,42.584,82.444,44.398,87.712,51.574
636887.805,1333949.436,92.51,101.859,22.081,124.865,24.507,124.731,28.872,149.495,32.204,162.515,42.817,188.197,48.629,198.232,58.672,223.345,67.763,248.628,67.405,246.909,82.473,267.423,76.133,265.25,94.805,12.81,4.326,14.353,5.403,23.403,8.151,22.155,9.643,38.358,13.778,40.028,19.753,56.023,27.997,60.333,32.392,68.467,36.778,74.262,42.581,78.926,44.396,85.182,51.572
636887.805,1333859.436,73.9,100.511,22.058,122.341,24.509,123.065,28.842,146.314,32.205,160.17,42.774,183.907,48.633,195.059,58.616,217.963,67.769,233.773,67.385,240.751,82.482,250.534,76.111,258.469,94.814,12.606,4.322,13.971,5.403,22.845,8.148,21.563,9.644,35.148,13.776,38.996,19.754,54.541,27.996,58.747,32.391,65.994,36.777,72.246,42.58,75.49,44.395,82.784,51.571
636887.805,1333769.436,59.82,99.603,22.058,120.341,24.51,121.949,28.842,143.81,32.208,158.608,42.775,180.564,48.637,192.933,58.618,213.801,67.776,224.185,67.392,236.01,82.491,239.617,76.12,253.26,94.826,12.486,4.322,13.678,5.404,22.439,8.149,21.113,9.645,33.071,13.778,38.216,19.754,53.639,27.996,57.541,32.391,64.343,36.776,70.713,42.58,73.083,44.395,80.962,51.571
636887.805,1333679.436,47.13,99.647,22.077,118.502,24.512,122.049,28.867,141.512,32.21,158.733,42.811,177.509,48.642,192.993,58.668,210.009,67.785,215.601,67.411,231.698,82.502,229.849,76.141,248.53,94.839,12.522,4.326,13.412,5.404,22.076,8.152,20.706,9.645,31.219,13.782,37.512,19.755,52.679,27.997,56.446,32.392,62.719,36.777,69.32,42.581,70.779,44.396,79.306,51.572
636887.805,1333589.436,37.24,99.154,22.111,116.986,24.514,121.432,28.911,139.631,32.213,157.856,42.878,175.038,48.648,191.779,58.759,206.971,67.794,208.956,67.439,228.259,82.514,222.308,76.172,244.77,94.853,12.46,4.332,13.202,5.405,21.758,8.157,20.387,9.646,29.822,13.787,36.962,19.757,52.045,27.999,55.583,32.394,61.563,36.779,68.222,42.583,69.097,44.398,78.002,51.573
636887.805,1333499.436,31.89,98.837,22.167,115.997,24.517,121.019,28.984,138.43,32.217,157.271,42.985,173.517,48.654,190.999,58.905,205.157,67.804,206.981,67.494,226.242,82.527,220.088,76.232,242.589,94.869,12.415,4.343,13.08,5.405,21.55,8.166,20.21,9.647,29.453,13.796,36.665,19.759,51.622,28.001,55.103,32.397,60.842,36.781,67.61,42.586,68.038,44.4,77.276,51.575
636887.805,1333409.436,28.82,99.067,22.24,115.272,24.519,121.29,29.08,137.57,32.22,157.627,43.126,172.472,48.661,191.455,59.097,203.955,67.815,206.801,67.561,224.935,82.541,219.94,76.305,241.199,94.886,12.445,4.357,13.004,5.406,21.384,8.177,20.104,9.648,29.511,13.806,36.494,19.762,51.079,28.004,54.811,32.401,60.167,36.785,67.237,42.59,67.193,44.403,76.835,51.578
636887.805,1333319.436,32.89,100.974,22.324,115.376,24.522,123.742,29.19,137.78,32.224,161.159,43.288,172.923,48.668,196.163,59.318,204.682,67.827,214.129,67.633,225.866,82.557,228.319,76.384,242.296,94.904,12.814,4.374,13.068,5.406,21.485,8.19,20.221,9.649,31.193,13.817,36.721,19.765,51.656,28.008,55.127,32.405,61.118,36.788,67.636,42.595,68.568,44.407,77.311,51.581
636887.805,1333229.436,38.71,102.261,22.424,115.684,24.525,125.354,29.32,138.251,32.228,163.443,43.48,173.739,48.676,199.216,59.578,205.879,67.84,222.42,67.726,227.342,82.573,237.831,76.485,243.998,94.923,13.035,4.393,13.166,5.407,21.586,8.205,20.393,9.651,33.128,13.832,37.045,19.769,51.983,28.013,55.586,32.41,61.906,36.792,68.218,42.601,69.84,44.411,78.006,51.584
636887.805,1333139.436,48.03,104.567,22.537,116.399,24.529,128.275,29.468,139.247,32.233,167.542,43.696,175.288,48.684,204.589,59.87,208.02,67.853,233.776,67.827,229.913,82.59,250.836,76.596,246.917,94.943,13.442,4.415,13.334,5.408,21.79,8.222,20.674,9.652,35.74,13.847,37.563,19.773,52.704,28.017,56.34,32.416,63.303,36.796,69.174,42.607,71.939,44.415,79.148,51.587
636887.805,1333049.436,56.03,105.138,22.654,116.962,24.532,128.916,29.62,140.046,32.237,168.335,43.921,176.559,48.693,205.569,60.175,209.801,67.867,242.226,67.929,232.065,82.608,260.573,76.707,249.37,94.964,13.499,4.437,13.475,5.409,21.883,8.239,20.914,9.653,37.758,13.863,38.005,19.777,52.888,28.022,56.975,32.421,64.005,36.8,69.979,42.614,73.124,44.418,80.115,51.591
636887.805,1332959.436,63.36,106.743,22.779,117.449,24.535,130.884,29.784,140.745,32.242,170.944,44.161,177.69,48.702,208.831,60.499,211.399,67.881,249.024,68.044,234.003,82.626,268.398,76.832,251.584,94.986,13.743,4.462,13.603,5.409,21.981,8.258,21.133,9.655,39.374,13.881,38.407,19.782,53.115,28.026,57.548,32.427,64.723,36.804,70.705,42.62,74.309,44.422,80.992,51.594
636887.805,1332869.436,68.83,108.011,22.91,117.723,24.539,132.393,29.955,141.168,32.247,172.868,44.41,178.431,48.711,211.186,60.835,212.493,67.896,252.993,68.163,235.356,82.645,273.017,76.961,253.146,95.009,13.906,4.487,13.696,5.41,22.001,8.276,21.295,9.656,40.385,13.899,38.703,19.787,53.019,28.03,57.958,32.433,65.014,36.808,71.223,42.627,74.951,44.426,81.627,51.598
636887.805,1332779.436,73.37,109.412,23.039,117.893,24.543,134.072,30.123,141.454,32.252,175.041,44.656,178.978,48.721,213.864,61.167,213.336,67.911,255.232,68.279,236.416,82.665,275.657,77.087,254.381,95.032,14.106,4.512,13.77,5.411,22.008,8.295,21.427,9.657,41.007,13.916,38.945,19.791,53.116,28.034,58.285,32.44,65.458,36.811,71.637,42.634,75.735,44.429,82.144,51.601
636887.805,1332689.436,76.06,110.732,23.169,117.851,24.547,135.622,30.293,141.466,32.258,176.93,44.905,179.14,48.73,216.059,61.502,213.679,67.926,255.049,68.399,236.894,82.685,275.533,77.218,254.969,95.056,14.262,4.537,13.808,5.412,21.946,8.313,21.503,9.659,41.089,13.935,39.082,19.796,52.802,28.037,58.452,32.445,65.339,36.814,71.847,42.64,75.769,44.431,82.423,51.604
636887.805,1332599.436,74.25,111.844,23.294,117.291,24.551,136.897,30.457,140.808,32.263,178.358,45.144,178.362,48.74,217.537,61.824,212.809,67.942,249.317,68.512,235.963,82.705,269.062,77.341,253.988,95.08,14.379,4.561,13.758,5.413,21.777,8.331,21.438,9.66,39.921,13.952,38.965,19.801,52.263,28.04,58.232,32.451,64.743,36.817,71.566,42.647,75.109,44.434,82.124,51.606
636887.805,1332509.436,70.2,112.629,23.415,116.477,24.555,137.736,30.615,139.819,32.268,179.155,45.374,177.118,48.75,218.191,62.133,211.335,67.958,240.754,68.626,234.33,82.725,259.371,77.465,252.227,95.104,14.427,4.584,13.665,5.414,21.522,8.348,21.304,9.662,38.138,13.97,38.723,19.806,51.495,28.042,57.821,32.456,63.745,36.819,71.041,42.653,73.842,44.435,81.54,51.608
