X_m,Y_m,Elevation,ock_5_mean,ock_5_mean_std,oicckm2_5_mean,oicckm2_5_mean_std,ock_10_mean,ock_10_mean_std,oicckm2_10_mean,oicckm2_10_mean_std,ock_25_mean,ock_25_mean_std,oicckm2_25_mean,oicckm2_25_mean_std,ock_50_mean,ock_50_mean_std,oicckm2_50_mean,oicckm2_50_mean_std,ock_75_mean,ock_75_mean_std,oicckm2_75_mean,oicckm2_75_mean_std,ock_100_mean,ock_100_mean_std,oicckm2_100_mean,oicckm2_100_mean_std,ock_5_std,ock_5_std_std,oicckm2_5_std,oicckm2_5_std_std,ock_10_std,ock_10_std_std,oicckm2_10_std,oicckm2_10_std_std,ock_25_std,ock_25_std_std,oicckm2_25_std,oicckm2_25_std_std,ock_50_std,ock_50_std_std,oicckm2_50_std,oicckm2_50_std_std,ock_75_std,ock_75_std_std,oicckm2_75_std,oicckm2_75_std_std,ock_100_std,ock_100_std_std,oicckm2_100_std,oicckm2_100_std_std
630407.805,1327109.436,11.5,94.386,21.4,108.043,27.207,117.095,26.784,133.179,34.489,150.706,36.565,171.863,46.904,182.195,44.882,207.663,60.442,202.198,53.146,232.351,71.428,217.543,60.606,252.047,81.315,8.684,2.995,10.942,4.151,13.41,4.115,17.121,6.092,25.389,8.802,33.103,12.766,41.161,17.414,55.35,24.555,54.442,26.421,74.926,36.579,66.271,35.621,92.964,48.702
630497.805,1327109.436,11.5,94.287,21.341,108.039,27.194,116.853,26.625,133.149,34.459,150.425,36.267,171.763,46.818,181.828,44.04,207.482,60.269,201.702,52.092,232.112,71.183,216.942,59.374,251.763,81.012,8.589,2.939,10.918,4.142,13.263,4.013,17.08,6.074,25.09,8.588,33.019,12.725,40.624,17.026,55.215,24.487,53.68,25.873,74.752,36.491,65.297,34.921,92.76,48.598
630587.805,1327289.436,2.63,93.837,21.25,107.872,27.175,116.579,26.388,132.837,34.414,149.706,35.799,171.116,46.688,180.335,42.596,206.436,60.008,199.911,50.295,230.754,70.815,214.884,57.276,250.141,80.555,8.364,2.843,10.838,4.129,12.985,3.844,16.929,6.046,24.514,8.233,32.68,12.665,39.516,16.375,54.585,24.386,52.018,24.945,73.847,36.359,63.071,33.732,91.592,48.442
630587.805,1327199.436,2.63,93.817,21.263,107.873,27.178,116.548,26.419,132.845,34.421,149.698,35.868,171.139,46.709,180.366,42.839,206.473,60.05,199.946,50.597,230.799,70.873,214.92,57.628,250.192,80.628,8.384,2.86,10.843,4.131,13.013,3.872,16.936,6.051,24.565,8.291,32.693,12.675,39.61,16.483,54.604,24.402,52.159,25.1,73.873,36.38,63.258,33.931,91.623,48.467
630677.805,1327289.436,3.75,93.809,21.182,107.887,27.163,116.38,26.218,132.839,34.385,149.52,35.459,171.077,46.605,180.099,41.533,206.353,59.842,199.561,48.979,230.645,70.58,214.446,55.743,250.016,80.264,8.271,2.773,10.822,4.12,12.84,3.724,16.902,6.029,24.222,7.978,32.63,12.627,38.992,15.905,54.515,24.322,51.281,24.271,73.77,36.276,62.133,32.862,91.515,48.343
630677.805,1327199.436,3.88,93.795,21.197,107.891,27.166,116.354,26.254,132.851,34.393,149.516,35.539,171.107,46.626,180.147,41.813,206.403,59.885,199.617,49.326,230.706,70.64,214.506,56.147,250.085,80.339,8.293,2.792,10.827,4.123,12.871,3.755,16.91,6.034,24.281,8.045,32.646,12.637,39.102,16.028,54.541,24.339,51.443,24.448,73.805,36.297,62.348,33.091,91.558,48.369
630767.805,1327289.436,4.27,93.767,21.11,107.891,27.151,116.198,26.043,132.821,34.357,149.323,35.099,171.002,46.525,179.793,40.381,206.217,59.682,199.132,47.558,230.468,70.353,213.92,54.092,249.809,79.983,8.169,2.697,10.803,4.112,12.691,3.597,16.87,6.013,23.921,7.709,32.568,12.591,38.445,15.404,54.419,24.26,50.499,23.548,73.652,36.195,61.129,31.925,91.383,48.248
630767.805,1327199.436,3.98,93.733,21.128,107.888,27.154,116.167,26.085,132.821,34.365,149.295,35.194,171.011,46.547,179.793,40.704,206.231,59.725,199.134,47.957,230.482,70.415,213.92,54.555,249.822,80.059,8.189,2.718,10.806,4.115,12.722,3.632,16.874,6.017,23.977,7.784,32.573,12.601,38.546,15.544,54.424,24.277,50.647,23.75,73.656,36.217,61.323,32.188,91.384,48.274
630857.805,1327559.436,11.05,94.115,21.009,108.002,27.133,116.276,25.826,132.965,34.317,149.615,34.572,171.219,46.412,180.18,38.505,206.556,59.455,199.516,45.26,230.927,70.031,214.333,51.428,250.384,79.585,8.087,2.572,10.812,4.101,12.536,3.398,16.897,5.989,23.642,7.286,32.66,12.539,37.976,14.608,54.633,24.173,49.863,22.388,73.998,36.081,60.347,30.412,91.866,48.112
630857.805,1327469.436,8.09,93.944,21.01,107.951,27.134,116.171,25.82,132.884,34.32,149.387,34.586,171.069,46.419,179.806,38.625,206.313,59.469,199.08,45.405,230.604,70.051,213.832,51.596,249.99,79.609,8.062,2.58,10.797,4.101,12.524,3.41,16.866,5.991,23.601,7.312,32.582,12.542,37.876,14.657,54.479,24.178,49.694,22.461,73.769,36.088,60.105,30.507,91.564,48.121
630857.805,1327379.436,6.11,93.825,21.018,107.917,27.136,116.102,25.832,132.833,34.324,149.227,34.636,170.978,46.431,179.573,38.836,206.164,59.493,198.81,45.664,230.405,70.086,213.522,51.895,249.745,79.652,8.053,2.595,10.789,4.103,12.528,3.431,16.848,5.993,23.598,7.359,32.535,12.548,37.854,14.745,54.383,24.188,49.648,22.591,73.625,36.1,60.029,30.677,91.372,48.136
630857.805,1327289.436,4.21,93.713,21.033,107.885,27.139,116.032,25.863,132.785,34.33,149.114,34.717,170.894,46.449,179.421,39.134,206.03,59.528,198.629,46.028,230.226,70.135,213.309,52.317,249.524,79.713,8.06,2.614,10.782,4.105,12.539,3.463,16.833,5.997,23.611,7.425,32.494,12.556,37.874,14.871,54.299,24.201,49.676,22.774,73.497,36.118,60.064,30.917,91.199,48.156
630857.805,1327199.436,3.03,93.635,21.055,107.865,27.142,115.981,25.911,132.76,34.338,149.044,34.827,170.854,46.471,179.339,39.508,205.967,59.572,198.532,46.486,230.139,70.198,213.196,52.849,249.416,79.791,8.078,2.639,10.78,4.107,12.563,3.502,16.827,6.001,23.652,7.51,32.477,12.566,37.949,15.03,54.258,24.218,49.787,23.005,73.433,36.14,60.208,31.219,91.11,48.183
630857.805,1327109.436,1.56,93.555,21.082,107.84,27.146,115.955,25.975,132.726,34.348,148.978,34.965,170.801,46.498,179.223,39.949,205.885,59.627,198.407,47.028,230.03,70.275,213.056,53.477,249.28,79.886,8.096,2.668,10.777,4.11,12.596,3.55,16.821,6.007,23.711,7.61,32.456,12.578,38.05,15.219,54.211,24.239,49.925,23.279,73.356,36.167,60.379,31.576,91.003,48.215
630947.805,1327559.436,12.73,94.154,20.917,108.025,27.122,116.15,25.62,132.977,34.291,149.515,34.123,171.203,46.338,180.019,37.055,206.518,59.306,199.256,43.49,230.881,69.82,213.999,49.381,250.337,79.323,7.99,2.476,10.801,4.093,12.396,3.247,16.88,5.974,23.359,6.966,32.633,12.505,37.463,14.0,54.606,24.116,49.131,21.499,73.981,36.006,59.41,29.246,91.866,48.024
630947.805,1327469.436,9.49,93.97,20.92,107.969,27.123,116.041,25.618,132.889,34.294,149.273,34.146,171.039,46.345,179.615,37.195,206.252,59.32,198.784,43.66,230.527,69.841,213.457,49.578,249.906,79.348,7.963,2.486,10.784,4.094,12.381,3.261,16.846,5.975,23.314,6.996,32.549,12.508,37.354,14.057,54.438,24.121,48.95,21.584,73.731,36.014,59.149,29.358,91.535,48.033
630947.805,1327379.436,6.55,93.809,20.931,107.918,27.125,115.958,25.636,132.81,34.298,149.085,34.209,170.895,46.358,179.319,37.443,206.02,59.345,198.439,43.961,230.22,69.876,213.06,49.925,249.53,79.392,7.952,2.502,10.771,4.095,12.38,3.286,16.818,5.978,23.299,7.049,32.477,12.514,37.309,14.16,54.293,24.131,48.87,21.734,73.514,36.026,59.029,29.556,91.246,48.048
630947.805,1327289.436,4.22,93.674,20.95,107.878,27.128,115.886,25.674,132.75,34.304,148.925,34.307,170.789,46.375,179.061,37.788,205.849,59.38,198.138,44.382,229.993,69.926,212.715,50.412,249.251,79.454,7.951,2.525,10.761,4.097,12.389,3.321,16.798,5.981,23.304,7.125,32.425,12.522,37.307,14.303,54.187,24.145,48.858,21.945,73.353,36.044,59.002,29.833,91.029,48.069
630947.805,1327199.436,2.65,93.577,20.975,107.852,27.131,115.831,25.73,132.714,34.312,148.833,34.436,170.728,46.398,178.932,38.221,205.753,59.426,197.988,44.911,229.863,69.991,212.541,51.024,249.091,79.534,7.968,2.554,10.757,4.099,12.412,3.366,16.788,5.986,23.343,7.221,32.397,12.533,37.376,14.485,54.126,24.162,48.956,22.211,73.259,36.067,59.128,30.181,90.901,48.096
630947.805,1327109.436,1.46,93.506,21.007,107.832,27.135,115.806,25.804,132.689,34.322,148.777,34.595,170.693,46.426,178.853,38.729,205.698,59.482,197.908,45.533,229.788,70.07,212.454,51.744,248.996,79.632,7.991,2.588,10.757,4.102,12.451,3.42,16.785,5.992,23.414,7.334,32.384,12.545,37.5,14.7,54.093,24.183,49.131,22.524,73.203,36.095,59.35,30.591,90.823,48.129
631037.805,1327559.436,15.25,94.246,20.814,108.062,27.111,116.055,25.4,133.012,34.266,149.472,33.632,171.232,46.267,179.961,35.482,206.553,59.164,199.115,41.578,230.931,69.62,213.799,47.174,250.408,79.074,7.9,2.372,10.794,4.086,12.263,3.087,16.873,5.959,23.095,6.626,32.631,12.473,36.986,13.351,54.626,24.062,48.455,20.544,74.033,35.936,58.549,27.988,91.956,47.94
631037.805,1327469.436,11.07,94.019,20.819,107.989,27.112,115.936,25.402,132.897,34.269,149.183,33.666,171.017,46.275,179.448,35.647,206.206,59.179,198.516,41.778,230.472,69.641,213.115,47.405,249.849,79.1,7.865,2.384,10.773,4.087,12.242,3.103,16.829,5.961,23.034,6.66,32.523,12.476,36.843,13.418,54.41,24.067,48.218,20.643,73.712,35.943,58.209,28.119,91.531,47.949
631037.805,1327379.436,7.26,93.818,20.834,107.923,27.114,115.844,25.427,132.794,34.273,148.95,33.745,170.826,46.288,179.044,35.937,205.899,59.204,198.047,42.129,230.067,69.677,212.578,47.809,249.355,79.145,7.847,2.403,10.755,4.088,12.235,3.132,16.792,5.963,23.005,6.722,32.429,12.482,36.767,13.536,54.221,24.077,48.088,20.817,73.429,35.956,58.017,28.35,91.154,47.965
631037.805,1327289.436,4.21,93.649,20.858,107.871,27.117,115.763,25.474,132.714,34.28,148.752,33.863,170.681,46.306,178.703,36.339,205.667,59.24,197.651,42.618,229.759,69.728,212.125,48.373,248.979,79.208,7.841,2.43,10.742,4.09,12.24,3.173,16.764,5.967,23.001,6.808,32.358,12.491,36.745,13.701,54.078,24.091,48.042,21.061,73.213,35.974,57.94,28.672,90.865,47.986
631037.805,1327199.436,2.44,93.54,20.889,107.841,27.12,115.703,25.541,132.672,34.288,148.647,34.016,170.611,46.329,178.549,36.841,205.555,59.287,197.474,43.229,229.608,69.794,211.92,49.079,248.792,79.29,7.858,2.463,10.737,4.092,12.264,3.224,16.753,5.972,23.04,6.917,32.325,12.501,36.814,13.909,54.008,24.109,48.141,21.367,73.104,35.997,58.068,29.074,90.717,48.014
631037.805,1327109.436,1.31,93.47,20.927,107.823,27.125,115.684,25.626,132.65,34.298,148.583,34.2,170.58,46.357,178.479,37.427,205.506,59.344,197.407,43.943,229.542,69.875,211.85,49.904,248.707,79.39,7.884,2.501,10.736,4.095,12.307,3.284,16.75,5.978,23.121,7.046,32.314,12.514,36.956,14.153,53.978,24.131,48.341,21.725,73.053,36.026,58.321,29.544,90.645,48.047
631127.805,1327559.436,12.03,94.101,20.698,107.995,27.101,115.928,25.159,132.878,34.243,149.156,33.09,170.942,46.201,179.231,33.779,206.085,59.03,198.205,39.517,230.329,69.431,212.735,44.8,249.695,78.839,7.756,2.26,10.758,4.079,12.09,2.918,16.807,5.945,22.735,6.265,32.486,12.443,36.294,12.658,54.361,24.01,47.422,19.517,73.658,35.869,57.173,26.631,91.478,47.861
631127.805,1327469.436,9.63,93.951,20.706,107.955,27.102,115.826,25.168,132.816,34.245,148.957,33.138,170.826,46.208,178.929,33.974,205.895,59.045,197.848,39.752,230.074,69.452,212.322,45.07,249.38,78.866,7.739,2.273,10.746,4.08,12.083,2.937,16.782,5.947,22.707,6.305,32.423,12.446,36.222,12.736,54.235,24.016,47.302,19.634,73.471,35.877,57.001,26.786,91.231,47.87
631127.805,1327379.436,7.3,93.813,20.726,107.916,27.104,115.746,25.202,132.757,34.25,148.796,33.236,170.719,46.222,178.695,34.314,205.719,59.072,197.57,40.163,229.838,69.489,211.999,45.543,249.09,78.911,7.736,2.296,10.736,4.081,12.086,2.97,16.76,5.95,22.702,6.376,32.366,12.452,36.204,12.873,54.121,24.026,47.27,19.837,73.3,35.89,56.951,27.056,91.002,47.886
631127.805,1327289.436,5.11,93.677,20.756,107.879,27.107,115.664,25.261,132.702,34.257,148.648,33.38,170.623,46.24,178.467,34.784,205.564,59.108,197.302,40.732,229.63,69.541,211.688,46.198,248.834,78.976,7.743,2.327,10.728,4.083,12.098,3.017,16.742,5.954,22.715,6.475,32.318,12.461,36.222,13.064,54.021,24.041,47.293,20.12,73.149,35.908,56.976,27.43,90.8,47.908
631127.805,1327199.436,3.13,93.556,20.794,107.846,27.11,115.606,25.341,132.655,34.265,148.522,33.562,170.542,46.264,178.279,35.368,205.435,59.156,197.09,41.439,229.458,69.608,211.449,47.013,248.62,79.06,7.757,2.365,10.721,4.086,12.126,3.075,16.728,5.958,22.761,6.6,32.28,12.471,36.298,13.302,53.94,24.059,47.395,20.473,73.024,35.932,57.1,27.896,90.631,47.936
631127.805,1327109.436,1.26,93.449,20.84,107.815,27.115,115.576,25.439,132.612,34.275,148.417,33.778,170.472,46.292,178.125,36.045,205.324,59.214,196.928,42.261,229.308,69.69,211.27,47.962,248.435,79.162,7.78,2.41,10.717,4.089,12.167,3.143,16.718,5.964,22.834,6.746,32.249,12.484,36.422,13.581,53.873,24.081,47.566,20.884,72.917,35.961,57.313,28.437,90.484,47.97
631217.805,1327559.436,10.32,94.039,20.564,107.955,27.091,115.84,24.893,132.787,34.221,148.929,32.486,170.734,46.138,178.692,31.938,205.751,58.905,197.519,37.298,229.902,69.253,211.927,42.249,249.192,78.619,7.626,2.138,10.731,4.073,11.935,2.74,16.759,5.933,22.415,5.883,32.383,12.414,35.677,11.918,54.178,23.963,46.503,18.417,73.405,35.806,55.952,25.169,91.16,47.787
631217.805,1327469.436,9.13,93.948,20.577,107.937,27.092,115.758,24.91,132.761,34.223,148.818,32.55,170.687,46.146,178.567,32.171,205.667,58.921,197.359,37.577,229.785,69.275,211.732,42.569,249.044,78.646,7.626,2.154,10.725,4.074,11.935,2.761,16.746,5.934,22.405,5.929,32.35,12.418,35.657,12.01,54.113,23.969,46.476,18.554,73.308,35.814,55.919,25.353,91.033,47.797
631217.805,1327379.436,7.72,93.84,20.603,107.914,27.094,115.675,24.956,132.729,34.228,148.679,32.674,170.631,46.16,178.396,32.571,205.573,58.947,197.154,38.059,229.655,69.313,211.491,43.122,248.881,78.693,7.629,2.18,10.72,4.075,11.945,2.8,16.734,5.937,22.415,6.012,32.317,12.424,35.669,12.17,54.045,23.979,46.49,18.792,73.206,35.828,55.933,25.67,90.897,47.812
631217.805,1327289.436,5.87,93.716,20.641,107.884,27.097,115.594,25.03,132.686,34.235,148.546,32.85,170.556,46.178,178.207,33.123,205.449,58.985,196.93,38.723,229.487,69.366,211.23,43.886,248.672,78.759,7.641,2.217,10.713,4.077,11.962,2.853,16.719,5.941,22.438,6.126,32.277,12.433,35.708,12.391,53.962,23.993,46.546,19.122,73.081,35.846,56.006,26.108,90.728,47.835
631217.805,1327199.436,3.74,93.584,20.689,107.848,27.101,115.532,25.126,132.635,34.243,148.409,33.07,170.468,46.202,178.005,33.802,205.309,59.033,196.704,39.544,229.299,69.435,210.975,44.831,248.439,78.844,7.657,2.262,10.706,4.079,11.991,2.92,16.704,5.946,22.487,6.269,32.235,12.443,35.789,12.666,53.874,24.012,46.657,19.53,72.944,35.871,56.142,26.649,90.544,47.863
631217.805,1327109.436,1.47,93.452,20.744,107.811,27.105,115.49,25.242,132.581,34.254,148.28,33.324,170.377,46.232,177.808,34.586,205.164,59.092,196.493,40.492,229.106,69.518,210.742,45.922,248.202,78.948,7.679,2.313,10.7,4.082,12.032,2.998,16.689,5.952,22.558,6.434,32.194,12.457,35.91,12.984,53.786,24.034,46.823,20.002,72.808,35.9,56.347,27.273,90.357,47.898
631307.805,1327739.436,9.05,94.109,20.428,107.919,27.082,115.977,24.656,132.693,34.2,148.939,31.873,170.525,46.081,178.349,30.043,205.439,58.791,197.113,35.025,229.526,69.092,211.478,39.641,248.77,78.42,7.523,2.012,10.708,4.066,11.81,2.561,16.723,5.92,22.177,5.5,32.315,12.388,35.22,11.17,54.059,23.918,45.81,17.294,73.238,35.748,55.017,23.671,90.948,47.718
631307.805,1327649.436,10.09,94.111,20.408,107.939,27.081,115.89,24.606,132.73,34.199,148.887,31.798,170.593,46.078,178.377,29.89,205.533,58.784,197.112,34.84,229.638,69.083,211.452,39.428,248.896,78.408,7.516,2.002,10.712,4.066,11.797,2.546,16.73,5.92,22.142,5.467,32.328,12.387,35.16,11.107,54.089,23.916,45.735,17.202,73.288,35.745,54.934,23.548,91.019,47.715
631307.805,1327559.436,11.64,94.131,20.408,107.969,27.082,115.808,24.594,132.783,34.2,148.877,31.804,170.693,46.08,178.511,29.953,205.681,58.789,197.242,34.915,229.821,69.089,211.579,39.514,249.107,78.415,7.527,2.007,10.72,4.067,11.803,2.551,16.744,5.92,22.15,5.478,32.36,12.388,35.185,11.131,54.154,23.918,45.788,17.238,73.387,35.748,55.022,23.598,91.153,47.718
631307.805,1327469.436,10.51,94.04,20.426,107.951,27.083,115.725,24.622,132.76,34.203,148.766,31.89,170.65,46.089,178.388,30.23,205.604,58.805,197.085,35.246,229.711,69.111,211.387,39.893,248.967,78.443,7.527,2.025,10.715,4.068,11.806,2.576,16.732,5.922,22.144,5.533,32.329,12.392,35.17,11.239,54.091,23.924,45.768,17.401,73.294,35.756,54.998,23.816,91.032,47.728
631307.805,1327379.436,8.91,93.92,20.461,107.925,27.085,115.634,24.684,132.723,34.208,148.625,32.047,170.585,46.102,178.2,30.705,205.495,58.832,196.855,35.816,229.561,69.149,211.114,40.546,248.779,78.49,7.533,2.057,10.708,4.069,11.812,2.621,16.718,5.925,22.147,5.629,32.291,12.398,35.174,11.426,54.013,23.935,45.777,17.682,73.177,35.77,55.011,24.192,90.876,47.744
631307.805,1327289.436,6.35,93.759,20.511,107.883,27.088,115.546,24.777,132.66,34.214,148.445,32.266,170.472,46.121,177.921,31.355,205.31,58.87,196.532,36.595,229.314,69.203,210.745,41.441,248.475,78.558,7.539,2.1,10.698,4.071,11.828,2.683,16.695,5.929,22.166,5.762,32.233,12.406,35.198,11.684,53.894,23.949,45.803,18.068,72.998,35.789,55.035,24.706,90.636,47.767
631307.805,1327199.436,4.19,93.619,20.571,107.847,27.092,115.478,24.894,132.609,34.223,148.304,32.533,170.384,46.146,177.719,32.149,205.169,58.919,196.307,37.551,229.124,69.273,210.492,42.539,248.24,78.644,7.557,2.152,10.691,4.073,11.86,2.76,16.68,5.934,22.22,5.925,32.19,12.418,35.29,12.001,53.804,23.968,45.93,18.541,72.859,35.813,55.195,25.336,90.449,47.796
631307.805,1327109.436,2.24,93.492,20.639,107.816,27.097,115.426,25.032,132.565,34.234,148.189,32.837,170.312,46.175,177.565,33.056,205.054,58.979,196.139,38.644,228.97,69.358,210.303,43.796,248.048,78.75,7.588,2.212,10.687,4.076,11.902,2.848,16.669,5.94,22.297,6.114,32.157,12.431,35.43,12.366,53.732,23.991,46.134,19.084,72.747,35.843,55.457,26.056,90.294,47.831
631397.805,1327739.436,12.94,94.334,20.244,107.976,27.074,115.998,24.314,132.762,34.181,149.036,31.1,170.622,46.028,178.479,27.921,205.592,58.684,197.199,32.487,229.738,68.941,211.544,36.734,249.039,78.232,7.45,1.872,10.712,4.061,11.704,2.363,16.737,5.909,21.972,5.075,32.361,12.364,34.851,10.338,54.171,23.877,45.288,16.042,73.422,35.695,54.356,21.995,91.209,47.655
631397.805,1327649.436,13.94,94.336,20.221,107.996,27.073,115.912,24.259,132.798,34.18,148.983,31.013,170.689,46.025,178.503,27.739,205.683,58.677,197.191,32.268,229.845,68.931,211.508,36.483,249.159,78.22,7.443,1.86,10.715,4.061,11.69,2.345,16.743,5.909,21.934,5.037,32.374,12.362,34.786,10.264,54.198,23.875,45.205,15.933,73.468,35.692,54.262,21.85,91.275,47.651
631397.805,1327559.436,13.98,94.289,20.222,107.999,27.073,115.815,24.252,132.808,34.181,148.897,31.028,170.707,46.027,178.459,27.817,205.7,58.682,197.116,32.36,229.857,68.937,211.403,36.587,249.164,78.228,7.44,1.865,10.715,4.061,11.685,2.351,16.741,5.909,21.915,5.051,32.367,12.364,34.751,10.292,54.186,23.877,45.161,15.977,73.452,35.694,54.213,21.91,91.257,47.655
631397.805,1327469.436,11.71,94.144,20.249,107.962,27.075,115.718,24.294,132.752,34.184,148.725,31.143,170.602,46.035,178.195,28.15,205.525,58.698,196.796,32.757,229.619,68.96,211.027,37.041,248.869,78.256,7.43,1.887,10.704,4.062,11.679,2.382,16.717,5.911,21.889,5.116,32.306,12.367,34.693,10.421,54.065,23.883,45.072,16.172,73.273,35.703,54.089,22.172,91.021,47.664
631397.805,1327379.436,9.31,93.984,20.297,107.922,27.077,115.615,24.377,132.693,34.189,148.54,31.345,170.494,46.049,177.911,28.717,205.347,58.726,196.456,33.434,229.379,68.999,210.63,37.816,248.573,78.304,7.43,1.925,10.694,4.063,11.681,2.434,16.694,5.914,21.881,5.229,32.247,12.374,34.672,10.643,53.946,23.894,45.039,16.506,73.095,35.717,54.043,22.62,90.784,47.681
631397.805,1327289.436,6.63,93.809,20.361,107.878,27.08,115.52,24.496,132.627,34.196,148.349,31.619,170.375,46.069,177.623,29.485,205.153,58.765,196.124,34.353,229.12,69.054,210.251,38.87,248.253,78.373,7.437,1.976,10.683,4.065,11.699,2.506,16.671,5.918,21.903,5.383,32.186,12.382,34.703,10.945,53.822,23.909,45.075,16.96,72.907,35.736,54.081,23.227,90.532,47.704
631397.805,1327199.436,4.57,93.664,20.438,107.845,27.084,115.445,24.642,132.58,34.205,148.202,31.948,170.295,46.093,177.431,30.416,205.023,58.815,195.911,35.469,228.943,69.125,210.01,40.149,248.034,78.461,7.46,2.037,10.676,4.068,11.734,2.594,16.656,5.923,21.963,5.572,32.146,12.394,34.808,11.313,53.736,23.928,45.226,17.511,72.776,35.761,54.274,23.963,90.354,47.733
631397.805,1327109.436,2.81,93.539,20.523,107.817,27.089,115.392,24.808,132.542,34.215,148.097,32.314,170.234,46.124,177.306,31.468,204.926,58.876,195.778,36.733,228.812,69.212,209.864,41.6,247.87,78.568,7.495,2.107,10.673,4.071,11.782,2.695,16.647,5.929,22.052,5.787,32.118,12.407,34.973,11.732,53.674,23.951,45.467,18.137,72.677,35.791,54.588,24.797,90.219,47.769
631487.805,1327739.436,21.21,94.776,20.022,108.11,27.066,116.09,23.916,132.957,34.164,149.369,30.212,170.959,45.979,179.137,25.645,206.127,58.587,197.892,29.776,230.447,68.803,212.295,33.635,249.909,78.062,7.421,1.721,10.739,4.056,11.638,2.155,16.798,5.899,21.858,4.627,32.523,12.341,34.676,9.454,54.509,23.839,45.077,14.707,73.943,35.645,54.131,20.201,91.917,47.596
631487.805,1327649.436,19.46,94.659,19.993,108.081,27.065,115.975,23.853,132.914,34.163,149.186,30.106,170.875,45.976,178.834,25.425,205.979,58.58,197.507,29.513,230.243,68.793,211.832,33.333,249.653,78.049,7.388,1.707,10.728,4.055,11.601,2.133,16.775,5.898,21.767,4.582,32.465,12.34,34.496,9.367,54.397,23.837,44.81,14.576,73.781,35.643,53.778,20.026,91.706,47.593
631487.805,1327559.436,16.84,94.494,19.998,108.038,27.066,115.858,23.853,132.847,34.164,148.96,30.133,170.747,45.979,178.477,25.521,205.765,58.585,197.074,29.626,229.953,68.8,211.325,33.462,249.295,78.057,7.36,1.713,10.714,4.056,11.577,2.141,16.745,5.899,21.703,4.599,32.39,12.341,34.36,9.402,54.25,23.839,44.6,14.631,73.564,35.645,53.49,20.101,91.421,47.597
631487.805,1327469.436,12.82,94.268,20.037,107.97,27.067,115.74,23.915,132.74,34.167,148.695,30.288,170.547,45.987,178.001,25.926,205.438,58.602,196.51,30.107,229.518,68.823,210.673,34.011,248.762,78.086,7.335,1.74,10.694,4.057,11.559,2.177,16.703,5.901,21.647,4.677,32.285,12.345,34.236,9.557,54.04,23.846,44.402,14.867,73.253,35.654,53.212,20.419,91.009,47.607
631487.805,1327379.436,9.31,94.05,20.103,107.911,27.069,115.62,24.028,132.649,34.172,148.449,30.552,170.38,46.001,177.585,26.609,205.165,58.63,196.018,30.919,229.153,68.863,210.105,34.939,248.315,78.135,7.327,1.785,10.678,4.058,11.554,2.24,16.669,5.904,21.622,4.811,32.197,12.352,34.179,9.821,53.865,23.857,44.309,15.266,72.991,35.668,53.08,20.957,90.661,47.623
631487.805,1327289.436,6.81,93.874,20.189,107.87,27.072,115.519,24.183,132.589,34.179,148.263,30.902,170.272,46.021,177.321,27.523,204.989,58.669,195.715,32.009,228.916,68.919,209.759,36.186,248.021,78.205,7.338,1.846,10.668,4.06,11.576,2.324,16.647,5.908,21.653,4.992,32.141,12.361,34.227,10.178,53.749,23.872,44.375,15.804,72.815,35.688,53.159,21.678,90.426,47.647
631487.805,1327199.436,4.9,93.724,20.289,107.84,27.076,115.434,24.367,132.547,34.188,148.12,31.311,170.201,46.046,177.149,28.617,204.873,58.72,195.521,33.316,228.758,68.991,209.537,37.682,247.824,78.294,7.367,1.918,10.662,4.063,11.613,2.426,16.634,5.913,21.717,5.211,32.104,12.372,34.347,10.606,53.671,23.891,44.552,16.449,72.695,35.713,53.393,22.542,90.263,47.677
631487.805,1327109.436,3.27,93.594,20.395,107.815,27.081,115.373,24.569,132.515,34.199,148.014,31.756,170.15,46.077,177.046,29.839,204.79,58.782,195.419,34.778,228.644,69.079,209.428,39.358,247.679,78.403,7.407,1.999,10.659,4.066,11.668,2.541,16.626,5.919,21.82,5.457,32.079,12.386,34.537,11.088,53.616,23.915,44.829,17.171,72.607,35.744,53.754,23.508,90.141,47.713
631577.805,1327739.436,20.5,94.849,19.75,108.084,27.059,116.128,23.444,132.888,34.149,149.265,29.179,170.799,45.936,178.746,23.21,205.878,58.5,197.389,26.887,230.14,68.68,211.704,30.338,249.556,77.909,7.314,1.559,10.72,4.051,11.513,1.935,16.767,5.89,21.603,4.156,32.459,12.321,34.182,8.519,54.399,23.805,44.335,13.286,73.795,35.601,53.141,18.284,91.734,47.544
631577.805,1327649.436,18.55,94.728,19.712,108.052,27.059,116.016,23.368,132.84,34.147,149.074,29.045,170.705,45.932,178.419,22.94,205.714,58.493,196.974,26.566,229.913,68.67,211.206,29.971,249.272,77.897,7.278,1.542,10.708,4.051,11.473,1.91,16.742,5.889,21.506,4.102,32.396,12.32,33.99,8.413,54.277,23.803,44.049,13.127,73.617,35.598,52.761,18.071,91.502,47.541
631577.805,1327559.436,15.49,94.552,19.722,108.001,27.059,115.907,23.378,132.761,34.148,148.847,29.088,170.555,45.935,178.028,23.061,205.462,58.498,196.5,26.708,229.574,68.677,210.649,30.132,248.855,77.905,7.249,1.55,10.692,4.051,11.447,1.919,16.707,5.89,21.434,4.123,32.31,12.321,33.84,8.458,54.107,23.806,43.818,13.195,73.366,35.601,52.446,18.165,91.172,47.544
