LE,gammaE,LElev,LA,w,nugget
17.049761940709285,0.7311820276131807,1172.703393194914,10.173220943152229,0.9797064466614207,0.21639645943896657
14.024410617205637,0.6986434850372125,1092.2963824569629,7.81167426140813,0.9610248043640787,0.1716542758829295
14.978290407590245,0.6683317143611784,1058.968437146592,5.61233761464129,0.9783388563316728,0.18257863158983748
15.049692368646102,0.745545095289832,1188.5070366388816,9.657364360254173,0.9726372370304001,0.21316709309148285
17.565438409729726,0.6825803064420529,1158.0282338548368,5.554390674860771,0.9812889508565578,0.21019128987744323
15.917906370834979,0.7963416034499208,1241.8973747740308,7.6110909147796555,0.9651838490090199,0.23339382036687042
16.800588219812088,0.7496812999443152,1049.3615186292966,5.390913945288075,0.9749848434868741,0.22348399627743828
16.717366261096878,0.7359864790625437,1133.8795107846856,7.68575429050351,0.9726934430081203,0.21719884239950207
14.925064411345636,0.7033700260571851,1073.2883250503999,8.522341534397222,0.9711269712959572,0.19820752231528632
14.704704827176595,0.7424809447065862,1173.6258282120095,9.999714429786213,0.9817779583164606,0.21104754202960385
14.511269746626747,0.7601792247513252,1147.2112244878892,11.237988510892263,0.9825987810311769,0.21255892893088382
14.65585438117986,0.7243580574729991,1067.7699802485354,4.838571982780642,0.9671849656478259,0.1885250279150183
16.45710216721378,0.7084265779749728,1103.6733765064234,10.279199243447307,0.9867591450648615,0.21497912663456628
13.97953139020501,0.7707175720251117,1061.9040080094014,9.900259905855412,0.9784351025055608,0.20983532120774498
18.43574857101603,0.6886485092771257,1188.3655100834806,5.002653831372769,0.9581230991043357,0.21479066994865703
18.69659001310892,0.7042272522294308,1077.5685664025414,3.780273171474157,0.9676332110052276,0.22430717240837605
17.444990403146335,0.7413496101044278,1080.4295908826598,10.21958067731408,0.9625218184694593,0.2312604006848096
17.249359467896475,0.7586822025686828,1039.6168100542461,11.438011757448907,0.9636648813111853,0.2296711226701934
