LE,gammaE,LElev,nugget
13.809393124510473,0.6435873895813735,967.5230197384311,0.16095495838431864
13.176616537771148,0.7087141336910414,826.0324527787596,0.18011669770665997
13.628805687051784,0.7167527693899352,849.0138735114716,0.17655181911486265
13.563022152168228,0.7071774962765669,873.3741892728023,0.18041678751375387
13.94752036935757,0.7235136661397027,1100.2590050527454,0.20318180321046406
14.901287872949347,0.7068700169780019,1044.2504404682734,0.20294162235715382
14.518543119021583,0.741756050023989,1263.4268408702603,0.2182089891725787
16.5995793471419,0.7721017286272115,1131.5077935676513,0.25086432564999006
16.083532172869845,0.696216005918189,1283.1686612488725,0.21314580306271014
16.261837963826775,0.7626448344730447,1064.9779253736237,0.24326502574216768
14.69143993617212,0.6801888967642018,1186.2639006906259,0.19024858616137727
15.097687769468324,0.7843693861818752,1118.850761443504,0.22956974242172726
14.115971917252734,0.7643281615968261,1075.9756298020295,0.22251072844218642
16.398049796901493,0.7249570427797154,1101.0560475285745,0.22059446754018183
15.96868680428428,0.7278873825962348,1131.9762122513305,0.2189346405804232
15.089330512037503,0.6997397435695901,1053.7130876816134,0.20502904901067762
15.819822507305258,0.7381355908202556,1025.3916940915165,0.22537455466253437
15.329951770299694,0.6934125339872282,1097.6226135585493,0.20623883887180822
13.775800709216767,0.7784079849857366,1065.4025020469523,0.22107473270923034
13.57292139913557,0.7770210466706254,1071.5322190572408,0.22512528727040454
14.30436050072101,0.7331500122296548,1136.1700936592697,0.20155493147572978
13.109783255882068,0.7493570957301677,1142.0596591216834,0.2143679172899585
14.027083973797414,0.7411353998804199,1129.8303201606798,0.20835528226187947
14.764463369899289,0.7476983110013853,993.7500573039193,0.21414792434787364
15.613785263384594,0.6950108386285361,1017.2257294250644,0.20844772339430093
16.00494269152185,0.7198733448889636,1346.66189166262,0.22197786746523776
17.851639285276153,0.7084120811983611,1233.6904165337396,0.23639096947631122
17.94538172573102,0.6670621153828807,1280.701479422867,0.22718183836263098
17.361481059041523,0.6851638319763568,1296.9850599652607,0.22179585326597542
16.305974901185746,0.6994695274212712,1204.7341569610792,0.21813473650660514
14.621240249896546,0.7508261453708835,1128.0023633379801,0.2273160855797661
15.890495450490025,0.7252907023461447,1386.6549697736993,0.24072135257060379
14.556343916592388,0.7337644883897511,1149.3181585316747,0.21778840637153626
14.542282599670092,0.7250644600717268,1300.2099200183652,0.21211309626955377
14.074636245447264,0.7852666147509049,1089.5340488091972,0.21245930317614312
14.257151961934737,0.6748446109516496,1249.940577865473,0.1944672456415714
14.370661561559894,0.6639338843571162,1239.9532339641355,0.18708288758291095
15.36389742341853,0.671473608092688,1062.615885641027,0.19144484321917796
14.274430063521171,0.6934336844197536,1019.2421208699998,0.19467728025944492
15.623626812533196,0.7206040371773104,1208.5532088269597,0.2156313042796733
15.06660310402582,0.7748853312043703,1104.4566168667834,0.2176368816096918
15.95676164343025,0.7311972272956797,1236.762088175943,0.22552562145552837
15.318345774071048,0.7778075117148956,1154.1429102313818,0.236173570677311
14.864719818356136,0.6700568551225704,1080.1459694636235,0.1906897694675295
14.256263779685815,0.6627031885251669,1121.234654701305,0.18440584696308146
14.823722965845915,0.6793609398529772,992.2915851637507,0.19456614778580164
15.316956123292668,0.6898324074207427,1364.3313486385211,0.20877459081103306
15.153083884725701,0.7085288800731201,1064.4299983131018,0.20115548206573194
16.764788484731824,0.7733154270082078,1390.5536347121456,0.2560132079249678
15.695618536941298,0.7795770768744116,938.0525893287423,0.2314057960848029
16.131716366498566,0.731218056754174,1039.2836167267542,0.2230030434182047
14.199635607816615,0.7983820192676013,1228.7499939778877,0.22804847253404828
14.968663109790855,0.7557806333464033,1055.148489508989,0.22840702601251478
15.341285528137442,0.6925752230650251,1149.0910289292667,0.21353190475324782
14.35271350934663,0.7055372531619357,1074.1375831321282,0.20807120427823844
14.695663569611098,0.7560594776821075,990.6888712684939,0.21520018763236248
14.051665534251118,0.7761635909880569,1067.1471672891173,0.21427926093964175
14.267384832369812,0.6859715734168037,1022.8023209877199,0.18469820179099639
14.217025199147393,0.6808740672154242,1028.215571818731,0.18428086306888658
13.716864515342676,0.6942759416798566,971.7379791484311,0.19232170974437382
15.170775756929093,0.738982783507902,1206.1880032229535,0.23001087924721186
16.263904560686328,0.6812567105894886,1052.0873262518262,0.20020422899426515
13.369965961715788,0.7622407774258614,1083.3691169468143,0.2161017687818854
17.149922409848102,0.6881542866142328,1223.0807972113143,0.21890145849311596
